question_id,mean_prob,std_prob,frac_correct,last_correct,last_prob,pred_correct,pred_prob,region,seed,encoder_run_id
high2244.txt_q0,0.8910598009824753,0.12326117889791828,1.0,1,0.999187171459198,1,0.98117685,middle,2,enc_longformer_seed2
high2244.txt_q1,0.14259947463870046,0.03865116884922439,0.0,0,0.1565049737691879,0,0.13720363,hard,2,enc_longformer_seed2
high2244.txt_q2,0.8240701705217361,0.20068851617512606,1.0,1,0.9814853668212892,1,0.9755121,ambiguous,2,enc_longformer_seed2
high22463.txt_q0,0.5914989374577999,0.43287434965030575,0.5,1,0.9889911413192748,1,0.9315524,ambiguous,2,enc_longformer_seed2
high22463.txt_q1,0.9791039973497391,0.04007634483599677,1.0,1,0.9999998807907104,1,0.99996483,easy,2,enc_longformer_seed2
high22463.txt_q2,0.9505606442689896,0.058663392813703696,1.0,1,0.998898983001709,1,0.99314463,middle,2,enc_longformer_seed2
high22463.txt_q3,0.22009679675102228,0.13156729708271747,0.25,0,0.110534980893135,0,0.27587128,hard,2,enc_longformer_seed2
high2247.txt_q0,0.9698068350553513,0.05150877575535193,1.0,1,0.9999427795410156,1,0.9987453,middle,2,enc_longformer_seed2
high2247.txt_q1,0.9333045035600662,0.07294740089430442,1.0,1,0.9997585415840148,1,0.99309903,middle,2,enc_longformer_seed2
high2247.txt_q2,0.9005722552537918,0.11634707963290071,1.0,1,0.9996763467788696,1,0.9571664,middle,2,enc_longformer_seed2
high2247.txt_q3,0.9320271015167236,0.08615005331757383,1.0,1,0.999471127986908,1,0.9833897,middle,2,enc_longformer_seed2
high22470.txt_q0,0.6345432624220848,0.2821901945211168,1.0,1,0.9260827898979188,1,0.82668364,ambiguous,2,enc_longformer_seed2
high22470.txt_q1,0.8259603977203369,0.16742360032627107,1.0,1,0.9927712082862854,1,0.91842186,ambiguous,2,enc_longformer_seed2
high22470.txt_q2,0.9163641780614853,0.05741656037370994,1.0,1,0.9785003066062928,1,0.8432768,middle,2,enc_longformer_seed2
high22470.txt_q3,0.9623831510543823,0.046974482026196314,1.0,1,0.9999518394470216,1,0.99865973,easy,2,enc_longformer_seed2
high22475.txt_q0,0.1361619140952825,0.07851052104570738,0.0,0,0.0476487055420875,0,0.16484095,hard,2,enc_longformer_seed2
high22475.txt_q1,0.34404320269823074,0.09121549014646647,0.25,1,0.4788302481174469,0,0.28574568,hard,2,enc_longformer_seed2
high22475.txt_q2,0.11198017187416548,0.06343397204738693,0.0,0,0.023161344230175,0,0.12427634,hard,2,enc_longformer_seed2
high22543.txt_q0,0.2148914663121104,0.23555802609608215,0.25,0,0.0473264120519161,0,0.21520305,ambiguous,2,enc_longformer_seed2
high22543.txt_q1,0.9711824208498001,0.0327491910961201,1.0,1,0.9999178647994996,1,0.99819285,easy,2,enc_longformer_seed2
high22543.txt_q2,0.8466165512800217,0.17769047857322445,1.0,1,0.993234932422638,1,0.9536547,ambiguous,2,enc_longformer_seed2
high22543.txt_q3,0.9471299797296523,0.08549611570228072,1.0,1,0.9907222986221312,1,0.9847003,middle,2,enc_longformer_seed2
high22571.txt_q0,0.0352055630755785,0.05646476741847216,0.0,0,0.0001706144103081,0,0.00040930157,hard,2,enc_longformer_seed2
high22571.txt_q1,0.5588782280683517,0.044591126153105294,1.0,1,0.5778768062591553,1,0.5722019,middle,2,enc_longformer_seed2
high22576.txt_q0,0.999958723783493,7.382436499047379e-05,1.0,1,1.0,1,0.99999964,easy,2,enc_longformer_seed2
high22576.txt_q1,0.4203955978155136,0.10937980916473285,0.5,0,0.3867987394332886,0,0.2809712,middle,2,enc_longformer_seed2
high22576.txt_q2,0.714287281036377,0.22685312669714924,1.0,1,0.8424416780471802,1,0.8155914,ambiguous,2,enc_longformer_seed2
high22608.txt_q0,0.3411320224404335,0.2506614156983258,0.25,0,0.1938556134700775,0,0.13475019,ambiguous,2,enc_longformer_seed2
high22608.txt_q1,0.9796032458543777,0.029672771622273934,1.0,1,0.9999608993530272,1,0.99951243,easy,2,enc_longformer_seed2
high22608.txt_q2,0.9723685532808304,0.03914312137828016,1.0,1,0.999919295310974,1,0.99680185,easy,2,enc_longformer_seed2
high22615.txt_q0,0.06274888297775758,0.0681567669080819,0.0,0,0.003631197148934,0,0.020768158,hard,2,enc_longformer_seed2
high22615.txt_q1,0.1825991496443748,0.092581145814513,0.25,0,0.0888466909527778,0,0.12017933,hard,2,enc_longformer_seed2
high22615.txt_q2,0.8042768985033035,0.16314741845033473,1.0,1,0.9838553071022034,1,0.8959439,ambiguous,2,enc_longformer_seed2
high22654.txt_q0,0.9752303808927536,0.01238278941690864,1.0,1,0.9887032508850098,1,0.98126835,easy,2,enc_longformer_seed2
high22654.txt_q1,0.3285174220800399,0.0822528678644222,0.5,0,0.3237336874008178,1,0.43973258,middle,2,enc_longformer_seed2
high22654.txt_q2,0.53670784085989,0.06524612154938848,1.0,1,0.623273491859436,1,0.52610517,middle,2,enc_longformer_seed2
high22654.txt_q3,0.027765718723458097,0.04221428217105567,0.0,0,0.0001007690952974,0,0.00048491906,hard,2,enc_longformer_seed2
high22666.txt_q0,0.0518374684033915,0.04830760152928171,0.0,0,0.0024035829119384,0,0.020131182,hard,2,enc_longformer_seed2
high22666.txt_q1,0.11635392764583224,0.07688055446908498,0.0,0,0.0275747347623109,0,0.08190129,hard,2,enc_longformer_seed2
high22666.txt_q2,0.31008955277502537,0.13798475077777472,0.75,0,0.1160341873764991,1,0.42202955,middle,2,enc_longformer_seed2
high22666.txt_q3,0.871309444308281,0.1654737653227104,1.0,1,0.9937705397605896,1,0.974854,ambiguous,2,enc_longformer_seed2
high2273.txt_q0,0.8919634521007538,0.20405950667306794,1.0,1,0.9999905824661256,1,0.9991566,ambiguous,2,enc_longformer_seed2
high2273.txt_q1,0.6415299996733665,0.2397426404875266,0.75,1,0.9119933843612672,1,0.70313513,ambiguous,2,enc_longformer_seed2
high2273.txt_q2,0.9048908054828644,0.111492925879857,1.0,1,0.9999920129776,1,0.99915814,middle,2,enc_longformer_seed2
high22764.txt_q0,0.8170023262500763,0.20005458151332636,1.0,1,0.9990409016609192,1,0.9802601,ambiguous,2,enc_longformer_seed2
high22764.txt_q1,0.3392379991710186,0.08365785171169758,0.5,1,0.4255681037902832,0,0.22852837,middle,2,enc_longformer_seed2
high22764.txt_q2,0.9685627967119217,0.056283150900518636,1.0,1,0.9999971389770508,1,0.9998368,middle,2,enc_longformer_seed2
high22764.txt_q3,0.2491644844412803,0.17523187337602744,0.25,0,0.0767532736063003,1,0.48840252,ambiguous,2,enc_longformer_seed2
high22764.txt_q4,0.5643257722258568,0.17984046173683463,0.75,0,0.3023066818714142,1,0.70455194,ambiguous,2,enc_longformer_seed2
high22783.txt_q0,0.7179856970906258,0.2942001716692821,1.0,1,0.9981573224067688,1,0.94257647,ambiguous,2,enc_longformer_seed2
high22783.txt_q1,0.10124385845847422,0.08825792172533968,0.0,0,0.0095730395987629,0,0.056716062,hard,2,enc_longformer_seed2
high22783.txt_q2,0.7728767022490501,0.22107746775324266,1.0,1,0.9195043444633484,1,0.78464353,ambiguous,2,enc_longformer_seed2
high22807.txt_q0,0.9395493716001511,0.0404564476394779,1.0,1,0.9928905963897704,1,0.9459131,easy,2,enc_longformer_seed2
high22807.txt_q1,0.8266249150037766,0.22941606859077465,1.0,1,0.9958765506744384,1,0.96090096,ambiguous,2,enc_longformer_seed2
high22807.txt_q2,0.9000612497329712,0.06419815576818597,1.0,1,0.9859703183174132,1,0.9033301,middle,2,enc_longformer_seed2
high22807.txt_q3,0.21742361609358338,0.18538238785400363,0.25,0,0.004767142701894,0,0.17209272,ambiguous,2,enc_longformer_seed2
high22807.txt_q4,0.8492219373583794,0.2753561614997251,0.75,1,0.9991993308067322,1,0.9840477,ambiguous,2,enc_longformer_seed2
high22839.txt_q0,0.6917021125555038,0.32426378443493376,0.75,1,0.9750680327415466,1,0.9042967,ambiguous,2,enc_longformer_seed2
high22839.txt_q1,0.5941399112343788,0.18886687532569793,1.0,1,0.827770471572876,1,0.5714782,ambiguous,2,enc_longformer_seed2
high22839.txt_q2,0.9974672347307205,0.004529472289850873,1.0,1,1.0,1,0.9999858,easy,2,enc_longformer_seed2
high22861.txt_q0,0.01763296569697555,0.02471231835448041,0.0,0,0.0056281690485775,0,0.0045325994,hard,2,enc_longformer_seed2
high22861.txt_q1,0.900075688958168,0.11848724035703671,1.0,1,0.998660683631897,1,0.9673601,middle,2,enc_longformer_seed2
high22861.txt_q2,0.9022450745105743,0.06801818567159788,1.0,1,0.9721551537513732,1,0.90958977,middle,2,enc_longformer_seed2
high22976.txt_q0,0.9170158207416534,0.13271036146125312,1.0,1,0.999133288860321,1,0.987583,middle,2,enc_longformer_seed2
high22976.txt_q1,0.6262612119317055,0.3266732521927576,0.75,1,0.955711305141449,1,0.80401593,ambiguous,2,enc_longformer_seed2
high22976.txt_q2,0.6975556090474129,0.2595960393883719,1.0,1,0.994099736213684,1,0.8341983,ambiguous,2,enc_longformer_seed2
high22976.txt_q3,0.7956692278385162,0.20967499705385267,1.0,1,0.9945054650306702,1,0.92295885,ambiguous,2,enc_longformer_seed2
high2298.txt_q0,0.8758930265903473,0.10158002812351283,1.0,1,0.950092911720276,1,0.97212404,middle,2,enc_longformer_seed2
high2298.txt_q1,0.5546304881572723,0.07407480453525998,1.0,1,0.6130924224853516,1,0.57035685,middle,2,enc_longformer_seed2
high2298.txt_q2,0.8021877408027649,0.16363620938245316,1.0,1,0.9867340326309204,1,0.88418853,ambiguous,2,enc_longformer_seed2
high22990.txt_q0,0.8550584018230438,0.13511998967202285,1.0,1,0.9937949180603028,1,0.9456995,middle,2,enc_longformer_seed2
high22990.txt_q1,0.7817175015807152,0.26533896720882755,0.75,1,0.9600250720977784,1,0.9463835,ambiguous,2,enc_longformer_seed2
high22990.txt_q2,0.012322451555519337,0.014951218617034094,0.0,0,8.53647361509502e-05,0,0.0022505166,hard,2,enc_longformer_seed2
high22990.txt_q3,0.8468375653028488,0.19186241628740952,1.0,1,0.9871713519096376,1,0.9834484,ambiguous,2,enc_longformer_seed2
high23039.txt_q0,0.9988369047641754,0.0016949773931697212,1.0,1,1.0,1,0.99999845,easy,2,enc_longformer_seed2
high23039.txt_q1,0.9434204548597336,0.07181265667909281,1.0,1,0.9916846752166748,1,0.984677,middle,2,enc_longformer_seed2
high23039.txt_q2,0.060485997237265075,0.013630922006266857,0.0,0,0.0603111758828163,0,0.06813055,hard,2,enc_longformer_seed2
high23039.txt_q3,0.6915901377797127,0.23652328141468093,1.0,1,0.9434967637062072,1,0.48259282,ambiguous,2,enc_longformer_seed2
high23070.txt_q0,0.3941757380962372,0.08823791138376619,0.0,0,0.4397942125797272,0,0.4664018,hard,2,enc_longformer_seed2
high23070.txt_q1,0.12736522417981175,0.1359301915103506,0.0,0,0.0011118394322693,0,0.044862997,hard,2,enc_longformer_seed2
high23070.txt_q2,0.10658252821303899,0.12122556069664242,0.0,0,0.0010546324774622,0,0.26957464,hard,2,enc_longformer_seed2
high23108.txt_q0,0.9436994791030884,0.052773275900362016,1.0,1,0.9997759461402892,1,0.9760696,middle,2,enc_longformer_seed2
high23108.txt_q1,0.9067333042621613,0.09945996886219419,1.0,1,0.99654883146286,1,0.9890525,middle,2,enc_longformer_seed2
high23108.txt_q2,0.9741847366094589,0.04977352633385311,1.0,1,1.0,1,0.99999535,middle,2,enc_longformer_seed2
high23119.txt_q0,0.9883245229721069,0.01991106141774439,1.0,1,0.9999932050704956,1,0.9996772,easy,2,enc_longformer_seed2
high23119.txt_q1,0.008599346328992325,0.004170740057526006,0.0,0,0.003765272675082,0,0.009138182,hard,2,enc_longformer_seed2
high23119.txt_q2,0.133557204157114,0.11144216391193289,0.0,0,0.0225959382951259,0,0.05458856,hard,2,enc_longformer_seed2
high23119.txt_q3,0.09780388814397152,0.10602862842663181,0.0,0,0.0021481243893504,0,0.011831569,hard,2,enc_longformer_seed2
high23127.txt_q0,0.4355739764869213,0.25694583480537914,0.5,0,0.1777354925870895,0,0.25223857,ambiguous,2,enc_longformer_seed2
high23127.txt_q1,0.9586135745048523,0.07540427796998217,1.0,1,0.9998972415924072,1,0.9983536,middle,2,enc_longformer_seed2
high23127.txt_q2,0.8498279750347137,0.21825512471844344,1.0,1,0.9995467066764832,1,0.9972697,ambiguous,2,enc_longformer_seed2
high23166.txt_q0,0.11650239746086295,0.16035559290828932,0.0,0,0.0019550612196326,0,0.047060814,ambiguous,2,enc_longformer_seed2
high23196.txt_q0,0.3581874780356884,0.1510339897440535,0.5,0,0.1536387652158737,1,0.5180788,ambiguous,2,enc_longformer_seed2
high23196.txt_q1,0.6837775930762291,0.2826169104463327,0.75,1,0.9166732430458068,1,0.8767113,ambiguous,2,enc_longformer_seed2
high23196.txt_q2,0.6175719425082207,0.27937218121628626,0.75,1,0.8575266003608704,1,0.85723984,ambiguous,2,enc_longformer_seed2
high23196.txt_q3,0.9863759875297546,0.017735831892016753,1.0,1,0.9999910593032836,1,0.99970347,easy,2,enc_longformer_seed2
high23196.txt_q4,0.11388494633138176,0.06304038229744295,0.0,0,0.05137849599123,0,0.19929804,hard,2,enc_longformer_seed2
high23206.txt_q0,0.8395354598760605,0.12434070839435071,1.0,1,0.9935688972473145,1,0.85689074,middle,2,enc_longformer_seed2
high23206.txt_q1,0.6452336460351944,0.22020876525748942,1.0,1,0.8863377571105957,1,0.76494527,ambiguous,2,enc_longformer_seed2
high23206.txt_q2,0.0255464206275064,0.019060609069134784,0.0,0,0.0009216248290613,0,0.034123357,hard,2,enc_longformer_seed2
high23206.txt_q3,0.3385525830090046,0.09365670939123853,0.25,1,0.4683862626552582,0,0.31143713,hard,2,enc_longformer_seed2
high23335.txt_q0,0.9376443773508072,0.08651053615373673,1.0,1,0.9989805817604064,1,0.9651114,middle,2,enc_longformer_seed2
high23335.txt_q1,0.7623493820428848,0.17971346813296318,1.0,1,0.9734399318695068,1,0.7496253,ambiguous,2,enc_longformer_seed2
high23335.txt_q2,0.9372972249984741,0.0706973758686589,1.0,1,0.9994621872901917,1,0.97048247,middle,2,enc_longformer_seed2
high23335.txt_q3,0.6388477459549904,0.10629657508261056,0.75,1,0.6757315397262573,1,0.747056,middle,2,enc_longformer_seed2
high23340.txt_q0,0.021436783354147275,0.025272095568995605,0.0,0,0.0008314533042721,0,0.0020106558,hard,2,enc_longformer_seed2
high23340.txt_q1,0.008652112756656104,0.01709706815753876,0.0,0,4.09737275219868e-08,0,1.0231241e-05,hard,2,enc_longformer_seed2
high23340.txt_q2,0.41262082383036613,0.22901808036655844,0.25,0,0.4817640483379364,0,0.41721576,ambiguous,2,enc_longformer_seed2
high23340.txt_q3,0.9893243014812471,0.01690292571317705,1.0,1,0.99999737739563,1,0.9997688,easy,2,enc_longformer_seed2
high23356.txt_q0,0.834871307015419,0.1579571518977973,1.0,1,0.946311891078949,1,0.9869802,ambiguous,2,enc_longformer_seed2
high23356.txt_q1,0.1448104698210954,0.02171364118528679,0.0,0,0.1336428076028823,0,0.12426948,hard,2,enc_longformer_seed2
high23356.txt_q2,0.9926836341619492,0.009312144058782713,1.0,1,0.9999986886978148,1,0.9998209,easy,2,enc_longformer_seed2
high23356.txt_q3,0.0264174515032209,0.02069273958172895,0.0,0,0.003171618329361,0,0.015446744,hard,2,enc_longformer_seed2
high23383.txt_q0,0.8748940229415894,0.21891172329667088,1.0,1,0.9981228709220886,1,0.96439815,ambiguous,2,enc_longformer_seed2
high23383.txt_q1,0.9988132566213607,0.0015160024382018206,1.0,1,0.9999996423721312,1,0.9999057,easy,2,enc_longformer_seed2
high23383.txt_q2,0.6859499216079712,0.24940842002435273,0.75,1,0.8913840055465698,1,0.72739017,ambiguous,2,enc_longformer_seed2
high23383.txt_q3,0.06146605010144408,0.06011686632860761,0.0,0,0.0086566535755991,0,0.048610087,hard,2,enc_longformer_seed2
high23383.txt_q4,0.4286977779120207,0.22449381794175144,0.5,0,0.4157496094703674,0,0.12164419,ambiguous,2,enc_longformer_seed2
high23388.txt_q0,0.9909761548042298,0.009074468797541054,1.0,1,0.9996646642684937,1,0.9978446,easy,2,enc_longformer_seed2
high23388.txt_q1,0.9801516830921173,0.028760428257328694,1.0,1,0.998090922832489,1,0.9980862,easy,2,enc_longformer_seed2
high23388.txt_q2,0.765704020857811,0.20128871891343264,1.0,1,0.9639313817024232,1,0.91432965,ambiguous,2,enc_longformer_seed2
high23426.txt_q0,0.9994121491909027,0.001062304689081569,1.0,1,0.9999996423721312,1,0.99997795,easy,2,enc_longformer_seed2
high23426.txt_q1,0.7104297131299973,0.1573920752386927,1.0,1,0.7553352117538452,1,0.50649846,ambiguous,2,enc_longformer_seed2
high23432.txt_q0,0.9234170317649841,0.1260355537599257,1.0,1,0.9999849796295166,1,0.9994999,middle,2,enc_longformer_seed2
high23432.txt_q1,0.6092201694846153,0.26483733479080646,1.0,1,0.8852852582931519,1,0.7684309,ambiguous,2,enc_longformer_seed2
high23480.txt_q0,0.7063920274376869,0.2340114145339036,1.0,1,0.9212824106216432,1,0.8959755,ambiguous,2,enc_longformer_seed2
high23480.txt_q1,0.6394245848059654,0.2392854634212206,1.0,1,0.9487041234970092,1,0.70786333,ambiguous,2,enc_longformer_seed2
high23480.txt_q2,0.9606277495622635,0.048910514810874134,1.0,1,0.999958038330078,1,0.9985958,middle,2,enc_longformer_seed2
high23481.txt_q0,0.24488303810358045,0.05005219917543847,0.0,0,0.2961858212947845,0,0.23015095,hard,2,enc_longformer_seed2
high23481.txt_q1,0.29161360859870905,0.20577434539210382,0.5,1,0.4504213631153106,1,0.48156556,ambiguous,2,enc_longformer_seed2
high2351.txt_q0,0.5548576228320599,0.3204603829396219,0.75,1,0.9418569207191468,1,0.67919225,ambiguous,2,enc_longformer_seed2
high2351.txt_q1,0.9287708252668381,0.12337533550025684,1.0,1,0.9997881054878236,1,0.9979214,middle,2,enc_longformer_seed2
high2351.txt_q2,0.7070625610649586,0.3708063207594856,0.75,1,0.9960978031158448,1,0.97069037,ambiguous,2,enc_longformer_seed2
high23535.txt_q0,0.9792494475841522,0.023923538891309878,1.0,1,0.9999847412109376,1,0.9995871,easy,2,enc_longformer_seed2
high23535.txt_q1,0.3803522735834121,0.1031169747115405,0.0,0,0.253712385892868,0,0.468791,hard,2,enc_longformer_seed2
high23535.txt_q2,0.9944364428520203,0.009783627853271621,1.0,1,0.999832272529602,1,0.9988312,easy,2,enc_longformer_seed2
high23559.txt_q0,0.15745439566671846,0.07969284937053725,0.0,0,0.0645056590437889,0,0.16648112,hard,2,enc_longformer_seed2
high23559.txt_q1,0.19681415706872937,0.08045182710273797,0.0,0,0.0786558985710144,0,0.2132819,hard,2,enc_longformer_seed2
high23559.txt_q2,0.9365925341844559,0.0453647406528486,1.0,1,0.9950817823410034,1,0.9449997,easy,2,enc_longformer_seed2
high23609.txt_q0,0.9986256659030914,0.0025557672604010566,1.0,1,0.9999991655349731,1,0.99996865,easy,2,enc_longformer_seed2
high23609.txt_q1,0.6726175919175148,0.3160123342635085,0.75,1,0.9847432374954224,1,0.90179616,ambiguous,2,enc_longformer_seed2
high23609.txt_q2,0.34365299716591835,0.08706849290121016,0.75,1,0.4271671772003174,1,0.35529974,middle,2,enc_longformer_seed2
high23609.txt_q3,0.2937065400183201,0.15465399332228374,0.0,0,0.0817119926214218,0,0.42864892,ambiguous,2,enc_longformer_seed2
high23619.txt_q0,0.7140345424413681,0.13533345603941205,1.0,1,0.6009653210639954,1,0.7418833,middle,2,enc_longformer_seed2
high23619.txt_q1,0.9723381549119949,0.030968799524408393,1.0,1,0.999945878982544,1,0.9982318,easy,2,enc_longformer_seed2
high23619.txt_q2,0.04926078731659797,0.04627304734532416,0.0,0,0.0047516827471554,0,0.020227423,hard,2,enc_longformer_seed2
high23625.txt_q0,0.5369738563895226,0.12521060717987814,1.0,1,0.6989901661872864,1,0.551065,middle,2,enc_longformer_seed2
high23625.txt_q1,0.959545761346817,0.05056741465669381,1.0,1,0.9999929666519164,1,0.9981092,middle,2,enc_longformer_seed2
high23625.txt_q2,0.3224758505821228,0.10265840749786108,0.0,0,0.2762958407402038,0,0.21756503,hard,2,enc_longformer_seed2
high23658.txt_q0,0.7271729409694672,0.3192547162790752,0.75,1,0.9993938207626344,1,0.98600256,ambiguous,2,enc_longformer_seed2
high23658.txt_q1,0.764143094420433,0.2730931769347441,1.0,1,0.9978014826774596,1,0.9569397,ambiguous,2,enc_longformer_seed2
high23658.txt_q2,0.7619205415248871,0.31477451646838883,0.75,1,0.9998587369918824,1,0.99821377,ambiguous,2,enc_longformer_seed2
high23658.txt_q3,0.14549154043197626,0.08295909424078658,0.0,0,0.0601769909262657,0,0.08918559,hard,2,enc_longformer_seed2
high23666.txt_q0,0.9167695343494415,0.07093808578794202,1.0,1,0.9971285462379456,1,0.95194006,middle,2,enc_longformer_seed2
high23666.txt_q1,0.7892693430185318,0.1261769715726156,1.0,1,0.8716703653335571,1,0.79990953,middle,2,enc_longformer_seed2
high23713.txt_q0,0.5540034770965576,0.4255967593981167,0.5,1,0.9979177117347716,1,0.8262449,ambiguous,2,enc_longformer_seed2
high23713.txt_q1,0.9141833186149597,0.16522352664136017,1.0,1,0.9999986886978148,1,0.9997633,ambiguous,2,enc_longformer_seed2
high23713.txt_q2,0.8934038579463959,0.11861062814799403,1.0,1,0.9980711340904236,1,0.99360293,middle,2,enc_longformer_seed2
high23713.txt_q3,0.7394836321473122,0.3770994671509435,0.75,1,0.985413134098053,1,0.94727093,ambiguous,2,enc_longformer_seed2
high23718.txt_q0,0.27741605043411255,0.020409869251110033,0.0,0,0.2584317028522491,0,0.26147148,hard,2,enc_longformer_seed2
high23718.txt_q1,0.38498473912477493,0.1086368076400929,0.25,1,0.5175206661224365,0,0.25261587,hard,2,enc_longformer_seed2
high23718.txt_q2,0.74758580327034,0.11844404836272383,1.0,1,0.6743899583816528,1,0.9076921,middle,2,enc_longformer_seed2
high23718.txt_q3,0.9263607114553452,0.11090111545012549,1.0,1,0.9979202151298524,1,0.98777986,middle,2,enc_longformer_seed2
high23728.txt_q0,0.0575484451837837,0.0450104366016935,0.0,0,0.0198743697255849,0,0.017319303,hard,2,enc_longformer_seed2
high23728.txt_q1,0.023053963084748795,0.03146017810825994,0.0,0,6.120499892858788e-05,0,0.0019208334,hard,2,enc_longformer_seed2
high23728.txt_q2,0.822463370859623,0.25420206459738576,0.75,1,0.9570673108100892,1,0.954202,ambiguous,2,enc_longformer_seed2
high23729.txt_q0,0.2576911970973014,0.14479027634490305,0.0,0,0.0978433340787887,0,0.18375959,ambiguous,2,enc_longformer_seed2
high23729.txt_q1,0.3837236166000366,0.24133832956018023,0.5,1,0.6793661713600159,1,0.46893215,ambiguous,2,enc_longformer_seed2
high23729.txt_q2,0.32599029317498207,0.18594837301660716,0.25,0,0.1539457887411117,1,0.5891833,ambiguous,2,enc_longformer_seed2
high23729.txt_q3,0.16131745930761096,0.10605337447132866,0.0,0,0.0373457483947277,0,0.19098108,hard,2,enc_longformer_seed2
high23742.txt_q0,0.8250418454408646,0.1421673186641121,1.0,1,0.9864734411239624,1,0.8919068,ambiguous,2,enc_longformer_seed2
high23742.txt_q1,0.8294989913702011,0.13438997495918586,1.0,1,0.9700528979301452,1,0.764097,middle,2,enc_longformer_seed2
high23742.txt_q2,0.5103628113865852,0.15245748592396755,0.5,0,0.471794992685318,1,0.5579558,ambiguous,2,enc_longformer_seed2
high23742.txt_q3,0.6130791828036308,0.18233066189797256,0.75,1,0.7922417521476746,1,0.6952592,ambiguous,2,enc_longformer_seed2
high23742.txt_q4,0.9976150393486023,0.0038594432712480745,1.0,1,1.0,1,0.99999535,easy,2,enc_longformer_seed2
high2378.txt_q0,0.046497653886035495,0.07845708649452098,0.0,0,0.0004646804009098,0,0.006405467,hard,2,enc_longformer_seed2
high2378.txt_q1,0.5128651410341263,0.040086208973417935,1.0,1,0.5598026514053345,1,0.5064242,middle,2,enc_longformer_seed2
high2378.txt_q2,0.06241156080068318,0.10136656094046237,0.0,0,0.0002612648822832,0,0.004196027,hard,2,enc_longformer_seed2
high2378.txt_q3,0.9740072637796402,0.030530228900203127,1.0,1,0.9999183416366576,1,0.99916875,easy,2,enc_longformer_seed2
high23787.txt_q0,0.9956066459417343,0.008533151827451166,1.0,1,1.0,1,0.9999918,easy,2,enc_longformer_seed2
high23787.txt_q1,0.5619430355727673,0.31763533132931665,0.5,1,0.8550282120704651,1,0.81469375,ambiguous,2,enc_longformer_seed2
high23787.txt_q2,0.9761922061443329,0.03333896975162429,1.0,1,0.9999982118606568,1,0.99995434,easy,2,enc_longformer_seed2
high23787.txt_q3,0.8514647632837296,0.1921368840409316,1.0,1,0.99928480386734,1,0.98295516,ambiguous,2,enc_longformer_seed2
high23787.txt_q4,0.9996614158153534,0.0005696940096911653,1.0,1,0.9999998807907104,1,0.9999882,easy,2,enc_longformer_seed2
high23794.txt_q0,0.009335003000160165,0.011564738872729859,0.0,0,5.100478301756084e-05,0,0.00024483504,hard,2,enc_longformer_seed2
high23794.txt_q1,0.9803778976202011,0.030903159561409342,1.0,1,0.999750554561615,1,0.99723935,easy,2,enc_longformer_seed2
high23794.txt_q2,0.9864731729030609,0.024966667092853504,1.0,1,0.9999988079071044,1,0.9997222,easy,2,enc_longformer_seed2
high23794.txt_q3,0.15605247206985945,0.08513732514395281,0.0,0,0.0664800554513931,0,0.10718141,hard,2,enc_longformer_seed2
high23801.txt_q0,0.9833019524812698,0.010020875907119474,1.0,1,0.991938054561615,1,0.97192174,easy,2,enc_longformer_seed2
high23801.txt_q1,0.9745700508356094,0.03817895367460867,1.0,1,0.999988317489624,1,0.9995315,easy,2,enc_longformer_seed2
high23801.txt_q2,0.7725640311837196,0.2455050712217785,0.75,1,0.9467676877975464,1,0.9279052,ambiguous,2,enc_longformer_seed2
high23801.txt_q3,0.9869132936000824,0.022402526771931597,1.0,1,1.0,1,0.9999689,easy,2,enc_longformer_seed2
high23807.txt_q0,0.9826787859201431,0.02483128456913391,1.0,1,0.999990463256836,1,0.9964546,easy,2,enc_longformer_seed2
high23807.txt_q1,0.06681910756742578,0.077961161442394,0.0,0,0.0033852548804134,0,0.018320516,hard,2,enc_longformer_seed2
high23807.txt_q2,0.22146512940526009,0.15940453327288018,0.25,0,0.2834910452365875,1,0.41126192,ambiguous,2,enc_longformer_seed2
high23807.txt_q3,0.32051749527454376,0.1586001884196109,0.25,0,0.3399025797843933,0,0.19198355,ambiguous,2,enc_longformer_seed2
high23827.txt_q0,0.972096934914589,0.04450272517975843,1.0,1,0.9973602890968324,1,0.9933223,easy,2,enc_longformer_seed2
high23827.txt_q1,0.9864753037691116,0.013728807848032216,1.0,1,0.9999706745147704,1,0.9965988,easy,2,enc_longformer_seed2
high23827.txt_q2,0.8595830202102661,0.20643789706557938,1.0,1,0.9992656111717224,1,0.9561802,ambiguous,2,enc_longformer_seed2
high23827.txt_q3,0.2855843938887119,0.12310080817128566,0.0,0,0.1705658584833145,0,0.30411464,hard,2,enc_longformer_seed2
high23828.txt_q0,0.5261485055088997,0.2540250216062729,0.75,1,0.8966255187988281,1,0.47812703,ambiguous,2,enc_longformer_seed2
high23828.txt_q1,0.7463940232992172,0.12188202529412918,1.0,1,0.8331064581871033,1,0.86348444,middle,2,enc_longformer_seed2
high23828.txt_q2,0.9503363519906998,0.06185713932163165,1.0,1,0.9998857975006104,1,0.99454135,middle,2,enc_longformer_seed2
high23865.txt_q0,0.23966615274548525,0.0428603217103765,0.0,0,0.2883251011371612,0,0.26261616,hard,2,enc_longformer_seed2
high23865.txt_q1,0.817366749048233,0.13164992317706603,1.0,1,0.9150082468986512,1,0.9198299,middle,2,enc_longformer_seed2
