question_id,state
middle2119.txt_q0,A_three_valid_all_same
middle2119.txt_q1,A_three_valid_all_same
middle2165.txt_q0,A_three_valid_all_same
middle2165.txt_q1,A_three_valid_all_same
middle2165.txt_q2,A_three_valid_all_same
middle2165.txt_q3,A_three_valid_all_same
middle2165.txt_q4,A_three_valid_all_same
middle217.txt_q0,A_three_valid_all_same
middle217.txt_q1,A_three_valid_all_same
middle217.txt_q2,A_three_valid_all_same
middle217.txt_q3,A_three_valid_all_same
middle2199.txt_q0,A_three_valid_all_same
middle2199.txt_q1,A_three_valid_all_same
middle2199.txt_q2,A_three_valid_all_same
middle2199.txt_q3,A_three_valid_all_same
middle2289.txt_q0,A_three_valid_all_same
middle2289.txt_q1,A_three_valid_all_same
middle2289.txt_q2,A_three_valid_all_same
middle2289.txt_q3,A_three_valid_all_same
middle2289.txt_q4,A_three_valid_all_same
middle2305.txt_q0,A_three_valid_all_same
middle2305.txt_q1,A_three_valid_all_same
middle2305.txt_q2,A_three_valid_all_same
middle2305.txt_q3,A_three_valid_all_same
middle2305.txt_q4,A_three_valid_all_same
middle2333.txt_q0,A_three_valid_all_same
middle2333.txt_q1,A_three_valid_all_same
middle2333.txt_q2,A_three_valid_all_same
middle2333.txt_q3,A_three_valid_all_same
middle2356.txt_q0,A_three_valid_all_same
middle2356.txt_q1,A_three_valid_all_same
middle2407.txt_q0,A_three_valid_all_same
middle2407.txt_q1,A_three_valid_all_same
middle2407.txt_q2,A_three_valid_all_same
middle2407.txt_q3,A_three_valid_all_same
middle2407.txt_q4,A_three_valid_all_same
middle2414.txt_q0,A_three_valid_all_same
middle2414.txt_q1,A_three_valid_all_same
middle2414.txt_q2,A_three_valid_all_same
middle2414.txt_q3,A_three_valid_all_same
middle2439.txt_q0,A_three_valid_all_same
middle2439.txt_q1,A_three_valid_all_same
middle2439.txt_q2,A_three_valid_all_same
middle2439.txt_q3,A_three_valid_all_same
middle2446.txt_q0,A_three_valid_all_same
middle2446.txt_q1,A_three_valid_all_same
middle2446.txt_q2,A_three_valid_all_same
middle2446.txt_q3,A_three_valid_all_same
middle2462.txt_q0,A_three_valid_all_same
middle2462.txt_q1,A_three_valid_all_same
middle2462.txt_q2,A_three_valid_all_same
middle2462.txt_q3,B_three_valid_exactly_two_same
middle2462.txt_q4,A_three_valid_all_same
middle2473.txt_q0,A_three_valid_all_same
middle2473.txt_q1,A_three_valid_all_same
middle2473.txt_q2,A_three_valid_all_same
middle2473.txt_q3,A_three_valid_all_same
middle2473.txt_q4,A_three_valid_all_same
middle2489.txt_q0,A_three_valid_all_same
middle2489.txt_q1,A_three_valid_all_same
middle2489.txt_q2,A_three_valid_all_same
middle2489.txt_q3,A_three_valid_all_same
middle2489.txt_q4,A_three_valid_all_same
middle2507.txt_q0,A_three_valid_all_same
middle2507.txt_q1,A_three_valid_all_same
middle2507.txt_q2,A_three_valid_all_same
middle2507.txt_q3,A_three_valid_all_same
middle2564.txt_q0,A_three_valid_all_same
middle2564.txt_q1,A_three_valid_all_same
middle2564.txt_q2,A_three_valid_all_same
middle2564.txt_q3,A_three_valid_all_same
middle2572.txt_q0,A_three_valid_all_same
middle2572.txt_q1,A_three_valid_all_same
middle2572.txt_q2,A_three_valid_all_same
middle2572.txt_q3,A_three_valid_all_same
middle2578.txt_q0,A_three_valid_all_same
middle2578.txt_q1,A_three_valid_all_same
middle2578.txt_q2,A_three_valid_all_same
middle2578.txt_q3,A_three_valid_all_same
middle2578.txt_q4,A_three_valid_all_same
middle2612.txt_q0,A_three_valid_all_same
middle2612.txt_q1,A_three_valid_all_same
middle2612.txt_q3,A_three_valid_all_same
middle2624.txt_q0,A_three_valid_all_same
middle2624.txt_q1,A_three_valid_all_same
middle2624.txt_q2,A_three_valid_all_same
middle2624.txt_q3,A_three_valid_all_same
middle2662.txt_q0,A_three_valid_all_same
middle2663.txt_q0,A_three_valid_all_same
middle2663.txt_q1,A_three_valid_all_same
middle2663.txt_q2,A_three_valid_all_same
middle2679.txt_q0,A_three_valid_all_same
middle2679.txt_q1,A_three_valid_all_same
middle2679.txt_q2,A_three_valid_all_same
middle2679.txt_q3,A_three_valid_all_same
middle2703.txt_q0,A_three_valid_all_same
middle2703.txt_q1,A_three_valid_all_same
middle2703.txt_q2,A_three_valid_all_same
middle2722.txt_q0,B_three_valid_exactly_two_same
middle2750.txt_q0,A_three_valid_all_same
middle2750.txt_q1,A_three_valid_all_same
middle2750.txt_q2,A_three_valid_all_same
middle2750.txt_q3,A_three_valid_all_same
middle2750.txt_q4,A_three_valid_all_same
middle2756.txt_q0,A_three_valid_all_same
middle2756.txt_q1,A_three_valid_all_same
middle2756.txt_q2,A_three_valid_all_same
middle2768.txt_q0,A_three_valid_all_same
middle2768.txt_q1,A_three_valid_all_same
middle2768.txt_q2,A_three_valid_all_same
middle2768.txt_q3,A_three_valid_all_same
middle2774.txt_q0,A_three_valid_all_same
middle2774.txt_q1,A_three_valid_all_same
middle2774.txt_q2,A_three_valid_all_same
middle2774.txt_q3,A_three_valid_all_same
middle2774.txt_q4,A_three_valid_all_same
middle2841.txt_q0,A_three_valid_all_same
middle2841.txt_q1,A_three_valid_all_same
middle2841.txt_q2,A_three_valid_all_same
middle2841.txt_q3,A_three_valid_all_same
middle2887.txt_q0,A_three_valid_all_same
middle2887.txt_q1,A_three_valid_all_same
middle2887.txt_q2,A_three_valid_all_same
middle2887.txt_q3,A_three_valid_all_same
middle2887.txt_q4,A_three_valid_all_same
middle2899.txt_q0,A_three_valid_all_same
middle2899.txt_q1,A_three_valid_all_same
middle2899.txt_q2,A_three_valid_all_same
middle291.txt_q0,B_three_valid_exactly_two_same
middle291.txt_q1,A_three_valid_all_same
middle291.txt_q2,A_three_valid_all_same
middle291.txt_q3,A_three_valid_all_same
middle2910.txt_q0,A_three_valid_all_same
middle2910.txt_q1,A_three_valid_all_same
middle2910.txt_q2,A_three_valid_all_same
middle2910.txt_q3,A_three_valid_all_same
middle2927.txt_q0,A_three_valid_all_same
middle2927.txt_q1,A_three_valid_all_same
middle2927.txt_q2,A_three_valid_all_same
middle2927.txt_q3,A_three_valid_all_same
middle2927.txt_q4,A_three_valid_all_same
middle2930.txt_q0,A_three_valid_all_same
middle2930.txt_q1,A_three_valid_all_same
middle2946.txt_q0,A_three_valid_all_same
middle2946.txt_q1,A_three_valid_all_same
middle2946.txt_q2,A_three_valid_all_same
middle2946.txt_q3,A_three_valid_all_same
middle2955.txt_q0,A_three_valid_all_same
middle299.txt_q0,A_three_valid_all_same
middle299.txt_q1,A_three_valid_all_same
middle299.txt_q2,A_three_valid_all_same
middle299.txt_q3,A_three_valid_all_same
middle299.txt_q4,A_three_valid_all_same
middle2994.txt_q0,A_three_valid_all_same
middle2994.txt_q1,A_three_valid_all_same
middle2994.txt_q2,A_three_valid_all_same
middle2994.txt_q3,B_three_valid_exactly_two_same
middle3016.txt_q0,A_three_valid_all_same
middle3016.txt_q1,A_three_valid_all_same
middle3016.txt_q2,A_three_valid_all_same
middle3016.txt_q3,A_three_valid_all_same
middle3028.txt_q0,A_three_valid_all_same
middle3028.txt_q1,A_three_valid_all_same
middle3028.txt_q2,A_three_valid_all_same
middle3028.txt_q3,A_three_valid_all_same
middle3028.txt_q4,A_three_valid_all_same
middle3052.txt_q0,A_three_valid_all_same
middle3052.txt_q1,A_three_valid_all_same
middle3052.txt_q2,A_three_valid_all_same
middle3088.txt_q0,A_three_valid_all_same
middle3088.txt_q1,A_three_valid_all_same
middle3089.txt_q0,A_three_valid_all_same
middle3089.txt_q1,A_three_valid_all_same
middle3089.txt_q2,A_three_valid_all_same
middle3103.txt_q0,A_three_valid_all_same
middle3103.txt_q1,A_three_valid_all_same
middle3103.txt_q2,A_three_valid_all_same
middle3103.txt_q3,A_three_valid_all_same
middle3120.txt_q0,A_three_valid_all_same
middle3120.txt_q1,A_three_valid_all_same
middle3120.txt_q2,A_three_valid_all_same
middle3120.txt_q3,A_three_valid_all_same
middle3263.txt_q0,A_three_valid_all_same
middle3263.txt_q1,A_three_valid_all_same
middle3263.txt_q2,A_three_valid_all_same
middle3263.txt_q3,A_three_valid_all_same
middle3263.txt_q4,A_three_valid_all_same
middle3334.txt_q0,A_three_valid_all_same
middle3334.txt_q1,A_three_valid_all_same
middle3334.txt_q2,A_three_valid_all_same
middle3334.txt_q3,A_three_valid_all_same
middle3349.txt_q0,A_three_valid_all_same
middle3349.txt_q1,A_three_valid_all_same
middle3349.txt_q2,A_three_valid_all_same
middle3349.txt_q3,A_three_valid_all_same
middle3349.txt_q4,A_three_valid_all_same
middle3372.txt_q0,A_three_valid_all_same
middle3372.txt_q1,A_three_valid_all_same
middle3372.txt_q2,A_three_valid_all_same
middle3372.txt_q3,A_three_valid_all_same
middle3376.txt_q0,A_three_valid_all_same
middle3376.txt_q1,A_three_valid_all_same
middle3376.txt_q2,A_three_valid_all_same
middle34.txt_q0,A_three_valid_all_same
middle34.txt_q1,A_three_valid_all_same
middle34.txt_q2,A_three_valid_all_same
middle34.txt_q3,B_three_valid_exactly_two_same
middle3409.txt_q0,A_three_valid_all_same
middle3409.txt_q1,A_three_valid_all_same
middle3409.txt_q2,A_three_valid_all_same
middle3429.txt_q0,A_three_valid_all_same
middle3429.txt_q1,A_three_valid_all_same
middle3429.txt_q2,A_three_valid_all_same
middle3429.txt_q3,A_three_valid_all_same
middle3429.txt_q4,A_three_valid_all_same
middle344.txt_q0,A_three_valid_all_same
middle344.txt_q1,A_three_valid_all_same
middle344.txt_q2,A_three_valid_all_same
middle344.txt_q3,A_three_valid_all_same
middle344.txt_q4,A_three_valid_all_same
middle3476.txt_q0,A_three_valid_all_same
middle3476.txt_q1,A_three_valid_all_same
middle3476.txt_q2,A_three_valid_all_same
middle3476.txt_q3,A_three_valid_all_same
middle3476.txt_q4,A_three_valid_all_same
middle3508.txt_q0,A_three_valid_all_same
middle3508.txt_q1,A_three_valid_all_same
middle3508.txt_q2,A_three_valid_all_same
middle3551.txt_q0,A_three_valid_all_same
middle3551.txt_q1,A_three_valid_all_same
middle3551.txt_q2,A_three_valid_all_same
middle3551.txt_q3,A_three_valid_all_same
middle3554.txt_q0,A_three_valid_all_same
middle3554.txt_q1,A_three_valid_all_same
middle3554.txt_q2,A_three_valid_all_same
middle3554.txt_q3,A_three_valid_all_same
middle3554.txt_q4,A_three_valid_all_same
middle3561.txt_q0,A_three_valid_all_same
middle3561.txt_q1,A_three_valid_all_same
middle3561.txt_q2,A_three_valid_all_same
middle3561.txt_q3,A_three_valid_all_same
middle3578.txt_q0,A_three_valid_all_same
middle3578.txt_q1,A_three_valid_all_same
middle3578.txt_q2,A_three_valid_all_same
middle3578.txt_q3,A_three_valid_all_same
middle3578.txt_q4,A_three_valid_all_same
middle3594.txt_q0,A_three_valid_all_same
middle3594.txt_q1,A_three_valid_all_same
middle3625.txt_q0,A_three_valid_all_same
middle3625.txt_q1,A_three_valid_all_same
middle3625.txt_q2,A_three_valid_all_same
middle3625.txt_q3,A_three_valid_all_same
middle3626.txt_q0,A_three_valid_all_same
middle3626.txt_q1,A_three_valid_all_same
middle3626.txt_q2,A_three_valid_all_same
middle3630.txt_q0,A_three_valid_all_same
middle3630.txt_q1,A_three_valid_all_same
middle3630.txt_q2,A_three_valid_all_same
middle3630.txt_q3,A_three_valid_all_same
middle364.txt_q0,A_three_valid_all_same
middle364.txt_q1,A_three_valid_all_same
middle364.txt_q2,A_three_valid_all_same
middle364.txt_q3,A_three_valid_all_same
middle3647.txt_q0,A_three_valid_all_same
middle3647.txt_q1,A_three_valid_all_same
middle3647.txt_q2,A_three_valid_all_same
middle3647.txt_q3,A_three_valid_all_same
middle3647.txt_q4,A_three_valid_all_same
middle3661.txt_q0,A_three_valid_all_same
middle3661.txt_q1,A_three_valid_all_same
middle3661.txt_q2,A_three_valid_all_same
middle3661.txt_q3,A_three_valid_all_same
middle3661.txt_q4,A_three_valid_all_same
middle3670.txt_q0,A_three_valid_all_same
middle3670.txt_q1,B_three_valid_exactly_two_same
middle3670.txt_q2,A_three_valid_all_same
middle3670.txt_q3,A_three_valid_all_same
middle3670.txt_q4,A_three_valid_all_same
middle3720.txt_q0,A_three_valid_all_same
middle3720.txt_q1,A_three_valid_all_same
middle3720.txt_q2,A_three_valid_all_same
middle3720.txt_q3,A_three_valid_all_same
middle3720.txt_q4,A_three_valid_all_same
middle3728.txt_q0,A_three_valid_all_same
middle3728.txt_q1,A_three_valid_all_same
middle3728.txt_q2,A_three_valid_all_same
middle3728.txt_q3,A_three_valid_all_same
middle3751.txt_q0,A_three_valid_all_same
middle3751.txt_q1,A_three_valid_all_same
middle3751.txt_q2,A_three_valid_all_same
middle3751.txt_q3,A_three_valid_all_same
middle3751.txt_q4,A_three_valid_all_same
middle3753.txt_q0,A_three_valid_all_same
middle3753.txt_q1,A_three_valid_all_same
middle3753.txt_q2,A_three_valid_all_same
middle3753.txt_q3,A_three_valid_all_same
middle3775.txt_q0,A_three_valid_all_same
middle3775.txt_q1,A_three_valid_all_same
middle3775.txt_q2,A_three_valid_all_same
middle3775.txt_q3,A_three_valid_all_same
middle3775.txt_q4,A_three_valid_all_same
middle3779.txt_q0,A_three_valid_all_same
middle3779.txt_q1,A_three_valid_all_same
middle3779.txt_q2,A_three_valid_all_same
middle3779.txt_q3,A_three_valid_all_same
middle3828.txt_q0,A_three_valid_all_same
middle3828.txt_q1,A_three_valid_all_same
middle3828.txt_q2,A_three_valid_all_same
middle3828.txt_q3,A_three_valid_all_same
middle3828.txt_q4,A_three_valid_all_same
middle3841.txt_q0,A_three_valid_all_same
middle3841.txt_q1,A_three_valid_all_same
middle3841.txt_q2,A_three_valid_all_same
middle388.txt_q0,A_three_valid_all_same
middle388.txt_q1,A_three_valid_all_same
middle388.txt_q2,A_three_valid_all_same
middle388.txt_q3,A_three_valid_all_same
middle3887.txt_q0,A_three_valid_all_same
middle3887.txt_q1,A_three_valid_all_same
middle3891.txt_q0,A_three_valid_all_same
middle3891.txt_q1,A_three_valid_all_same
middle3891.txt_q2,B_three_valid_exactly_two_same
middle3891.txt_q3,A_three_valid_all_same
middle3891.txt_q4,B_three_valid_exactly_two_same
middle3994.txt_q0,A_three_valid_all_same
middle3994.txt_q1,A_three_valid_all_same
middle3994.txt_q2,A_three_valid_all_same
middle3994.txt_q3,A_three_valid_all_same
middle3994.txt_q4,A_three_valid_all_same
middle401.txt_q0,A_three_valid_all_same
middle401.txt_q1,A_three_valid_all_same
middle401.txt_q2,A_three_valid_all_same
middle401.txt_q3,A_three_valid_all_same
middle4032.txt_q0,A_three_valid_all_same
middle4032.txt_q1,A_three_valid_all_same
middle4032.txt_q2,A_three_valid_all_same
middle4032.txt_q3,A_three_valid_all_same
middle4052.txt_q0,A_three_valid_all_same
middle4052.txt_q1,A_three_valid_all_same
middle4052.txt_q2,A_three_valid_all_same
middle4068.txt_q0,A_three_valid_all_same
middle4068.txt_q1,A_three_valid_all_same
middle4068.txt_q2,B_three_valid_exactly_two_same
middle4068.txt_q3,A_three_valid_all_same
middle4074.txt_q0,A_three_valid_all_same
middle4074.txt_q1,A_three_valid_all_same
middle4074.txt_q2,A_three_valid_all_same
middle4084.txt_q0,A_three_valid_all_same
middle4084.txt_q1,A_three_valid_all_same
middle4084.txt_q2,A_three_valid_all_same
middle4084.txt_q3,A_three_valid_all_same
middle4088.txt_q0,A_three_valid_all_same
middle4088.txt_q1,A_three_valid_all_same
middle4088.txt_q2,A_three_valid_all_same
middle4088.txt_q3,A_three_valid_all_same
middle4132.txt_q0,A_three_valid_all_same
middle4132.txt_q1,A_three_valid_all_same
middle4132.txt_q2,A_three_valid_all_same
middle4132.txt_q3,A_three_valid_all_same
middle4167.txt_q0,A_three_valid_all_same
middle4167.txt_q1,A_three_valid_all_same
middle4167.txt_q2,A_three_valid_all_same
middle4167.txt_q3,A_three_valid_all_same
middle4167.txt_q4,A_three_valid_all_same
middle4178.txt_q0,A_three_valid_all_same
middle4178.txt_q1,A_three_valid_all_same
middle4182.txt_q0,A_three_valid_all_same
middle4182.txt_q1,A_three_valid_all_same
middle4182.txt_q2,A_three_valid_all_same
middle4183.txt_q0,A_three_valid_all_same
middle4183.txt_q1,A_three_valid_all_same
middle4183.txt_q2,A_three_valid_all_same
middle4183.txt_q3,A_three_valid_all_same
middle4233.txt_q0,A_three_valid_all_same
middle4233.txt_q1,A_three_valid_all_same
middle4233.txt_q2,A_three_valid_all_same
middle4233.txt_q3,A_three_valid_all_same
middle4233.txt_q4,A_three_valid_all_same
middle4237.txt_q0,A_three_valid_all_same
middle4237.txt_q1,B_three_valid_exactly_two_same
middle4237.txt_q2,A_three_valid_all_same
middle4237.txt_q3,B_three_valid_exactly_two_same
middle4237.txt_q4,A_three_valid_all_same
middle4240.txt_q0,A_three_valid_all_same
middle4240.txt_q1,A_three_valid_all_same
middle4240.txt_q2,A_three_valid_all_same
middle4240.txt_q3,A_three_valid_all_same
middle4240.txt_q4,A_three_valid_all_same
middle4266.txt_q0,A_three_valid_all_same
middle4266.txt_q1,A_three_valid_all_same
middle4266.txt_q2,A_three_valid_all_same
middle4287.txt_q0,A_three_valid_all_same
middle4287.txt_q1,A_three_valid_all_same
middle4287.txt_q2,A_three_valid_all_same
middle4287.txt_q3,A_three_valid_all_same
middle4287.txt_q4,A_three_valid_all_same
middle4307.txt_q0,A_three_valid_all_same
middle4307.txt_q1,A_three_valid_all_same
middle4307.txt_q2,A_three_valid_all_same
middle435.txt_q0,A_three_valid_all_same
middle435.txt_q1,A_three_valid_all_same
middle435.txt_q2,A_three_valid_all_same
middle435.txt_q3,A_three_valid_all_same
middle4375.txt_q0,A_three_valid_all_same
middle4375.txt_q1,A_three_valid_all_same
middle4375.txt_q2,A_three_valid_all_same
middle4394.txt_q0,A_three_valid_all_same
middle4394.txt_q1,A_three_valid_all_same
middle4394.txt_q2,A_three_valid_all_same
middle4394.txt_q3,A_three_valid_all_same
middle4460.txt_q0,A_three_valid_all_same
middle4460.txt_q1,A_three_valid_all_same
middle4460.txt_q2,A_three_valid_all_same
middle4460.txt_q3,B_three_valid_exactly_two_same
middle4492.txt_q0,A_three_valid_all_same
middle4492.txt_q1,A_three_valid_all_same
middle4492.txt_q2,A_three_valid_all_same
middle4520.txt_q0,A_three_valid_all_same
middle4520.txt_q1,A_three_valid_all_same
middle4520.txt_q2,A_three_valid_all_same
middle4520.txt_q3,B_three_valid_exactly_two_same
middle4525.txt_q0,A_three_valid_all_same
middle4525.txt_q1,A_three_valid_all_same
middle4525.txt_q2,A_three_valid_all_same
middle4525.txt_q3,A_three_valid_all_same
middle4527.txt_q0,A_three_valid_all_same
middle4527.txt_q1,A_three_valid_all_same
middle4527.txt_q2,A_three_valid_all_same
middle4527.txt_q3,A_three_valid_all_same
middle4527.txt_q4,A_three_valid_all_same
middle4542.txt_q0,A_three_valid_all_same
middle4542.txt_q2,A_three_valid_all_same
middle4542.txt_q3,A_three_valid_all_same
middle4542.txt_q4,A_three_valid_all_same
middle4574.txt_q0,A_three_valid_all_same
middle4574.txt_q1,B_three_valid_exactly_two_same
middle4574.txt_q2,A_three_valid_all_same
middle4576.txt_q0,A_three_valid_all_same
middle4576.txt_q1,A_three_valid_all_same
middle4576.txt_q2,A_three_valid_all_same
middle4576.txt_q3,B_three_valid_exactly_two_same
middle4584.txt_q0,A_three_valid_all_same
middle4584.txt_q1,A_three_valid_all_same
middle4584.txt_q2,A_three_valid_all_same
middle4584.txt_q3,A_three_valid_all_same
middle4591.txt_q0,A_three_valid_all_same
middle4591.txt_q1,A_three_valid_all_same
middle4591.txt_q2,A_three_valid_all_same
middle4591.txt_q3,A_three_valid_all_same
middle4669.txt_q0,A_three_valid_all_same
middle4669.txt_q1,A_three_valid_all_same
middle4669.txt_q2,A_three_valid_all_same
middle4669.txt_q3,A_three_valid_all_same
middle4669.txt_q4,A_three_valid_all_same
middle4676.txt_q0,A_three_valid_all_same
middle4676.txt_q1,A_three_valid_all_same
middle4676.txt_q2,A_three_valid_all_same
middle4690.txt_q0,A_three_valid_all_same
middle4690.txt_q1,A_three_valid_all_same
middle4690.txt_q2,A_three_valid_all_same
middle4690.txt_q3,A_three_valid_all_same
middle4690.txt_q4,A_three_valid_all_same
middle4704.txt_q0,A_three_valid_all_same
middle4704.txt_q1,A_three_valid_all_same
middle4704.txt_q2,A_three_valid_all_same
middle4704.txt_q3,A_three_valid_all_same
middle4704.txt_q4,A_three_valid_all_same
middle4715.txt_q0,A_three_valid_all_same
middle4715.txt_q1,A_three_valid_all_same
middle4715.txt_q2,A_three_valid_all_same
middle4715.txt_q3,A_three_valid_all_same
middle4717.txt_q0,A_three_valid_all_same
middle4717.txt_q1,A_three_valid_all_same
middle4717.txt_q2,A_three_valid_all_same
middle4717.txt_q3,A_three_valid_all_same
middle4825.txt_q0,A_three_valid_all_same
middle4825.txt_q1,A_three_valid_all_same
middle4825.txt_q2,A_three_valid_all_same
middle4825.txt_q3,A_three_valid_all_same
middle4864.txt_q0,A_three_valid_all_same
middle4864.txt_q1,A_three_valid_all_same
middle4864.txt_q2,A_three_valid_all_same
middle487.txt_q0,A_three_valid_all_same
middle487.txt_q1,A_three_valid_all_same
middle487.txt_q2,A_three_valid_all_same
middle487.txt_q3,A_three_valid_all_same
middle4896.txt_q0,A_three_valid_all_same
middle4896.txt_q1,A_three_valid_all_same
middle4896.txt_q2,A_three_valid_all_same
middle4896.txt_q3,A_three_valid_all_same
middle4899.txt_q0,A_three_valid_all_same
middle4899.txt_q1,A_three_valid_all_same
middle4899.txt_q2,A_three_valid_all_same
middle4899.txt_q3,A_three_valid_all_same
middle4899.txt_q4,A_three_valid_all_same
middle490.txt_q0,A_three_valid_all_same
middle490.txt_q1,A_three_valid_all_same
middle490.txt_q2,A_three_valid_all_same
middle490.txt_q3,B_three_valid_exactly_two_same
middle495.txt_q0,A_three_valid_all_same
middle495.txt_q1,A_three_valid_all_same
middle495.txt_q2,A_three_valid_all_same
middle4966.txt_q0,A_three_valid_all_same
middle4966.txt_q1,A_three_valid_all_same
middle4966.txt_q2,A_three_valid_all_same
middle4966.txt_q3,A_three_valid_all_same
middle4988.txt_q0,A_three_valid_all_same
middle4988.txt_q1,A_three_valid_all_same
middle4988.txt_q2,A_three_valid_all_same
middle4988.txt_q3,A_three_valid_all_same
middle5018.txt_q0,A_three_valid_all_same
middle5018.txt_q1,A_three_valid_all_same
middle5064.txt_q0,A_three_valid_all_same
middle5064.txt_q1,A_three_valid_all_same
middle5064.txt_q2,B_three_valid_exactly_two_same
middle5069.txt_q0,A_three_valid_all_same
middle5069.txt_q1,A_three_valid_all_same
middle5069.txt_q2,A_three_valid_all_same
middle5069.txt_q3,A_three_valid_all_same
middle511.txt_q0,A_three_valid_all_same
middle511.txt_q1,A_three_valid_all_same
middle511.txt_q2,A_three_valid_all_same
middle5123.txt_q0,A_three_valid_all_same
middle5123.txt_q1,A_three_valid_all_same
middle5123.txt_q2,A_three_valid_all_same
middle5123.txt_q3,A_three_valid_all_same
middle5123.txt_q4,A_three_valid_all_same
middle5148.txt_q0,A_three_valid_all_same
middle5148.txt_q1,A_three_valid_all_same
middle5148.txt_q2,A_three_valid_all_same
middle5148.txt_q3,A_three_valid_all_same
middle5154.txt_q0,A_three_valid_all_same
middle5154.txt_q1,A_three_valid_all_same
middle5154.txt_q2,A_three_valid_all_same
middle5154.txt_q3,A_three_valid_all_same
middle516.txt_q0,A_three_valid_all_same
middle516.txt_q1,A_three_valid_all_same
middle516.txt_q2,A_three_valid_all_same
middle516.txt_q3,A_three_valid_all_same
middle5162.txt_q0,A_three_valid_all_same
middle5162.txt_q1,A_three_valid_all_same
middle5162.txt_q2,A_three_valid_all_same
middle5162.txt_q3,A_three_valid_all_same
middle5162.txt_q4,A_three_valid_all_same
middle5205.txt_q0,A_three_valid_all_same
middle5205.txt_q1,A_three_valid_all_same
middle5205.txt_q2,A_three_valid_all_same
middle5208.txt_q0,A_three_valid_all_same
middle5208.txt_q1,A_three_valid_all_same
middle5208.txt_q2,A_three_valid_all_same
middle5208.txt_q3,A_three_valid_all_same
middle5208.txt_q4,A_three_valid_all_same
middle5210.txt_q0,A_three_valid_all_same
middle5210.txt_q1,A_three_valid_all_same
middle5210.txt_q2,A_three_valid_all_same
middle5210.txt_q3,A_three_valid_all_same
middle5210.txt_q4,A_three_valid_all_same
middle5226.txt_q0,A_three_valid_all_same
middle5226.txt_q1,A_three_valid_all_same
middle5226.txt_q2,A_three_valid_all_same
middle5226.txt_q3,A_three_valid_all_same
middle5230.txt_q0,A_three_valid_all_same
middle5230.txt_q1,A_three_valid_all_same
middle5230.txt_q2,A_three_valid_all_same
middle5230.txt_q3,A_three_valid_all_same
middle5230.txt_q4,A_three_valid_all_same
middle5294.txt_q0,A_three_valid_all_same
middle5294.txt_q1,A_three_valid_all_same
middle5294.txt_q2,A_three_valid_all_same
middle5296.txt_q0,A_three_valid_all_same
middle5296.txt_q1,A_three_valid_all_same
middle5296.txt_q2,A_three_valid_all_same
middle5300.txt_q0,A_three_valid_all_same
middle5300.txt_q1,A_three_valid_all_same
middle5300.txt_q2,A_three_valid_all_same
middle5310.txt_q0,A_three_valid_all_same
middle5310.txt_q1,A_three_valid_all_same
middle5310.txt_q2,A_three_valid_all_same
middle5310.txt_q3,A_three_valid_all_same
middle5325.txt_q0,A_three_valid_all_same
middle5325.txt_q1,A_three_valid_all_same
middle5325.txt_q2,A_three_valid_all_same
middle5325.txt_q3,A_three_valid_all_same
middle5325.txt_q4,A_three_valid_all_same
middle5339.txt_q0,B_three_valid_exactly_two_same
middle5339.txt_q1,A_three_valid_all_same
middle5339.txt_q2,A_three_valid_all_same
middle5339.txt_q3,A_three_valid_all_same
middle534.txt_q0,A_three_valid_all_same
middle534.txt_q1,A_three_valid_all_same
middle534.txt_q2,A_three_valid_all_same
middle5366.txt_q0,B_three_valid_exactly_two_same
middle5366.txt_q1,A_three_valid_all_same
middle5366.txt_q2,A_three_valid_all_same
middle5380.txt_q0,A_three_valid_all_same
middle5380.txt_q1,A_three_valid_all_same
middle5390.txt_q0,A_three_valid_all_same
middle5390.txt_q1,A_three_valid_all_same
middle5390.txt_q2,A_three_valid_all_same
middle5396.txt_q0,A_three_valid_all_same
middle5396.txt_q1,A_three_valid_all_same
middle5396.txt_q2,B_three_valid_exactly_two_same
middle5396.txt_q3,A_three_valid_all_same
middle5396.txt_q4,A_three_valid_all_same
middle5426.txt_q0,A_three_valid_all_same
middle5426.txt_q1,A_three_valid_all_same
middle5426.txt_q2,A_three_valid_all_same
middle5450.txt_q0,A_three_valid_all_same
middle5450.txt_q1,A_three_valid_all_same
middle5450.txt_q2,A_three_valid_all_same
middle5450.txt_q3,A_three_valid_all_same
middle5450.txt_q4,A_three_valid_all_same
middle5477.txt_q0,A_three_valid_all_same
middle5477.txt_q1,A_three_valid_all_same
middle5477.txt_q2,A_three_valid_all_same
middle5477.txt_q3,A_three_valid_all_same
middle5483.txt_q0,A_three_valid_all_same
middle5483.txt_q1,A_three_valid_all_same
middle5483.txt_q2,A_three_valid_all_same
middle5525.txt_q0,A_three_valid_all_same
middle5525.txt_q1,A_three_valid_all_same
middle5525.txt_q2,A_three_valid_all_same
middle5525.txt_q3,A_three_valid_all_same
middle5525.txt_q4,B_three_valid_exactly_two_same
middle5544.txt_q0,A_three_valid_all_same
middle5544.txt_q1,A_three_valid_all_same
middle5544.txt_q2,A_three_valid_all_same
middle5625.txt_q0,A_three_valid_all_same
middle5625.txt_q1,B_three_valid_exactly_two_same
middle5671.txt_q0,A_three_valid_all_same
middle5671.txt_q1,A_three_valid_all_same
middle5671.txt_q2,A_three_valid_all_same
middle5711.txt_q0,A_three_valid_all_same
middle5711.txt_q1,A_three_valid_all_same
