question_id,n_attempts,n_correct,mean_correct,human_bucket,human_diff_score
20982,853,400,0.46893317702227433,Human-Mid,0.5310668229777257
20983,362,309,0.8535911602209945,Human-Easy,0.14640883977900554
20984,249,212,0.8514056224899599,Human-Easy,0.14859437751004012
20985,433,366,0.8452655889145496,Human-Easy,0.15473441108545039
20986,1009,346,0.34291377601585726,Human-Hard,0.6570862239841427
20987,188,141,0.75,Human-Mid,0.25
20988,1760,1485,0.84375,Human-Easy,0.15625
20989,2487,1340,0.5388017691998391,Human-Mid,0.46119823080016087
20990,2111,1552,0.7351965892941734,Human-Mid,0.2648034107058266
20991,134,53,0.39552238805970147,Human-Hard,0.6044776119402986
20992,1557,1052,0.6756583172768144,Human-Mid,0.32434168272318564
20993,71,30,0.4225352112676056,Human-Mid,0.5774647887323944
20994,49,30,0.6122448979591837,Human-Mid,0.3877551020408163
20995,113,74,0.6548672566371682,Human-Mid,0.34513274336283184
20996,214,84,0.3925233644859813,Human-Hard,0.6074766355140186
20997,1328,833,0.6272590361445783,Human-Mid,0.37274096385542166
20998,176,95,0.5397727272727273,Human-Mid,0.4602272727272727
20999,74,48,0.6486486486486487,Human-Mid,0.3513513513513513
21000,99,56,0.5656565656565656,Human-Mid,0.43434343434343436
21001,1993,1543,0.7742097340692423,Human-Mid,0.22579026593075768
21002,77,54,0.7012987012987013,Human-Mid,0.2987012987012987
21003,885,653,0.7378531073446327,Human-Mid,0.2621468926553673
21004,88,63,0.7159090909090909,Human-Mid,0.28409090909090906
21005,141,106,0.75177304964539,Human-Mid,0.24822695035460995
21006,2654,1791,0.6748304446119066,Human-Mid,0.32516955538809345
21007,358,283,0.7905027932960894,Human-Mid,0.2094972067039106
21008,952,592,0.6218487394957983,Human-Mid,0.37815126050420167
21009,741,345,0.46558704453441296,Human-Mid,0.534412955465587
21010,250,102,0.408,Human-Mid,0.5920000000000001
21011,110,57,0.5181818181818182,Human-Mid,0.4818181818181818
21012,190,151,0.7947368421052632,Human-Mid,0.20526315789473681
21013,133,56,0.42105263157894735,Human-Mid,0.5789473684210527
21014,88,36,0.4090909090909091,Human-Mid,0.5909090909090908
21015,69,61,0.8840579710144928,Human-Easy,0.1159420289855072
21016,1327,670,0.5048982667671439,Human-Mid,0.4951017332328561
21017,2602,2141,0.8228285933897003,Human-Easy,0.17717140661029973
21018,154,89,0.577922077922078,Human-Mid,0.42207792207792205
21019,84,50,0.5952380952380952,Human-Mid,0.40476190476190477
21020,1466,1071,0.7305593451568895,Human-Mid,0.2694406548431105
21021,1481,775,0.5232950708980418,Human-Mid,0.47670492910195816
21022,122,95,0.7786885245901639,Human-Mid,0.2213114754098361
21023,107,74,0.6915887850467289,Human-Mid,0.30841121495327106
21024,53,35,0.660377358490566,Human-Mid,0.339622641509434
21025,2473,938,0.37929640113222807,Human-Hard,0.6207035988677719
21026,117,93,0.7948717948717948,Human-Mid,0.20512820512820518
21027,1265,910,0.7193675889328063,Human-Mid,0.2806324110671937
21028,119,111,0.9327731092436975,Human-Easy,0.0672268907563025
21029,723,537,0.7427385892116183,Human-Mid,0.2572614107883817
21030,460,323,0.7021739130434783,Human-Mid,0.2978260869565217
21031,52,19,0.36538461538461536,Human-Hard,0.6346153846153846
21032,1442,896,0.6213592233009708,Human-Mid,0.3786407766990292
21033,1809,1179,0.6517412935323383,Human-Mid,0.34825870646766166
21034,78,41,0.5256410256410257,Human-Mid,0.47435897435897434
21035,935,684,0.7315508021390374,Human-Mid,0.26844919786096255
21036,120,93,0.775,Human-Mid,0.22499999999999998
21037,510,372,0.7294117647058823,Human-Mid,0.2705882352941177
21038,1439,903,0.6275191104933981,Human-Mid,0.37248088950660185
21039,214,196,0.9158878504672897,Human-Easy,0.08411214953271029
21040,1708,1016,0.594847775175644,Human-Mid,0.405152224824356
21041,680,453,0.6661764705882353,Human-Mid,0.33382352941176474
21042,267,214,0.8014981273408239,Human-Easy,0.19850187265917607
21043,46,36,0.782608695652174,Human-Mid,0.21739130434782605
21044,984,726,0.7378048780487805,Human-Mid,0.2621951219512195
21045,111,82,0.7387387387387387,Human-Mid,0.26126126126126126
21046,210,199,0.9476190476190476,Human-Easy,0.05238095238095242
21047,47,39,0.8297872340425532,Human-Easy,0.17021276595744683
21048,45,25,0.5555555555555556,Human-Mid,0.4444444444444444
21049,908,600,0.6607929515418502,Human-Mid,0.33920704845814975
21050,41,16,0.3902439024390244,Human-Hard,0.6097560975609756
21051,1078,683,0.6335807050092764,Human-Mid,0.36641929499072357
21052,267,212,0.7940074906367042,Human-Mid,0.20599250936329583
21053,275,217,0.7890909090909091,Human-Mid,0.21090909090909093
21054,197,107,0.5431472081218274,Human-Mid,0.4568527918781726
21055,120,70,0.5833333333333334,Human-Mid,0.41666666666666663
21056,145,76,0.5241379310344828,Human-Mid,0.4758620689655172
21057,1264,391,0.30933544303797467,Human-Hard,0.6906645569620253
21058,103,85,0.8252427184466019,Human-Easy,0.1747572815533981
21059,1320,912,0.6909090909090909,Human-Mid,0.3090909090909091
21060,36,27,0.75,Human-Mid,0.25
21061,861,436,0.5063879210220673,Human-Mid,0.4936120789779327
21062,552,411,0.7445652173913043,Human-Mid,0.2554347826086957
21063,184,156,0.8478260869565217,Human-Easy,0.15217391304347827
21064,193,73,0.37823834196891193,Human-Hard,0.6217616580310881
21065,853,638,0.7479484173505275,Human-Mid,0.25205158264947247
21066,76,47,0.618421052631579,Human-Mid,0.381578947368421
21067,264,186,0.7045454545454546,Human-Mid,0.2954545454545454
21068,72,53,0.7361111111111112,Human-Mid,0.26388888888888884
21069,426,197,0.4624413145539906,Human-Mid,0.5375586854460094
21070,71,41,0.5774647887323944,Human-Mid,0.4225352112676056
21071,373,267,0.7158176943699732,Human-Mid,0.2841823056300268
21072,1410,752,0.5333333333333333,Human-Mid,0.4666666666666667
21073,91,73,0.8021978021978022,Human-Easy,0.19780219780219777
21074,1188,719,0.6052188552188552,Human-Mid,0.3947811447811448
21075,1660,1121,0.6753012048192771,Human-Mid,0.32469879518072287
21076,433,257,0.5935334872979214,Human-Mid,0.40646651270207856
21077,706,392,0.5552407932011332,Human-Mid,0.4447592067988668
21078,54,37,0.6851851851851852,Human-Mid,0.31481481481481477
21079,61,45,0.7377049180327869,Human-Mid,0.2622950819672131
21080,524,367,0.700381679389313,Human-Mid,0.29961832061068705
21081,81,66,0.8148148148148148,Human-Easy,0.18518518518518523
21082,394,237,0.6015228426395939,Human-Mid,0.3984771573604061
21083,926,552,0.5961123110151187,Human-Mid,0.40388768898488125
21084,94,61,0.648936170212766,Human-Mid,0.35106382978723405
21085,102,46,0.45098039215686275,Human-Mid,0.5490196078431373
21086,272,213,0.7830882352941176,Human-Mid,0.21691176470588236
21087,361,317,0.8781163434903048,Human-Easy,0.12188365650969524
21088,415,336,0.8096385542168675,Human-Easy,0.19036144578313252
21089,1600,1018,0.63625,Human-Mid,0.36375
21090,123,95,0.7723577235772358,Human-Mid,0.22764227642276424
21091,816,511,0.6262254901960784,Human-Mid,0.3737745098039216
21092,86,35,0.4069767441860465,Human-Mid,0.5930232558139534
21093,507,368,0.7258382642998028,Human-Mid,0.2741617357001972
21094,45,21,0.4666666666666667,Human-Mid,0.5333333333333333
21095,241,110,0.45643153526970953,Human-Mid,0.5435684647302905
21096,95,82,0.8631578947368421,Human-Easy,0.13684210526315788
21097,1523,742,0.48719632304661853,Human-Mid,0.5128036769533815
21098,923,647,0.7009750812567714,Human-Mid,0.29902491874322856
21099,1005,555,0.5522388059701493,Human-Mid,0.4477611940298507
21100,1261,713,0.5654242664551943,Human-Mid,0.4345757335448057
21101,77,65,0.8441558441558441,Human-Easy,0.1558441558441559
21102,1607,944,0.5874299937772246,Human-Mid,0.4125700062227754
21103,1140,294,0.2578947368421053,Human-Hard,0.7421052631578947
21104,514,321,0.6245136186770428,Human-Mid,0.3754863813229572
21105,2849,1652,0.5798525798525799,Human-Mid,0.4201474201474201
21106,39,29,0.7435897435897436,Human-Mid,0.2564102564102564
21107,406,112,0.27586206896551724,Human-Hard,0.7241379310344828
21108,340,319,0.9382352941176471,Human-Easy,0.061764705882352944
21109,264,227,0.8598484848484849,Human-Easy,0.14015151515151514
21110,1392,843,0.6056034482758621,Human-Mid,0.3943965517241379
21111,1004,532,0.5298804780876494,Human-Mid,0.4701195219123506
21112,59,35,0.5932203389830508,Human-Mid,0.4067796610169492
21113,98,75,0.7653061224489796,Human-Mid,0.23469387755102045
21114,1003,721,0.7188434695912264,Human-Mid,0.28115653040877364
21115,765,451,0.5895424836601307,Human-Mid,0.41045751633986927
21116,166,142,0.8554216867469879,Human-Easy,0.14457831325301207
21117,102,82,0.803921568627451,Human-Easy,0.196078431372549
21118,1341,793,0.5913497390007457,Human-Mid,0.4086502609992543
21119,695,291,0.418705035971223,Human-Mid,0.581294964028777
21120,44,28,0.6363636363636364,Human-Mid,0.36363636363636365
21121,38,17,0.4473684210526316,Human-Mid,0.5526315789473684
21122,60,51,0.85,Human-Easy,0.15000000000000002
21123,779,406,0.521181001283697,Human-Mid,0.47881899871630296
21124,838,426,0.5083532219570406,Human-Mid,0.4916467780429594
21125,45,43,0.9555555555555556,Human-Easy,0.0444444444444444
21126,49,49,1.0,Human-Easy,0.0
21127,2159,865,0.4006484483557202,Human-Mid,0.5993515516442798
21128,76,50,0.6578947368421053,Human-Mid,0.3421052631578947
21129,168,119,0.7083333333333334,Human-Mid,0.29166666666666663
21130,84,55,0.6547619047619048,Human-Mid,0.34523809523809523
21131,200,158,0.79,Human-Mid,0.20999999999999996
21132,109,90,0.8256880733944955,Human-Easy,0.17431192660550454
21133,82,41,0.5,Human-Mid,0.5
21134,186,60,0.3225806451612903,Human-Hard,0.6774193548387097
21135,233,201,0.8626609442060086,Human-Easy,0.13733905579399142
21136,1908,1387,0.7269392033542977,Human-Mid,0.27306079664570226
21137,524,323,0.6164122137404581,Human-Mid,0.38358778625954193
21138,1564,772,0.4936061381074169,Human-Mid,0.5063938618925832
21139,619,553,0.8933764135702746,Human-Easy,0.10662358642972536
21140,74,58,0.7837837837837838,Human-Mid,0.21621621621621623
21141,62,38,0.6129032258064516,Human-Mid,0.3870967741935484
21142,655,547,0.8351145038167939,Human-Easy,0.16488549618320614
21143,72,65,0.9027777777777778,Human-Easy,0.09722222222222221
21144,310,260,0.8387096774193549,Human-Easy,0.16129032258064513
21145,458,214,0.4672489082969432,Human-Mid,0.5327510917030568
21146,377,323,0.8567639257294429,Human-Easy,0.14323607427055707
21147,214,164,0.7663551401869159,Human-Mid,0.23364485981308414
21148,1182,415,0.35109983079526225,Human-Hard,0.6489001692047378
21149,136,101,0.7426470588235294,Human-Mid,0.25735294117647056
21150,627,508,0.810207336523126,Human-Easy,0.18979266347687396
21151,1502,470,0.3129161118508655,Human-Hard,0.6870838881491346
21152,913,578,0.6330777656078861,Human-Mid,0.3669222343921139
21153,671,422,0.6289120715350224,Human-Mid,0.3710879284649776
21154,116,74,0.6379310344827587,Human-Mid,0.3620689655172413
21155,940,653,0.6946808510638298,Human-Mid,0.3053191489361702
21156,2321,1559,0.6716932356742783,Human-Mid,0.3283067643257217
21157,105,62,0.5904761904761905,Human-Mid,0.4095238095238095
21158,48,25,0.5208333333333334,Human-Mid,0.47916666666666663
21159,169,151,0.893491124260355,Human-Easy,0.10650887573964496
21160,1183,490,0.41420118343195267,Human-Mid,0.5857988165680473
21161,426,335,0.7863849765258216,Human-Mid,0.21361502347417838
21162,132,59,0.44696969696969696,Human-Mid,0.553030303030303
21163,92,50,0.5434782608695652,Human-Mid,0.4565217391304348
21164,60,48,0.8,Human-Easy,0.19999999999999996
21165,150,68,0.4533333333333333,Human-Mid,0.5466666666666666
21166,462,363,0.7857142857142857,Human-Mid,0.2142857142857143
21167,64,45,0.703125,Human-Mid,0.296875
21168,253,174,0.6877470355731226,Human-Mid,0.31225296442687744
21169,118,99,0.8389830508474576,Human-Easy,0.1610169491525424
21170,42,33,0.7857142857142857,Human-Mid,0.2142857142857143
21171,1043,772,0.7401725790987536,Human-Mid,0.25982742090124644
21172,211,141,0.6682464454976303,Human-Mid,0.33175355450236965
21173,896,572,0.6383928571428571,Human-Mid,0.3616071428571429
21174,458,316,0.6899563318777293,Human-Mid,0.3100436681222707
21175,374,128,0.3422459893048128,Human-Hard,0.6577540106951871
21176,113,92,0.8141592920353983,Human-Easy,0.18584070796460173
21177,107,95,0.8878504672897196,Human-Easy,0.11214953271028039
21178,67,43,0.6417910447761194,Human-Mid,0.35820895522388063
21179,197,61,0.3096446700507614,Human-Hard,0.6903553299492386
21180,68,55,0.8088235294117647,Human-Easy,0.19117647058823528
21181,168,86,0.5119047619047619,Human-Mid,0.48809523809523814
21182,307,249,0.8110749185667753,Human-Easy,0.18892508143322473
21183,1249,389,0.311449159327462,Human-Hard,0.688550840672538
21184,83,69,0.8313253012048193,Human-Easy,0.1686746987951807
21185,227,122,0.5374449339207048,Human-Mid,0.4625550660792952
21186,1022,589,0.576320939334638,Human-Mid,0.423679060665362
21187,1253,981,0.7829209896249002,Human-Mid,0.2170790103750998
21188,69,61,0.8840579710144928,Human-Easy,0.1159420289855072
21189,282,210,0.7446808510638298,Human-Mid,0.25531914893617025
21190,801,571,0.7128589263420724,Human-Mid,0.2871410736579276
21191,804,378,0.4701492537313433,Human-Mid,0.5298507462686567
21192,894,693,0.7751677852348994,Human-Mid,0.22483221476510062
21193,286,139,0.486013986013986,Human-Mid,0.513986013986014
21194,240,144,0.6,Human-Mid,0.4
21195,159,50,0.31446540880503143,Human-Hard,0.6855345911949686
21196,43,39,0.9069767441860465,Human-Easy,0.09302325581395354
21197,126,120,0.9523809523809523,Human-Easy,0.04761904761904767
21198,655,555,0.8473282442748091,Human-Easy,0.15267175572519087
21199,108,100,0.9259259259259259,Human-Easy,0.07407407407407407
21200,79,61,0.7721518987341772,Human-Mid,0.22784810126582278
21201,626,372,0.5942492012779552,Human-Mid,0.4057507987220448
21202,113,109,0.9646017699115044,Human-Easy,0.03539823008849563
21203,1407,573,0.4072494669509595,Human-Mid,0.5927505330490406
21204,41,9,0.21951219512195122,Human-Hard,0.7804878048780488
21205,105,58,0.5523809523809524,Human-Mid,0.4476190476190476
21206,339,288,0.8495575221238938,Human-Easy,0.1504424778761062
21207,1278,918,0.7183098591549296,Human-Mid,0.2816901408450704
21208,130,102,0.7846153846153846,Human-Mid,0.2153846153846154
21209,994,515,0.5181086519114688,Human-Mid,0.4818913480885312
21210,656,384,0.5853658536585366,Human-Mid,0.41463414634146345
21211,733,435,0.5934515688949522,Human-Mid,0.4065484311050478
21212,180,139,0.7722222222222223,Human-Mid,0.22777777777777775
21213,1833,1277,0.6966721222040371,Human-Mid,0.30332787779596293
21214,62,41,0.6612903225806451,Human-Mid,0.33870967741935487
21215,2256,1927,0.8541666666666666,Human-Easy,0.14583333333333337
21216,690,588,0.8521739130434782,Human-Easy,0.14782608695652177
21217,625,528,0.8448,Human-Easy,0.1552
21218,443,243,0.5485327313769752,Human-Mid,0.4514672686230248
21219,2308,1013,0.43890814558058927,Human-Mid,0.5610918544194108
21220,744,554,0.7446236559139785,Human-Mid,0.2553763440860215
21221,143,64,0.44755244755244755,Human-Mid,0.5524475524475525
21222,488,145,0.29713114754098363,Human-Hard,0.7028688524590163
21223,70,54,0.7714285714285715,Human-Mid,0.22857142857142854
21224,41,26,0.6341463414634146,Human-Mid,0.36585365853658536
21225,340,165,0.4852941176470588,Human-Mid,0.5147058823529411
21226,46,46,1.0,Human-Easy,0.0
21227,475,405,0.8526315789473684,Human-Easy,0.1473684210526316
21228,54,43,0.7962962962962963,Human-Mid,0.20370370370370372
21229,46,20,0.43478260869565216,Human-Mid,0.5652173913043479
21230,381,259,0.6797900262467191,Human-Mid,0.32020997375328086
21231,55,43,0.7818181818181819,Human-Mid,0.21818181818181814
21232,1640,622,0.37926829268292683,Human-Hard,0.6207317073170732
21233,61,56,0.9180327868852459,Human-Easy,0.08196721311475408
21234,258,177,0.686046511627907,Human-Mid,0.313953488372093
21235,134,92,0.6865671641791045,Human-Mid,0.31343283582089554
21236,99,68,0.6868686868686869,Human-Mid,0.31313131313131315
21237,177,78,0.4406779661016949,Human-Mid,0.5593220338983051
21238,215,137,0.6372093023255814,Human-Mid,0.3627906976744186
21239,408,211,0.5171568627450981,Human-Mid,0.4828431372549019
21240,1720,1481,0.861046511627907,Human-Easy,0.13895348837209298
21241,512,297,0.580078125,Human-Mid,0.419921875
21242,802,567,0.7069825436408977,Human-Mid,0.29301745635910226
21243,190,151,0.7947368421052632,Human-Mid,0.20526315789473681
21244,874,446,0.5102974828375286,Human-Mid,0.4897025171624714
21245,201,152,0.7562189054726368,Human-Mid,0.24378109452736318
21246,1311,761,0.5804729214340199,Human-Mid,0.41952707856598015
21247,4061,1342,0.33046047771484854,Human-Hard,0.6695395222851515
21248,186,177,0.9516129032258065,Human-Easy,0.048387096774193505
21249,128,84,0.65625,Human-Mid,0.34375
21250,2077,1612,0.7761194029850746,Human-Mid,0.22388059701492535
21251,360,173,0.48055555555555557,Human-Mid,0.5194444444444444
21252,169,64,0.378698224852071,Human-Hard,0.6213017751479291
21253,4924,4312,0.875710804224208,Human-Easy,0.124289195775792
21254,1078,570,0.5287569573283859,Human-Mid,0.4712430426716141
21255,264,157,0.5946969696969697,Human-Mid,0.4053030303030303
21256,208,93,0.44711538461538464,Human-Mid,0.5528846153846154
21257,134,125,0.9328358208955224,Human-Easy,0.06716417910447758
21258,213,181,0.8497652582159625,Human-Easy,0.1502347417840375
21259,62,47,0.7580645161290323,Human-Mid,0.24193548387096775
21260,559,225,0.40250447227191416,Human-Mid,0.5974955277280858
21261,596,280,0.4697986577181208,Human-Mid,0.5302013422818792
21262,167,106,0.6347305389221557,Human-Mid,0.3652694610778443
21263,231,164,0.70995670995671,Human-Mid,0.29004329004329
21264,2111,1271,0.6020843202273803,Human-Mid,0.39791567977261966
21265,207,187,0.9033816425120773,Human-Easy,0.09661835748792269
21266,101,80,0.7920792079207921,Human-Mid,0.20792079207920788
21267,1333,675,0.5063765941485371,Human-Mid,0.4936234058514629
21268,249,187,0.751004016064257,Human-Mid,0.24899598393574296
21269,620,413,0.6661290322580645,Human-Mid,0.3338709677419355
21270,881,776,0.8808172531214529,Human-Easy,0.11918274687854713
21271,49,33,0.673469387755102,Human-Mid,0.326530612244898
21272,911,648,0.7113062568605928,Human-Mid,0.2886937431394072
21273,222,194,0.8738738738738738,Human-Easy,0.12612612612612617
21274,608,361,0.59375,Human-Mid,0.40625
21275,65,20,0.3076923076923077,Human-Hard,0.6923076923076923
21276,3517,2689,0.7645720784759739,Human-Mid,0.23542792152402614
21277,167,125,0.7485029940119761,Human-Mid,0.25149700598802394
21278,241,181,0.7510373443983402,Human-Mid,0.24896265560165975
21279,146,45,0.3082191780821918,Human-Hard,0.6917808219178082
21280,41,30,0.7317073170731707,Human-Mid,0.2682926829268293
21281,795,310,0.389937106918239,Human-Hard,0.610062893081761
21282,60,21,0.35,Human-Hard,0.65
21283,163,84,0.5153374233128835,Human-Mid,0.48466257668711654
21284,106,48,0.4528301886792453,Human-Mid,0.5471698113207547
21285,598,201,0.33612040133779264,Human-Hard,0.6638795986622074
21286,463,400,0.8639308855291576,Human-Easy,0.13606911447084236
21287,166,94,0.5662650602409639,Human-Mid,0.4337349397590361
21288,510,329,0.6450980392156863,Human-Mid,0.3549019607843137
21289,65,50,0.7692307692307693,Human-Mid,0.23076923076923073
21290,191,180,0.9424083769633508,Human-Easy,0.05759162303664922
21291,463,437,0.9438444924406048,Human-Easy,0.056155507559395246
21292,54,32,0.5925925925925926,Human-Mid,0.40740740740740744
21293,94,53,0.5638297872340425,Human-Mid,0.43617021276595747
21294,122,35,0.28688524590163933,Human-Hard,0.7131147540983607
21295,1568,1291,0.8233418367346939,Human-Easy,0.17665816326530615
21296,1182,767,0.6489001692047377,Human-Mid,0.3510998307952623
21297,1549,1152,0.7437056165267915,Human-Mid,0.25629438347320854
21298,43,25,0.5813953488372093,Human-Mid,0.41860465116279066
21299,266,224,0.8421052631578947,Human-Easy,0.1578947368421053
21300,180,111,0.6166666666666667,Human-Mid,0.3833333333333333
21301,72,28,0.3888888888888889,Human-Hard,0.6111111111111112
21302,2353,2089,0.8878028049298767,Human-Easy,0.11219719507012327
21303,603,453,0.7512437810945274,Human-Mid,0.24875621890547261
21304,50,23,0.46,Human-Mid,0.54
21305,57,37,0.6491228070175439,Human-Mid,0.3508771929824561
21306,1387,1099,0.7923576063446287,Human-Mid,0.2076423936553713
21307,254,92,0.36220472440944884,Human-Hard,0.6377952755905512
21308,238,181,0.7605042016806722,Human-Mid,0.23949579831932777
21309,40,19,0.475,Human-Mid,0.525
21310,999,675,0.6756756756756757,Human-Mid,0.32432432432432434
21311,130,111,0.8538461538461538,Human-Easy,0.1461538461538462
21312,1388,884,0.6368876080691642,Human-Mid,0.3631123919308358
21313,1817,1225,0.6741882223445239,Human-Mid,0.3258117776554761
21314,530,426,0.8037735849056604,Human-Easy,0.19622641509433958
21315,83,73,0.8795180722891566,Human-Easy,0.12048192771084343
21316,1646,1134,0.6889428918590522,Human-Mid,0.3110571081409478
21317,95,47,0.49473684210526314,Human-Mid,0.5052631578947369
21318,670,386,0.5761194029850746,Human-Mid,0.4238805970149254
21319,286,218,0.7622377622377622,Human-Mid,0.23776223776223782
21320,44,26,0.5909090909090909,Human-Mid,0.40909090909090906
21321,78,63,0.8076923076923077,Human-Easy,0.1923076923076923
21322,55,31,0.5636363636363636,Human-Mid,0.4363636363636364
21323,76,66,0.868421052631579,Human-Easy,0.13157894736842102
21324,4097,2882,0.7034415425921406,Human-Mid,0.29655845740785935
21325,1587,954,0.6011342155009451,Human-Mid,0.39886578449905485
21326,224,131,0.5848214285714286,Human-Mid,0.4151785714285714
21327,147,133,0.9047619047619048,Human-Easy,0.09523809523809523
21328,594,446,0.7508417508417509,Human-Mid,0.24915824915824913
21329,290,225,0.7758620689655172,Human-Mid,0.22413793103448276
21330,1117,620,0.5550581915846016,Human-Mid,0.44494180841539843
21331,576,424,0.7361111111111112,Human-Mid,0.26388888888888884
21332,377,287,0.7612732095490716,Human-Mid,0.23872679045092837
21333,735,335,0.4557823129251701,Human-Mid,0.5442176870748299
21334,180,153,0.85,Human-Easy,0.15000000000000002
21335,769,341,0.4434330299089727,Human-Mid,0.5565669700910273
21336,675,574,0.8503703703703703,Human-Easy,0.14962962962962967
21337,222,129,0.581081081081081,Human-Mid,0.41891891891891897
21338,96,82,0.8541666666666666,Human-Easy,0.14583333333333337
21339,1298,459,0.35362095531587057,Human-Hard,0.6463790446841294
21340,169,131,0.7751479289940828,Human-Mid,0.2248520710059172
21341,48,33,0.6875,Human-Mid,0.3125
21342,391,284,0.7263427109974424,Human-Mid,0.2736572890025576
21343,109,74,0.6788990825688074,Human-Mid,0.3211009174311926
21344,1679,1127,0.6712328767123288,Human-Mid,0.3287671232876712
21345,999,752,0.7527527527527528,Human-Mid,0.24724724724724723
21346,635,339,0.5338582677165354,Human-Mid,0.46614173228346456
21347,975,549,0.563076923076923,Human-Mid,0.43692307692307697
21348,379,268,0.7071240105540897,Human-Mid,0.2928759894459103
21349,133,35,0.2631578947368421,Human-Hard,0.736842105263158
21350,2588,1579,0.6101236476043277,Human-Mid,0.3898763523956723
21351,1524,1002,0.65748031496063,Human-Mid,0.34251968503937
21352,150,120,0.8,Human-Easy,0.19999999999999996
21353,874,720,0.8237986270022883,Human-Easy,0.17620137299771166
21354,106,64,0.6037735849056604,Human-Mid,0.39622641509433965
21355,1682,1251,0.7437574316290131,Human-Mid,0.2562425683709869
21356,1423,1251,0.8791286015460296,Human-Easy,0.12087139845397044
21357,261,102,0.39080459770114945,Human-Hard,0.6091954022988506
21358,60,35,0.5833333333333334,Human-Mid,0.41666666666666663
21359,1519,1165,0.7669519420671495,Human-Mid,0.23304805793285055
21360,53,37,0.6981132075471698,Human-Mid,0.30188679245283023
21361,234,165,0.7051282051282052,Human-Mid,0.2948717948717948
21362,851,314,0.3689776733254994,Human-Hard,0.6310223266745005
21363,157,41,0.2611464968152866,Human-Hard,0.7388535031847134
21364,125,61,0.488,Human-Mid,0.512
21365,70,45,0.6428571428571429,Human-Mid,0.3571428571428571
21366,155,76,0.49032258064516127,Human-Mid,0.5096774193548388
21367,150,130,0.8666666666666667,Human-Easy,0.1333333333333333
21368,976,423,0.4334016393442623,Human-Mid,0.5665983606557377
21369,101,63,0.6237623762376238,Human-Mid,0.37623762376237624
21370,71,64,0.9014084507042254,Human-Easy,0.09859154929577463
21371,862,407,0.47215777262180975,Human-Mid,0.5278422273781902
21372,216,132,0.6111111111111112,Human-Mid,0.38888888888888884
21373,819,608,0.7423687423687424,Human-Mid,0.2576312576312576
21374,103,62,0.6019417475728155,Human-Mid,0.3980582524271845
21375,695,549,0.7899280575539568,Human-Mid,0.2100719424460432
21376,1794,1363,0.7597547380156076,Human-Mid,0.24024526198439244
21377,217,136,0.6267281105990783,Human-Mid,0.3732718894009217
21378,526,388,0.7376425855513308,Human-Mid,0.2623574144486692
21379,110,66,0.6,Human-Mid,0.4
21380,1002,528,0.5269461077844312,Human-Mid,0.4730538922155688
21381,170,114,0.6705882352941176,Human-Mid,0.3294117647058824
21382,357,316,0.8851540616246498,Human-Easy,0.11484593837535018
21383,129,108,0.8372093023255814,Human-Easy,0.16279069767441856
21384,304,272,0.8947368421052632,Human-Easy,0.10526315789473684
21385,1781,713,0.4003368893879843,Human-Mid,0.5996631106120157
21386,775,453,0.584516129032258,Human-Mid,0.415483870967742
21387,40,29,0.725,Human-Mid,0.275
21388,1062,1011,0.9519774011299436,Human-Easy,0.04802259887005644
21389,370,313,0.845945945945946,Human-Easy,0.15405405405405403
21390,1171,539,0.46029035012809566,Human-Mid,0.5397096498719043
21391,684,480,0.7017543859649122,Human-Mid,0.29824561403508776
21392,293,174,0.5938566552901023,Human-Mid,0.40614334470989766
21393,108,48,0.4444444444444444,Human-Mid,0.5555555555555556
21394,50,30,0.6,Human-Mid,0.4
21395,83,25,0.30120481927710846,Human-Hard,0.6987951807228916
21396,1430,729,0.5097902097902098,Human-Mid,0.49020979020979016
21397,179,128,0.7150837988826816,Human-Mid,0.2849162011173184
21398,2795,2613,0.9348837209302325,Human-Easy,0.06511627906976747
21399,45,37,0.8222222222222222,Human-Easy,0.1777777777777778
21400,747,595,0.7965194109772423,Human-Mid,0.20348058902275767
21401,47,40,0.851063829787234,Human-Easy,0.14893617021276595
21402,672,589,0.8764880952380952,Human-Easy,0.12351190476190477
21403,184,126,0.6847826086956522,Human-Mid,0.3152173913043478
21404,450,357,0.7933333333333333,Human-Mid,0.20666666666666667
21405,1012,545,0.5385375494071146,Human-Mid,0.4614624505928854
21406,262,82,0.31297709923664124,Human-Hard,0.6870229007633588
21407,61,37,0.6065573770491803,Human-Mid,0.39344262295081966
21408,588,479,0.814625850340136,Human-Easy,0.18537414965986398
21409,238,192,0.8067226890756303,Human-Easy,0.19327731092436973
21410,2394,1594,0.6658312447786132,Human-Mid,0.3341687552213868
21411,1466,846,0.5770804911323328,Human-Mid,0.42291950886766716
21412,3118,2041,0.6545862732520846,Human-Mid,0.3454137267479154
21413,87,57,0.6551724137931034,Human-Mid,0.3448275862068966
21414,2258,1761,0.7798937112488928,Human-Mid,0.22010628875110716
21415,100,99,0.99,Human-Easy,0.010000000000000009
21416,545,209,0.3834862385321101,Human-Hard,0.6165137614678899
21417,268,238,0.8880597014925373,Human-Easy,0.11194029850746268
21418,1421,693,0.4876847290640394,Human-Mid,0.5123152709359606
21419,123,117,0.9512195121951219,Human-Easy,0.04878048780487809
21420,323,125,0.38699690402476783,Human-Hard,0.6130030959752322
21421,301,211,0.7009966777408638,Human-Mid,0.2990033222591362
21422,170,151,0.888235294117647,Human-Easy,0.11176470588235299
