question_id,n_attempts,n_correct,mean_correct,human_bucket,human_diff_score,bridge
21234,258,177,0.686046511627907,Human-Mid,0.313953488372093,EeDi
21235,134,92,0.6865671641791045,Human-Mid,0.3134328358208955,EeDi
21236,99,68,0.6868686868686869,Human-Mid,0.3131313131313131,EeDi
21237,177,78,0.4406779661016949,Human-Mid,0.5593220338983051,EeDi
21238,215,137,0.6372093023255814,Human-Mid,0.3627906976744186,EeDi
21239,408,211,0.5171568627450981,Human-Mid,0.4828431372549019,EeDi
21240,1720,1481,0.861046511627907,Human-Easy,0.1389534883720929,EeDi
21241,512,297,0.580078125,Human-Mid,0.419921875,EeDi
21242,802,567,0.7069825436408977,Human-Mid,0.2930174563591022,EeDi
21243,190,151,0.7947368421052632,Human-Mid,0.2052631578947368,EeDi
21244,874,446,0.5102974828375286,Human-Mid,0.4897025171624714,EeDi
21245,201,152,0.7562189054726368,Human-Mid,0.2437810945273631,EeDi
21246,1311,761,0.5804729214340199,Human-Mid,0.4195270785659801,EeDi
21247,4061,1342,0.3304604777148485,Human-Hard,0.6695395222851515,EeDi
21248,186,177,0.9516129032258064,Human-Easy,0.0483870967741935,EeDi
21249,128,84,0.65625,Human-Mid,0.34375,EeDi
21250,2077,1612,0.7761194029850746,Human-Mid,0.2238805970149253,EeDi
21251,360,173,0.4805555555555555,Human-Mid,0.5194444444444444,EeDi
21252,169,64,0.378698224852071,Human-Hard,0.6213017751479291,EeDi
21253,4924,4312,0.875710804224208,Human-Easy,0.124289195775792,EeDi
21254,1078,570,0.5287569573283859,Human-Mid,0.4712430426716141,EeDi
21255,264,157,0.5946969696969697,Human-Mid,0.4053030303030303,EeDi
21256,208,93,0.4471153846153846,Human-Mid,0.5528846153846154,EeDi
21257,134,125,0.9328358208955224,Human-Easy,0.0671641791044775,EeDi
21258,213,181,0.8497652582159625,Human-Easy,0.1502347417840375,EeDi
21259,62,47,0.7580645161290323,Human-Mid,0.2419354838709677,EeDi
21260,559,225,0.4025044722719141,Human-Mid,0.5974955277280858,EeDi
21261,596,280,0.4697986577181208,Human-Mid,0.5302013422818792,EeDi
21262,167,106,0.6347305389221557,Human-Mid,0.3652694610778443,EeDi
21263,231,164,0.70995670995671,Human-Mid,0.29004329004329,EeDi
21264,2111,1271,0.6020843202273803,Human-Mid,0.3979156797726196,EeDi
21265,207,187,0.9033816425120772,Human-Easy,0.0966183574879226,EeDi
21266,101,80,0.7920792079207921,Human-Mid,0.2079207920792078,EeDi
21267,1333,675,0.5063765941485371,Human-Mid,0.4936234058514629,EeDi
21268,249,187,0.751004016064257,Human-Mid,0.2489959839357429,EeDi
21269,620,413,0.6661290322580645,Human-Mid,0.3338709677419355,EeDi
21270,881,776,0.8808172531214529,Human-Easy,0.1191827468785471,EeDi
21271,49,33,0.673469387755102,Human-Mid,0.326530612244898,EeDi
21272,911,648,0.7113062568605928,Human-Mid,0.2886937431394072,EeDi
21273,222,194,0.8738738738738738,Human-Easy,0.1261261261261261,EeDi
21274,608,361,0.59375,Human-Mid,0.40625,EeDi
21275,65,20,0.3076923076923077,Human-Hard,0.6923076923076923,EeDi
21276,3517,2689,0.7645720784759739,Human-Mid,0.2354279215240261,EeDi
21277,167,125,0.7485029940119761,Human-Mid,0.2514970059880239,EeDi
21278,241,181,0.7510373443983402,Human-Mid,0.2489626556016597,EeDi
21279,146,45,0.3082191780821918,Human-Hard,0.6917808219178082,EeDi
21280,41,30,0.7317073170731707,Human-Mid,0.2682926829268293,EeDi
21281,795,310,0.389937106918239,Human-Hard,0.610062893081761,EeDi
21282,60,21,0.35,Human-Hard,0.65,EeDi
21283,163,84,0.5153374233128835,Human-Mid,0.4846625766871165,EeDi
21284,106,48,0.4528301886792453,Human-Mid,0.5471698113207547,EeDi
21285,598,201,0.3361204013377926,Human-Hard,0.6638795986622074,EeDi
21286,463,400,0.8639308855291576,Human-Easy,0.1360691144708423,EeDi
21287,166,94,0.5662650602409639,Human-Mid,0.4337349397590361,EeDi
21288,510,329,0.6450980392156863,Human-Mid,0.3549019607843137,EeDi
21289,65,50,0.7692307692307693,Human-Mid,0.2307692307692307,EeDi
21290,191,180,0.9424083769633508,Human-Easy,0.0575916230366492,EeDi
21291,463,437,0.9438444924406048,Human-Easy,0.0561555075593952,EeDi
21292,54,32,0.5925925925925926,Human-Mid,0.4074074074074074,EeDi
21293,94,53,0.5638297872340425,Human-Mid,0.4361702127659574,EeDi
21294,122,35,0.2868852459016393,Human-Hard,0.7131147540983607,EeDi
21295,1568,1291,0.8233418367346939,Human-Easy,0.1766581632653061,EeDi
21296,1182,767,0.6489001692047377,Human-Mid,0.3510998307952623,EeDi
21297,1549,1152,0.7437056165267915,Human-Mid,0.2562943834732085,EeDi
21298,43,25,0.5813953488372093,Human-Mid,0.4186046511627906,EeDi
21299,266,224,0.8421052631578947,Human-Easy,0.1578947368421053,EeDi
21300,180,111,0.6166666666666667,Human-Mid,0.3833333333333333,EeDi
21301,72,28,0.3888888888888889,Human-Hard,0.6111111111111112,EeDi
21302,2353,2089,0.8878028049298767,Human-Easy,0.1121971950701232,EeDi
21303,603,453,0.7512437810945274,Human-Mid,0.2487562189054726,EeDi
21304,50,23,0.46,Human-Mid,0.54,EeDi
21305,57,37,0.6491228070175439,Human-Mid,0.3508771929824561,EeDi
21306,1387,1099,0.7923576063446287,Human-Mid,0.2076423936553713,EeDi
21307,254,92,0.3622047244094488,Human-Hard,0.6377952755905512,EeDi
21308,238,181,0.7605042016806722,Human-Mid,0.2394957983193277,EeDi
21309,40,19,0.475,Human-Mid,0.525,EeDi
21310,999,675,0.6756756756756757,Human-Mid,0.3243243243243243,EeDi
21311,130,111,0.8538461538461538,Human-Easy,0.1461538461538462,EeDi
21312,1388,884,0.6368876080691642,Human-Mid,0.3631123919308358,EeDi
21313,1817,1225,0.6741882223445239,Human-Mid,0.3258117776554761,EeDi
21314,530,426,0.8037735849056604,Human-Easy,0.1962264150943395,EeDi
21315,83,73,0.8795180722891566,Human-Easy,0.1204819277108434,EeDi
21316,1646,1134,0.6889428918590522,Human-Mid,0.3110571081409478,EeDi
21317,95,47,0.4947368421052631,Human-Mid,0.5052631578947369,EeDi
21318,670,386,0.5761194029850746,Human-Mid,0.4238805970149254,EeDi
21319,286,218,0.7622377622377622,Human-Mid,0.2377622377622378,EeDi
21320,44,26,0.5909090909090909,Human-Mid,0.409090909090909,EeDi
21321,78,63,0.8076923076923077,Human-Easy,0.1923076923076923,EeDi
21322,55,31,0.5636363636363636,Human-Mid,0.4363636363636364,EeDi
21323,76,66,0.868421052631579,Human-Easy,0.131578947368421,EeDi
21324,4097,2882,0.7034415425921406,Human-Mid,0.2965584574078593,EeDi
21325,1587,954,0.6011342155009451,Human-Mid,0.3988657844990548,EeDi
21326,224,131,0.5848214285714286,Human-Mid,0.4151785714285714,EeDi
21327,147,133,0.9047619047619048,Human-Easy,0.0952380952380952,EeDi
21328,594,446,0.7508417508417509,Human-Mid,0.2491582491582491,EeDi
21329,290,225,0.7758620689655172,Human-Mid,0.2241379310344827,EeDi
21330,1117,620,0.5550581915846016,Human-Mid,0.4449418084153984,EeDi
21331,576,424,0.7361111111111112,Human-Mid,0.2638888888888888,EeDi
21332,377,287,0.7612732095490716,Human-Mid,0.2387267904509283,EeDi
21333,735,335,0.4557823129251701,Human-Mid,0.5442176870748299,EeDi
21334,180,153,0.85,Human-Easy,0.15,EeDi
21335,769,341,0.4434330299089727,Human-Mid,0.5565669700910273,EeDi
21336,675,574,0.8503703703703703,Human-Easy,0.1496296296296296,EeDi
21337,222,129,0.581081081081081,Human-Mid,0.4189189189189189,EeDi
21338,96,82,0.8541666666666666,Human-Easy,0.1458333333333333,EeDi
21339,1298,459,0.3536209553158705,Human-Hard,0.6463790446841294,EeDi
21340,169,131,0.7751479289940828,Human-Mid,0.2248520710059172,EeDi
21341,48,33,0.6875,Human-Mid,0.3125,EeDi
21342,391,284,0.7263427109974424,Human-Mid,0.2736572890025576,EeDi
21343,109,74,0.6788990825688074,Human-Mid,0.3211009174311926,EeDi
21344,1679,1127,0.6712328767123288,Human-Mid,0.3287671232876712,EeDi
21345,999,752,0.7527527527527528,Human-Mid,0.2472472472472472,EeDi
21346,635,339,0.5338582677165354,Human-Mid,0.4661417322834645,EeDi
21347,975,549,0.563076923076923,Human-Mid,0.4369230769230769,EeDi
21348,379,268,0.7071240105540897,Human-Mid,0.2928759894459103,EeDi
21349,133,35,0.2631578947368421,Human-Hard,0.736842105263158,EeDi
21350,2588,1579,0.6101236476043277,Human-Mid,0.3898763523956723,EeDi
21351,1524,1002,0.65748031496063,Human-Mid,0.34251968503937,EeDi
21352,150,120,0.8,Human-Easy,0.1999999999999999,EeDi
21353,874,720,0.8237986270022883,Human-Easy,0.1762013729977116,EeDi
21354,106,64,0.6037735849056604,Human-Mid,0.3962264150943396,EeDi
21355,1682,1251,0.7437574316290131,Human-Mid,0.2562425683709869,EeDi
21356,1423,1251,0.8791286015460296,Human-Easy,0.1208713984539704,EeDi
21357,261,102,0.3908045977011494,Human-Hard,0.6091954022988506,EeDi
21358,60,35,0.5833333333333334,Human-Mid,0.4166666666666666,EeDi
21359,1519,1165,0.7669519420671495,Human-Mid,0.2330480579328505,EeDi
21360,53,37,0.6981132075471698,Human-Mid,0.3018867924528302,EeDi
21361,234,165,0.7051282051282052,Human-Mid,0.2948717948717948,EeDi
21362,851,314,0.3689776733254994,Human-Hard,0.6310223266745005,EeDi
21363,157,41,0.2611464968152866,Human-Hard,0.7388535031847134,EeDi
21364,125,61,0.488,Human-Mid,0.512,EeDi
21365,70,45,0.6428571428571429,Human-Mid,0.3571428571428571,EeDi
21366,155,76,0.4903225806451612,Human-Mid,0.5096774193548388,EeDi
21367,150,130,0.8666666666666667,Human-Easy,0.1333333333333333,EeDi
21368,976,423,0.4334016393442623,Human-Mid,0.5665983606557377,EeDi
21369,101,63,0.6237623762376238,Human-Mid,0.3762376237623762,EeDi
21370,71,64,0.9014084507042254,Human-Easy,0.0985915492957746,EeDi
21371,862,407,0.4721577726218097,Human-Mid,0.5278422273781902,EeDi
21372,216,132,0.6111111111111112,Human-Mid,0.3888888888888888,EeDi
21373,819,608,0.7423687423687424,Human-Mid,0.2576312576312576,EeDi
21374,103,62,0.6019417475728155,Human-Mid,0.3980582524271845,EeDi
21375,695,549,0.7899280575539568,Human-Mid,0.2100719424460432,EeDi
21376,1794,1363,0.7597547380156076,Human-Mid,0.2402452619843924,EeDi
21377,217,136,0.6267281105990783,Human-Mid,0.3732718894009217,EeDi
21378,526,388,0.7376425855513308,Human-Mid,0.2623574144486692,EeDi
21379,110,66,0.6,Human-Mid,0.4,EeDi
21380,1002,528,0.5269461077844312,Human-Mid,0.4730538922155688,EeDi
21381,170,114,0.6705882352941176,Human-Mid,0.3294117647058824,EeDi
21382,357,316,0.8851540616246498,Human-Easy,0.1148459383753501,EeDi
21383,129,108,0.8372093023255814,Human-Easy,0.1627906976744185,EeDi
21384,304,272,0.8947368421052632,Human-Easy,0.1052631578947368,EeDi
21385,1781,713,0.4003368893879843,Human-Mid,0.5996631106120157,EeDi
21386,775,453,0.584516129032258,Human-Mid,0.415483870967742,EeDi
21387,40,29,0.725,Human-Mid,0.275,EeDi
21388,1062,1011,0.9519774011299436,Human-Easy,0.0480225988700564,EeDi
21389,370,313,0.845945945945946,Human-Easy,0.154054054054054,EeDi
21390,1171,539,0.4602903501280956,Human-Mid,0.5397096498719043,EeDi
21391,684,480,0.7017543859649122,Human-Mid,0.2982456140350877,EeDi
21392,293,174,0.5938566552901023,Human-Mid,0.4061433447098976,EeDi
21393,108,48,0.4444444444444444,Human-Mid,0.5555555555555556,EeDi
21394,50,30,0.6,Human-Mid,0.4,EeDi
21395,83,25,0.3012048192771084,Human-Hard,0.6987951807228916,EeDi
21396,1430,729,0.5097902097902098,Human-Mid,0.4902097902097901,EeDi
21397,179,128,0.7150837988826816,Human-Mid,0.2849162011173184,EeDi
21398,2795,2613,0.9348837209302324,Human-Easy,0.0651162790697674,EeDi
21399,45,37,0.8222222222222222,Human-Easy,0.1777777777777778,EeDi
21400,747,595,0.7965194109772423,Human-Mid,0.2034805890227576,EeDi
21401,47,40,0.851063829787234,Human-Easy,0.1489361702127659,EeDi
21402,672,589,0.8764880952380952,Human-Easy,0.1235119047619047,EeDi
21403,184,126,0.6847826086956522,Human-Mid,0.3152173913043478,EeDi
21404,450,357,0.7933333333333333,Human-Mid,0.2066666666666666,EeDi
21405,1012,545,0.5385375494071146,Human-Mid,0.4614624505928854,EeDi
21406,262,82,0.3129770992366412,Human-Hard,0.6870229007633588,EeDi
21407,61,37,0.6065573770491803,Human-Mid,0.3934426229508196,EeDi
21408,588,479,0.814625850340136,Human-Easy,0.1853741496598639,EeDi
21409,238,192,0.8067226890756303,Human-Easy,0.1932773109243697,EeDi
21410,2394,1594,0.6658312447786132,Human-Mid,0.3341687552213868,EeDi
21411,1466,846,0.5770804911323328,Human-Mid,0.4229195088676671,EeDi
21412,3118,2041,0.6545862732520846,Human-Mid,0.3454137267479154,EeDi
21413,87,57,0.6551724137931034,Human-Mid,0.3448275862068966,EeDi
21414,2258,1761,0.7798937112488928,Human-Mid,0.2201062887511071,EeDi
21415,100,99,0.99,Human-Easy,0.01,EeDi
21416,545,209,0.3834862385321101,Human-Hard,0.6165137614678899,EeDi
21417,268,238,0.8880597014925373,Human-Easy,0.1119402985074626,EeDi
21418,1421,693,0.4876847290640394,Human-Mid,0.5123152709359606,EeDi
21419,123,117,0.951219512195122,Human-Easy,0.048780487804878,EeDi
21420,323,125,0.3869969040247678,Human-Hard,0.6130030959752322,EeDi
21421,301,211,0.7009966777408638,Human-Mid,0.2990033222591362,EeDi
21422,170,151,0.888235294117647,Human-Easy,0.1117647058823529,EeDi
21423,1034,332,0.3210831721470019,Human-Hard,0.678916827852998,EeDi
21424,534,419,0.7846441947565543,Human-Mid,0.2153558052434456,EeDi
21425,254,220,0.8661417322834646,Human-Easy,0.1338582677165354,EeDi
21426,108,86,0.7962962962962963,Human-Mid,0.2037037037037037,EeDi
21427,182,147,0.8076923076923077,Human-Easy,0.1923076923076923,EeDi
21428,250,210,0.84,Human-Easy,0.16,EeDi
21429,1885,1126,0.5973474801061008,Human-Mid,0.4026525198938991,EeDi
21430,208,170,0.8173076923076923,Human-Easy,0.1826923076923077,EeDi
21431,56,32,0.5714285714285714,Human-Mid,0.4285714285714286,EeDi
21432,902,739,0.8192904656319291,Human-Easy,0.1807095343680709,EeDi
21433,1381,1010,0.7313540912382331,Human-Mid,0.2686459087617668,EeDi
21434,44,39,0.8863636363636364,Human-Easy,0.1136363636363636,EeDi
21435,103,69,0.6699029126213593,Human-Mid,0.3300970873786407,EeDi
21436,846,684,0.8085106382978723,Human-Easy,0.1914893617021277,EeDi
21437,107,90,0.8411214953271028,Human-Easy,0.1588785046728972,EeDi
21438,836,425,0.5083732057416268,Human-Mid,0.4916267942583732,EeDi
21439,2926,1735,0.5929596719070404,Human-Mid,0.4070403280929596,EeDi
21440,1274,1046,0.8210361067503925,Human-Easy,0.1789638932496075,EeDi
21441,1058,497,0.4697542533081285,Human-Mid,0.5302457466918715,EeDi
21442,1668,1015,0.6085131894484412,Human-Mid,0.3914868105515587,EeDi
21443,87,71,0.8160919540229885,Human-Easy,0.1839080459770115,EeDi
21444,85,61,0.7176470588235294,Human-Mid,0.2823529411764706,EeDi
21445,130,89,0.6846153846153846,Human-Mid,0.3153846153846154,EeDi
21446,135,106,0.7851851851851852,Human-Mid,0.2148148148148148,EeDi
21447,83,67,0.8072289156626506,Human-Easy,0.1927710843373493,EeDi
21448,2009,1320,0.6570433051269288,Human-Mid,0.3429566948730712,EeDi
21449,327,230,0.7033639143730887,Human-Mid,0.2966360856269113,EeDi
21450,3406,2373,0.6967116852613036,Human-Mid,0.3032883147386964,EeDi
21451,255,207,0.8117647058823529,Human-Easy,0.188235294117647,EeDi
21452,1472,920,0.625,Human-Mid,0.375,EeDi
21453,128,95,0.7421875,Human-Mid,0.2578125,EeDi
21454,863,601,0.6964078794901506,Human-Mid,0.3035921205098494,EeDi
21455,2417,1233,0.5101365328920149,Human-Mid,0.4898634671079851,EeDi
21456,1014,880,0.8678500986193294,Human-Easy,0.1321499013806706,EeDi
21457,80,58,0.725,Human-Mid,0.275,EeDi
21458,619,403,0.6510500807754442,Human-Mid,0.3489499192245557,EeDi
21459,44,38,0.8636363636363636,Human-Easy,0.1363636363636363,EeDi
21460,194,120,0.6185567010309279,Human-Mid,0.3814432989690721,EeDi
21461,965,787,0.8155440414507772,Human-Easy,0.1844559585492228,EeDi
21462,45,37,0.8222222222222222,Human-Easy,0.1777777777777778,EeDi
21463,80,63,0.7875,Human-Mid,0.2125,EeDi
21464,119,57,0.4789915966386555,Human-Mid,0.5210084033613445,EeDi
21465,76,37,0.4868421052631579,Human-Mid,0.513157894736842,EeDi
21466,171,141,0.8245614035087719,Human-Easy,0.175438596491228,EeDi
21467,45,37,0.8222222222222222,Human-Easy,0.1777777777777778,EeDi
21468,119,62,0.5210084033613446,Human-Mid,0.4789915966386554,EeDi
21469,593,406,0.684654300168634,Human-Mid,0.3153456998313659,EeDi
21470,103,80,0.7766990291262136,Human-Mid,0.2233009708737864,EeDi
21471,891,562,0.6307519640852974,Human-Mid,0.3692480359147025,EeDi
21472,73,54,0.7397260273972602,Human-Mid,0.2602739726027397,EeDi
21473,43,39,0.9069767441860463,Human-Easy,0.0930232558139535,EeDi
21474,2135,716,0.3353629976580796,Human-Hard,0.6646370023419204,EeDi
21475,114,45,0.3947368421052631,Human-Hard,0.6052631578947368,EeDi
21476,80,56,0.7,Human-Mid,0.3,EeDi
21477,187,115,0.6149732620320856,Human-Mid,0.3850267379679144,EeDi
21478,1225,620,0.5061224489795918,Human-Mid,0.4938775510204082,EeDi
21479,42,37,0.8809523809523809,Human-Easy,0.119047619047619,EeDi
21480,79,31,0.3924050632911392,Human-Hard,0.6075949367088608,EeDi
21481,362,322,0.8895027624309392,Human-Easy,0.1104972375690608,EeDi
21482,273,213,0.7802197802197802,Human-Mid,0.2197802197802197,EeDi
21483,256,173,0.67578125,Human-Mid,0.32421875,EeDi
21484,554,264,0.4765342960288808,Human-Mid,0.5234657039711191,EeDi
21485,905,476,0.5259668508287293,Human-Mid,0.4740331491712707,EeDi
21486,103,39,0.3786407766990291,Human-Hard,0.6213592233009708,EeDi
21487,1034,711,0.6876208897485493,Human-Mid,0.3123791102514507,EeDi
21488,1887,1194,0.6327503974562798,Human-Mid,0.3672496025437202,EeDi
21489,54,32,0.5925925925925926,Human-Mid,0.4074074074074074,EeDi
21490,1378,630,0.4571843251088534,Human-Mid,0.5428156748911466,EeDi
21491,118,101,0.8559322033898306,Human-Easy,0.1440677966101694,EeDi
21492,927,702,0.7572815533980582,Human-Mid,0.2427184466019417,EeDi
21493,204,43,0.2107843137254902,Human-Hard,0.7892156862745098,EeDi
21494,1733,1440,0.8309290248124639,Human-Easy,0.1690709751875361,EeDi
21495,88,77,0.875,Human-Easy,0.125,EeDi
21496,53,38,0.7169811320754716,Human-Mid,0.2830188679245283,EeDi
21497,69,42,0.6086956521739131,Human-Mid,0.3913043478260869,EeDi
21498,1166,744,0.6380789022298456,Human-Mid,0.3619210977701543,EeDi
21499,185,164,0.8864864864864865,Human-Easy,0.1135135135135134,EeDi
21500,260,244,0.9384615384615383,Human-Easy,0.0615384615384615,EeDi
21501,123,84,0.6829268292682927,Human-Mid,0.3170731707317072,EeDi
21502,2188,1351,0.6174588665447898,Human-Mid,0.3825411334552102,EeDi
21503,595,382,0.6420168067226891,Human-Mid,0.3579831932773109,EeDi
21504,908,661,0.7279735682819384,Human-Mid,0.2720264317180616,EeDi
21505,85,39,0.4588235294117647,Human-Mid,0.5411764705882354,EeDi
21506,1635,1315,0.8042813455657493,Human-Easy,0.1957186544342507,EeDi
21507,211,161,0.7630331753554502,Human-Mid,0.2369668246445497,EeDi
21508,522,439,0.8409961685823755,Human-Easy,0.1590038314176245,EeDi
21509,112,83,0.7410714285714286,Human-Mid,0.2589285714285714,EeDi
21510,1425,1025,0.7192982456140351,Human-Mid,0.2807017543859649,EeDi
21511,804,453,0.5634328358208955,Human-Mid,0.4365671641791044,EeDi
21512,64,24,0.375,Human-Hard,0.625,EeDi
21513,176,83,0.4715909090909091,Human-Mid,0.5284090909090908,EeDi
21514,853,713,0.835873388042204,Human-Easy,0.164126611957796,EeDi
21515,453,424,0.93598233995585,Human-Easy,0.0640176600441501,EeDi
21516,138,87,0.6304347826086957,Human-Mid,0.3695652173913043,EeDi
21517,1024,567,0.5537109375,Human-Mid,0.4462890625,EeDi
21518,1036,350,0.3378378378378378,Human-Hard,0.6621621621621622,EeDi
21519,1282,1189,0.9274570982839312,Human-Easy,0.0725429017160687,EeDi
21520,463,202,0.4362850971922246,Human-Mid,0.5637149028077754,EeDi
21521,740,595,0.8040540540540541,Human-Easy,0.1959459459459459,EeDi
21522,134,114,0.8507462686567164,Human-Easy,0.1492537313432835,EeDi
21523,556,243,0.4370503597122302,Human-Mid,0.5629496402877698,EeDi
21524,611,404,0.6612111292962357,Human-Mid,0.3387888707037643,EeDi
21525,1033,473,0.4578896418199419,Human-Mid,0.5421103581800581,EeDi
21526,61,42,0.6885245901639344,Human-Mid,0.3114754098360656,EeDi
21527,2226,1188,0.5336927223719676,Human-Mid,0.4663072776280323,EeDi
21528,924,712,0.7705627705627706,Human-Mid,0.2294372294372294,EeDi
21529,1929,1445,0.7490927941938829,Human-Mid,0.2509072058061171,EeDi
21530,375,240,0.64,Human-Mid,0.36,EeDi
21531,880,717,0.8147727272727273,Human-Easy,0.1852272727272726,EeDi
21532,145,59,0.4068965517241379,Human-Mid,0.5931034482758621,EeDi
21533,159,88,0.5534591194968553,Human-Mid,0.4465408805031446,EeDi
21534,115,69,0.6,Human-Mid,0.4,EeDi
21535,55,50,0.9090909090909092,Human-Easy,0.0909090909090909,EeDi
21536,473,255,0.5391120507399577,Human-Mid,0.4608879492600423,EeDi
21537,86,65,0.7558139534883721,Human-Mid,0.2441860465116279,EeDi
21538,111,65,0.5855855855855856,Human-Mid,0.4144144144144144,EeDi
21539,168,114,0.6785714285714286,Human-Mid,0.3214285714285714,EeDi
21540,72,51,0.7083333333333334,Human-Mid,0.2916666666666666,EeDi
21541,102,31,0.3039215686274509,Human-Hard,0.696078431372549,EeDi
21542,1977,1202,0.6079919069296914,Human-Mid,0.3920080930703086,EeDi
21543,126,120,0.9523809523809524,Human-Easy,0.0476190476190476,EeDi
21544,99,75,0.7575757575757576,Human-Mid,0.2424242424242424,EeDi
21545,2180,1475,0.676605504587156,Human-Mid,0.323394495412844,EeDi
21546,1071,792,0.7394957983193278,Human-Mid,0.2605042016806722,EeDi
21547,45,22,0.4888888888888889,Human-Mid,0.5111111111111111,EeDi
21548,312,244,0.782051282051282,Human-Mid,0.2179487179487179,EeDi
21549,262,218,0.8320610687022901,Human-Easy,0.1679389312977098,EeDi
21550,325,285,0.8769230769230769,Human-Easy,0.123076923076923,EeDi
21551,1060,659,0.6216981132075472,Human-Mid,0.3783018867924528,EeDi
21552,1281,651,0.5081967213114754,Human-Mid,0.4918032786885246,EeDi
21553,1639,1024,0.62477120195241,Human-Mid,0.37522879804759,EeDi
21554,104,84,0.8076923076923077,Human-Easy,0.1923076923076923,EeDi
21555,42,38,0.9047619047619048,Human-Easy,0.0952380952380952,EeDi
21556,1040,694,0.6673076923076923,Human-Mid,0.3326923076923077,EeDi
21557,400,291,0.7275,Human-Mid,0.2724999999999999,EeDi
21558,54,17,0.3148148148148148,Human-Hard,0.6851851851851851,EeDi
21559,248,178,0.717741935483871,Human-Mid,0.282258064516129,EeDi
21560,111,46,0.4144144144144144,Human-Mid,0.5855855855855856,EeDi
21561,187,150,0.8021390374331551,Human-Easy,0.1978609625668449,EeDi
21562,65,36,0.5538461538461539,Human-Mid,0.4461538461538461,EeDi
21563,1175,853,0.7259574468085106,Human-Mid,0.2740425531914894,EeDi
21564,195,114,0.5846153846153846,Human-Mid,0.4153846153846153,EeDi
21565,146,54,0.3698630136986301,Human-Hard,0.6301369863013699,EeDi
21566,510,362,0.7098039215686275,Human-Mid,0.2901960784313725,EeDi
21567,302,265,0.8774834437086093,Human-Easy,0.1225165562913906,EeDi
21568,1006,685,0.6809145129224652,Human-Mid,0.3190854870775348,EeDi
21569,85,47,0.5529411764705883,Human-Mid,0.4470588235294117,EeDi
21570,94,57,0.6063829787234043,Human-Mid,0.3936170212765957,EeDi
21571,1293,1052,0.8136117556071152,Human-Easy,0.1863882443928848,EeDi
21572,1019,571,0.5603532875368008,Human-Mid,0.4396467124631992,EeDi
21573,41,16,0.3902439024390244,Human-Hard,0.6097560975609756,EeDi
21574,196,118,0.6020408163265306,Human-Mid,0.3979591836734694,EeDi
21575,47,35,0.7446808510638298,Human-Mid,0.2553191489361702,EeDi
21576,114,51,0.4473684210526316,Human-Mid,0.5526315789473684,EeDi
21577,195,178,0.9128205128205128,Human-Easy,0.0871794871794872,EeDi
21578,1349,734,0.5441067457375834,Human-Mid,0.4558932542624165,EeDi
21579,131,96,0.732824427480916,Human-Mid,0.2671755725190839,EeDi
21580,783,520,0.6641123882503193,Human-Mid,0.3358876117496807,EeDi
21581,1121,712,0.6351471900089206,Human-Mid,0.3648528099910794,EeDi
21582,58,56,0.9655172413793104,Human-Easy,0.0344827586206896,EeDi
21583,1774,1068,0.6020293122886133,Human-Mid,0.3979706877113866,EeDi
21584,45,11,0.2444444444444444,Human-Hard,0.7555555555555555,EeDi
21585,1320,795,0.6022727272727273,Human-Mid,0.3977272727272727,EeDi
21586,78,62,0.7948717948717948,Human-Mid,0.2051282051282051,EeDi
21587,1328,1014,0.7635542168674698,Human-Mid,0.2364457831325301,EeDi
21588,77,37,0.4805194805194805,Human-Mid,0.5194805194805194,EeDi
21589,155,113,0.7290322580645161,Human-Mid,0.2709677419354839,EeDi
21590,127,68,0.5354330708661418,Human-Mid,0.4645669291338582,EeDi
21591,322,196,0.6086956521739131,Human-Mid,0.3913043478260869,EeDi
21592,659,429,0.6509863429438544,Human-Mid,0.3490136570561456,EeDi
21593,60,53,0.8833333333333333,Human-Easy,0.1166666666666667,EeDi
21594,446,263,0.5896860986547086,Human-Mid,0.4103139013452914,EeDi
21595,779,674,0.865211810012837,Human-Easy,0.134788189987163,EeDi
21596,369,238,0.6449864498644986,Human-Mid,0.3550135501355014,EeDi
21597,81,63,0.7777777777777778,Human-Mid,0.2222222222222222,EeDi
21598,103,69,0.6699029126213593,Human-Mid,0.3300970873786407,EeDi
21599,360,188,0.5222222222222223,Human-Mid,0.4777777777777777,EeDi
21600,177,132,0.7457627118644068,Human-Mid,0.2542372881355932,EeDi
21601,1430,1155,0.8076923076923077,Human-Easy,0.1923076923076923,EeDi
21602,635,542,0.8535433070866142,Human-Easy,0.1464566929133858,EeDi
21603,126,72,0.5714285714285714,Human-Mid,0.4285714285714286,EeDi
21604,574,500,0.8710801393728222,Human-Easy,0.1289198606271777,EeDi
21605,44,34,0.7727272727272727,Human-Mid,0.2272727272727273,EeDi
21606,142,113,0.795774647887324,Human-Mid,0.204225352112676,EeDi
21607,299,216,0.7224080267558528,Human-Mid,0.2775919732441472,EeDi
21608,1615,778,0.4817337461300309,Human-Mid,0.518266253869969,EeDi
21609,1252,534,0.426517571884984,Human-Mid,0.5734824281150159,EeDi
21610,603,402,0.6666666666666666,Human-Mid,0.3333333333333333,EeDi
21611,322,181,0.562111801242236,Human-Mid,0.4378881987577639,EeDi
21612,187,150,0.8021390374331551,Human-Easy,0.1978609625668449,EeDi
21613,321,192,0.5981308411214953,Human-Mid,0.4018691588785047,EeDi
21614,2131,1468,0.688878460816518,Human-Mid,0.3111215391834819,EeDi
