question_id,n_votes,consensus_status,consensus_option,llm_correct
high23356.txt_q0,3,consensus,B,1
high23356.txt_q1,3,consensus,A,1
high23356.txt_q2,3,consensus,B,1
high23356.txt_q3,3,consensus,D,0
high23383.txt_q0,3,consensus,C,1
high23383.txt_q1,3,consensus,B,1
high23383.txt_q2,3,consensus,D,1
high23383.txt_q3,3,consensus,D,1
high23383.txt_q4,3,consensus,B,1
high23388.txt_q0,3,consensus,A,1
high23388.txt_q1,3,consensus,C,1
high23388.txt_q2,3,consensus,C,1
high23426.txt_q0,3,consensus,B,1
high23426.txt_q1,3,consensus,A,0
high23432.txt_q0,3,consensus,C,1
high23432.txt_q1,3,consensus,D,1
high23480.txt_q0,3,consensus,D,1
high23480.txt_q1,3,consensus,D,1
high23480.txt_q2,3,consensus,C,1
high23481.txt_q0,3,consensus,C,1
high23481.txt_q1,3,consensus,A,1
high2351.txt_q0,3,consensus,A,1
high2351.txt_q1,3,consensus,C,1
high2351.txt_q2,3,consensus,B,1
high23535.txt_q0,3,consensus,C,1
high23535.txt_q1,3,consensus,D,1
high23535.txt_q2,3,consensus,B,1
high23559.txt_q0,3,consensus,C,1
high23559.txt_q1,3,consensus,B,0
high23559.txt_q2,3,consensus,D,1
high23609.txt_q0,3,consensus,D,1
high23609.txt_q1,3,consensus,D,1
high23609.txt_q2,3,consensus,C,1
high23609.txt_q3,3,consensus,A,1
high23619.txt_q0,3,consensus,D,1
high23619.txt_q1,3,consensus,C,1
high23619.txt_q2,3,consensus,B,1
high23625.txt_q0,3,consensus,B,1
high23625.txt_q1,3,consensus,C,1
high23625.txt_q2,3,consensus,A,1
high23658.txt_q0,3,consensus,C,1
high23658.txt_q1,3,consensus,A,1
high23658.txt_q2,3,consensus,B,1
high23658.txt_q3,3,consensus,C,1
high23666.txt_q0,3,consensus,C,1
high23666.txt_q1,3,consensus,A,0
high23713.txt_q0,3,consensus,C,1
high23713.txt_q1,3,consensus,B,1
high23713.txt_q2,3,consensus,D,0
high23713.txt_q3,3,consensus,D,1
high23718.txt_q0,3,consensus,C,1
high23718.txt_q1,3,consensus,D,1
high23718.txt_q2,3,consensus,A,0
high23718.txt_q3,3,consensus,A,1
high23728.txt_q0,3,consensus,C,1
high23728.txt_q1,3,consensus,D,1
high23728.txt_q2,3,consensus,A,1
high23729.txt_q0,3,consensus,C,0
high23729.txt_q1,3,consensus,D,0
high23729.txt_q2,3,consensus,A,1
high23729.txt_q3,3,consensus,B,1
high23742.txt_q0,3,consensus,B,1
high23742.txt_q1,3,consensus,C,1
high23742.txt_q2,3,consensus,A,1
high23742.txt_q3,3,consensus,D,1
high23742.txt_q4,3,consensus,C,1
high2378.txt_q0,3,consensus,C,0
high2378.txt_q1,3,consensus,C,1
high2378.txt_q2,3,consensus,A,0
high2378.txt_q3,3,consensus,C,1
high23787.txt_q0,3,consensus,B,1
high23787.txt_q1,3,consensus,B,1
high23787.txt_q2,3,consensus,C,1
high23787.txt_q3,3,consensus,D,1
high23787.txt_q4,3,consensus,C,1
high23794.txt_q0,3,consensus,C,0
high23794.txt_q1,3,consensus,A,1
high23794.txt_q2,3,consensus,D,1
high23794.txt_q3,3,consensus,B,1
high23801.txt_q0,3,consensus,B,1
high23801.txt_q1,3,consensus,A,1
high23801.txt_q2,3,consensus,A,1
high23801.txt_q3,3,consensus,B,1
high23807.txt_q0,3,consensus,C,1
high23807.txt_q1,3,consensus,B,1
high23807.txt_q2,3,consensus,D,1
high23807.txt_q3,3,consensus,A,0
high23827.txt_q0,3,consensus,D,1
high23827.txt_q1,3,consensus,B,1
high23827.txt_q2,3,consensus,C,1
high23827.txt_q3,3,consensus,A,1
high23828.txt_q0,3,consensus,A,1
high23828.txt_q1,3,consensus,D,1
high23828.txt_q2,3,consensus,A,1
high23865.txt_q0,3,consensus,A,1
high23865.txt_q1,3,consensus,D,1
high23865.txt_q2,3,consensus,B,1
high23880.txt_q0,3,consensus,A,1
high23880.txt_q1,3,consensus,B,1
high23880.txt_q2,3,consensus,C,1
high23889.txt_q0,3,consensus,C,0
high23889.txt_q1,3,consensus,C,1
high23889.txt_q2,3,consensus,C,0
high2390.txt_q0,3,consensus,C,1
high2390.txt_q1,3,consensus,A,1
high2390.txt_q2,3,consensus,B,1
high23992.txt_q0,3,consensus,A,1
high23992.txt_q1,3,consensus,B,1
high2402.txt_q0,3,consensus,A,1
high2402.txt_q1,3,consensus,B,1
high2402.txt_q2,3,consensus,D,1
high2402.txt_q3,3,consensus,C,1
high24079.txt_q0,3,consensus,D,1
high24079.txt_q1,3,consensus,A,1
high24172.txt_q0,3,consensus,C,1
high24172.txt_q1,3,consensus,B,1
high24172.txt_q2,3,consensus,C,1
high24198.txt_q0,3,consensus,C,1
high24198.txt_q1,3,consensus,B,1
high242.txt_q0,3,consensus,C,1
high242.txt_q1,3,consensus,D,1
high242.txt_q2,3,consensus,A,1
high242.txt_q3,3,consensus,B,1
high24223.txt_q0,3,consensus,C,1
high24223.txt_q1,3,consensus,C,1
high24223.txt_q2,3,consensus,C,1
high24223.txt_q3,3,consensus,B,1
high2423.txt_q0,3,consensus,D,1
high2423.txt_q1,3,consensus,D,1
high2423.txt_q2,3,consensus,C,1
high2423.txt_q3,3,consensus,D,1
high24231.txt_q0,3,consensus,C,1
high24231.txt_q1,3,consensus,C,1
high24231.txt_q2,3,consensus,D,1
high24231.txt_q3,3,consensus,A,1
high24231.txt_q4,3,consensus,B,1
high24267.txt_q0,3,consensus,C,1
high24267.txt_q1,3,consensus,D,1
high24267.txt_q2,3,consensus,C,1
high2446.txt_q0,3,consensus,C,1
high2446.txt_q1,3,consensus,D,1
high2446.txt_q2,3,consensus,B,1
high2446.txt_q3,3,consensus,B,1
high247.txt_q0,3,consensus,A,1
high247.txt_q1,3,consensus,D,1
high247.txt_q2,3,consensus,C,1
high247.txt_q3,3,consensus,D,1
high2529.txt_q0,3,consensus,C,1
high2529.txt_q1,3,consensus,A,1
high2529.txt_q2,3,consensus,D,1
high2529.txt_q3,3,consensus,C,1
high2630.txt_q0,3,consensus,B,1
high2630.txt_q1,3,consensus,D,1
high2630.txt_q2,3,consensus,A,1
high2650.txt_q0,3,consensus,D,1
high2650.txt_q1,3,consensus,C,1
high2650.txt_q2,3,consensus,B,1
high2650.txt_q3,3,consensus,C,1
high2661.txt_q0,3,consensus,C,1
high2661.txt_q1,3,consensus,A,0
high2661.txt_q2,3,consensus,C,1
high2661.txt_q3,3,consensus,D,1
high2693.txt_q0,3,consensus,A,1
high2693.txt_q1,3,consensus,C,1
high2697.txt_q0,3,consensus,D,1
high2697.txt_q1,3,consensus,A,1
high2697.txt_q2,3,consensus,A,1
high2697.txt_q3,3,consensus,C,1
high2711.txt_q0,3,consensus,B,1
high2711.txt_q1,3,consensus,B,1
high2711.txt_q2,3,consensus,A,1
high2760.txt_q0,3,consensus,B,1
high2760.txt_q1,3,consensus,D,1
high2760.txt_q2,3,consensus,B,1
high2775.txt_q0,3,consensus,C,1
high2775.txt_q1,3,consensus,A,1
high2775.txt_q2,3,consensus,C,1
high2775.txt_q3,3,consensus,D,1
high2786.txt_q0,3,consensus,C,1
high2786.txt_q1,3,consensus,B,1
high2786.txt_q2,3,consensus,D,1
high2786.txt_q3,3,consensus,B,1
high2800.txt_q0,3,consensus,D,1
high2800.txt_q1,3,consensus,A,1
high2800.txt_q2,3,consensus,A,1
high2800.txt_q3,3,consensus,D,1
high2816.txt_q0,3,consensus,B,1
high2816.txt_q1,3,no_consensus,,0
high2816.txt_q2,3,consensus,A,1
high2816.txt_q3,3,consensus,D,1
high2820.txt_q0,3,consensus,D,1
high2820.txt_q1,3,consensus,A,1
high2820.txt_q2,3,consensus,A,1
high2820.txt_q3,3,consensus,C,1
high2825.txt_q0,3,consensus,C,1
high2825.txt_q1,3,consensus,C,1
high2825.txt_q2,3,consensus,D,1
high2836.txt_q0,3,consensus,C,1
high2836.txt_q1,3,consensus,B,1
high2836.txt_q2,3,consensus,D,1
high2836.txt_q3,3,consensus,D,0
high2844.txt_q0,3,consensus,B,1
high2855.txt_q0,3,consensus,D,1
high2855.txt_q1,3,consensus,A,1
high2855.txt_q2,3,consensus,C,1
high2855.txt_q3,3,consensus,B,1
high2860.txt_q0,3,consensus,A,1
high2860.txt_q1,3,consensus,C,1
high2860.txt_q2,3,consensus,B,1
high2860.txt_q3,3,consensus,A,1
high2864.txt_q0,3,consensus,B,1
high2864.txt_q1,3,consensus,A,1
high2864.txt_q2,3,consensus,A,1
high2864.txt_q3,3,consensus,C,1
high2900.txt_q0,3,consensus,B,1
high2900.txt_q1,3,consensus,C,1
high2900.txt_q2,3,consensus,D,1
high2900.txt_q3,3,consensus,A,1
high2901.txt_q0,3,consensus,D,1
high2901.txt_q1,3,consensus,A,1
high2901.txt_q2,3,consensus,A,1
high2940.txt_q0,3,consensus,C,1
high2940.txt_q1,3,consensus,C,1
high2940.txt_q2,3,consensus,A,1
high2940.txt_q3,3,consensus,D,0
high2940.txt_q4,3,consensus,B,1
high2966.txt_q0,3,consensus,A,1
high2966.txt_q1,3,consensus,C,1
high2966.txt_q2,3,consensus,A,1
high2966.txt_q3,3,consensus,D,1
high2966.txt_q4,3,consensus,B,1
high3000.txt_q0,3,consensus,D,1
high3000.txt_q1,3,consensus,A,1
high3000.txt_q2,3,consensus,A,1
high3000.txt_q3,3,consensus,C,1
high3026.txt_q0,3,consensus,D,1
high3026.txt_q1,3,consensus,A,1
high3037.txt_q0,3,consensus,A,1
high3037.txt_q1,3,consensus,B,1
high3037.txt_q2,3,consensus,D,1
high3037.txt_q3,3,consensus,C,1
high3037.txt_q4,3,consensus,A,1
high3049.txt_q0,3,consensus,D,1
high3049.txt_q1,3,consensus,C,1
high3049.txt_q2,3,consensus,A,1
high306.txt_q0,3,consensus,D,1
high306.txt_q1,3,consensus,B,1
high306.txt_q2,3,consensus,A,1
high306.txt_q3,3,consensus,D,1
high3083.txt_q0,3,consensus,B,1
high3083.txt_q1,3,consensus,D,1
high3083.txt_q2,3,consensus,C,1
high3083.txt_q3,3,consensus,C,1
high309.txt_q0,3,consensus,B,1
high309.txt_q1,3,consensus,D,1
high309.txt_q2,3,consensus,C,0
high309.txt_q3,3,consensus,A,1
high310.txt_q0,3,consensus,C,1
high310.txt_q1,3,consensus,C,1
high310.txt_q2,3,consensus,A,1
high310.txt_q3,3,consensus,B,1
high3144.txt_q0,3,consensus,A,1
high3144.txt_q1,3,consensus,C,1
high3144.txt_q2,3,consensus,A,1
high3144.txt_q3,3,consensus,D,1
high3152.txt_q0,3,consensus,C,0
high3152.txt_q1,3,consensus,C,1
high3152.txt_q2,3,consensus,B,1
high3163.txt_q0,3,consensus,B,1
high3163.txt_q1,3,consensus,D,1
high3163.txt_q2,3,consensus,B,0
high3163.txt_q3,3,consensus,D,0
high318.txt_q0,3,consensus,A,1
high318.txt_q1,3,consensus,D,1
high3189.txt_q0,3,consensus,A,0
high3189.txt_q1,3,consensus,C,1
high3189.txt_q2,3,consensus,C,0
high3262.txt_q0,3,consensus,D,1
high3262.txt_q1,3,consensus,A,1
high3275.txt_q0,3,consensus,D,1
high3275.txt_q1,3,consensus,A,1
high3326.txt_q0,3,consensus,C,1
high3326.txt_q1,3,consensus,D,1
high3411.txt_q0,3,consensus,C,1
high3411.txt_q1,3,consensus,D,1
high3411.txt_q2,3,consensus,A,1
high346.txt_q0,3,consensus,C,1
high346.txt_q1,3,consensus,D,1
high346.txt_q2,3,consensus,A,1
high346.txt_q3,3,consensus,A,1
high3462.txt_q0,3,consensus,C,1
high3462.txt_q1,3,consensus,B,1
high3471.txt_q0,3,consensus,D,1
high3471.txt_q1,3,consensus,C,1
high3499.txt_q0,3,consensus,B,1
high3499.txt_q1,3,consensus,D,1
high3499.txt_q2,3,consensus,C,1
high3499.txt_q3,3,consensus,A,1
high3499.txt_q4,3,consensus,A,1
high3507.txt_q0,3,consensus,C,1
high3507.txt_q1,3,consensus,C,1
high3507.txt_q2,3,consensus,C,1
high3513.txt_q0,3,consensus,D,0
high3513.txt_q1,3,consensus,A,1
high3527.txt_q0,3,consensus,A,1
high3527.txt_q1,3,consensus,C,1
high3527.txt_q2,3,consensus,D,1
high3527.txt_q3,3,consensus,A,1
high3527.txt_q4,3,consensus,B,1
high353.txt_q0,3,consensus,B,1
high353.txt_q1,3,consensus,D,0
high353.txt_q2,3,consensus,C,1
high3538.txt_q0,3,consensus,B,1
high3538.txt_q1,3,consensus,C,1
high3538.txt_q2,3,consensus,C,1
high3547.txt_q0,3,consensus,A,1
high3547.txt_q1,3,consensus,B,1
high3547.txt_q2,3,consensus,D,1
high3547.txt_q3,3,consensus,B,1
high3560.txt_q0,3,consensus,B,1
high3560.txt_q1,3,consensus,A,1
high3560.txt_q2,3,consensus,B,1
high3560.txt_q3,3,consensus,A,1
high3575.txt_q0,3,consensus,B,1
high3575.txt_q1,3,consensus,C,1
high3575.txt_q2,3,consensus,C,1
high3575.txt_q3,3,consensus,D,1
high3624.txt_q0,3,consensus,A,1
high3624.txt_q1,3,consensus,C,1
high3624.txt_q2,3,consensus,A,1
high3720.txt_q0,3,consensus,B,1
high3720.txt_q1,3,consensus,C,1
high3720.txt_q2,3,consensus,D,1
high3765.txt_q0,3,consensus,C,1
high3765.txt_q1,3,consensus,D,1
high3765.txt_q2,3,consensus,C,1
high3765.txt_q3,3,consensus,A,1
high3783.txt_q0,3,consensus,A,1
high3783.txt_q1,3,consensus,D,1
high3783.txt_q2,3,consensus,A,1
high3790.txt_q0,3,consensus,B,1
high3790.txt_q1,3,consensus,C,1
high3790.txt_q2,3,consensus,D,1
high3790.txt_q3,3,consensus,C,1
high380.txt_q0,3,consensus,B,1
high380.txt_q1,3,consensus,C,1
high380.txt_q2,3,consensus,B,1
high380.txt_q3,3,consensus,A,1
high3808.txt_q0,3,consensus,D,1
high3808.txt_q1,3,consensus,A,1
high3808.txt_q2,3,consensus,B,1
high3808.txt_q3,3,consensus,C,1
high3879.txt_q0,3,consensus,A,1
high3879.txt_q1,3,consensus,A,1
high3879.txt_q2,3,consensus,D,1
high3879.txt_q3,3,consensus,A,1
high394.txt_q0,3,consensus,B,1
high394.txt_q1,3,consensus,C,1
high394.txt_q2,3,consensus,A,1
high3974.txt_q0,3,consensus,D,1
high3974.txt_q1,3,consensus,C,1
high3974.txt_q2,3,consensus,B,1
high4005.txt_q0,3,consensus,D,1
high4005.txt_q1,3,consensus,B,1
high4050.txt_q0,3,consensus,A,1
high4050.txt_q1,3,consensus,B,1
high4095.txt_q0,3,consensus,D,1
high4095.txt_q1,3,consensus,D,0
high4095.txt_q2,3,consensus,B,1
high4095.txt_q3,3,consensus,C,1
high4107.txt_q0,3,consensus,A,1
high4107.txt_q1,3,consensus,B,1
high4107.txt_q2,3,consensus,C,1
high4107.txt_q3,3,consensus,D,1
high417.txt_q0,3,consensus,B,1
high417.txt_q1,3,consensus,B,1
high417.txt_q2,3,consensus,A,1
high4204.txt_q0,3,consensus,C,1
high4204.txt_q1,3,consensus,D,1
high4204.txt_q2,3,consensus,B,1
high4204.txt_q3,3,consensus,C,1
high4281.txt_q0,3,consensus,A,1
high4281.txt_q1,3,consensus,C,0
high4301.txt_q0,3,consensus,A,1
high4301.txt_q1,3,consensus,D,1
high4301.txt_q2,3,consensus,C,1
high4301.txt_q3,3,consensus,C,1
high4334.txt_q0,3,consensus,A,1
high4334.txt_q1,3,consensus,B,1
high4334.txt_q2,3,consensus,A,0
high4334.txt_q3,3,consensus,B,0
high4369.txt_q0,3,consensus,B,1
high4369.txt_q1,3,consensus,B,1
high4369.txt_q2,3,consensus,C,1
high4369.txt_q3,3,consensus,D,1
high4372.txt_q0,3,consensus,C,1
high4372.txt_q1,3,consensus,D,1
high4372.txt_q2,3,consensus,B,1
high4500.txt_q0,3,consensus,C,1
high4500.txt_q1,3,consensus,B,1
high4500.txt_q2,3,consensus,B,1
high4500.txt_q3,3,consensus,A,1
high4505.txt_q0,3,consensus,D,1
high4505.txt_q1,3,consensus,C,1
high4505.txt_q2,3,consensus,B,1
high4505.txt_q3,3,consensus,C,1
high4520.txt_q0,3,consensus,B,1
high4520.txt_q1,3,consensus,A,1
high4520.txt_q2,3,consensus,C,1
high4520.txt_q3,3,consensus,D,1
high4567.txt_q0,3,consensus,A,1
high4567.txt_q1,3,consensus,B,1
high4567.txt_q2,3,consensus,D,1
high4567.txt_q3,3,consensus,B,0
high4568.txt_q0,3,consensus,A,1
high4568.txt_q1,3,consensus,B,1
high4568.txt_q2,3,consensus,B,1
high4568.txt_q3,3,consensus,D,1
high4613.txt_q0,3,consensus,B,1
high4613.txt_q1,3,consensus,A,1
high4613.txt_q2,3,consensus,B,1
high4613.txt_q3,3,consensus,C,1
high4619.txt_q0,3,consensus,C,0
high4619.txt_q1,3,consensus,A,1
high4619.txt_q2,3,consensus,A,0
high4619.txt_q3,3,consensus,A,1
high4625.txt_q0,3,consensus,B,1
high4625.txt_q1,3,consensus,C,1
high4625.txt_q2,3,consensus,D,1
high4625.txt_q3,3,consensus,A,1
high4625.txt_q4,3,consensus,D,1
high4646.txt_q0,3,consensus,B,1
high4646.txt_q1,3,consensus,D,1
high4646.txt_q2,3,consensus,D,1
high4646.txt_q3,3,consensus,A,1
high4656.txt_q0,3,consensus,A,1
high4656.txt_q1,3,consensus,B,1
high4656.txt_q2,3,consensus,C,1
high4657.txt_q0,3,consensus,D,1
high4657.txt_q1,3,consensus,B,1
high4674.txt_q0,3,consensus,D,1
high4674.txt_q1,3,consensus,B,1
high4699.txt_q0,3,consensus,C,1
high4699.txt_q1,3,consensus,D,1
high4699.txt_q2,3,consensus,C,1
high4701.txt_q0,3,consensus,B,1
high4701.txt_q1,3,consensus,A,1
high4701.txt_q2,3,consensus,C,1
high4701.txt_q3,3,consensus,D,1
high4716.txt_q0,3,consensus,C,1
high4716.txt_q1,3,consensus,D,1
high4716.txt_q2,3,consensus,B,1
high4716.txt_q3,3,consensus,B,1
high4749.txt_q0,3,consensus,C,1
high4749.txt_q1,3,consensus,B,1
high4749.txt_q2,3,consensus,D,1
high4756.txt_q0,3,consensus,D,1
high4756.txt_q1,3,consensus,C,1
high4756.txt_q2,3,consensus,C,0
high4767.txt_q0,3,consensus,C,1
high4767.txt_q1,3,consensus,A,1
high4767.txt_q2,3,consensus,A,0
high4767.txt_q3,3,consensus,B,1
high4779.txt_q0,3,consensus,B,1
high4779.txt_q1,3,consensus,A,1
high4779.txt_q2,3,consensus,B,1
high4783.txt_q0,3,consensus,B,1
high4783.txt_q1,3,consensus,D,1
high4783.txt_q2,3,consensus,C,1
high4783.txt_q3,3,consensus,D,1
high4808.txt_q0,3,consensus,A,1
high4808.txt_q1,3,consensus,D,1
high4808.txt_q2,3,consensus,B,1
high4821.txt_q0,3,consensus,A,1
high4821.txt_q1,3,consensus,D,1
high4821.txt_q2,3,consensus,D,0
high4821.txt_q3,3,consensus,C,1
high4829.txt_q0,3,consensus,B,1
high4829.txt_q1,3,consensus,C,1
high4829.txt_q2,3,consensus,D,1
high4837.txt_q0,3,consensus,D,0
high4837.txt_q1,3,consensus,A,1
high4837.txt_q2,3,consensus,A,0
high4839.txt_q0,3,consensus,A,1
high4839.txt_q1,3,consensus,B,1
high4839.txt_q2,3,consensus,C,1
high4839.txt_q3,3,consensus,A,1
high4889.txt_q0,3,consensus,B,1
high4889.txt_q1,3,consensus,C,1
high4889.txt_q2,3,consensus,A,1
high4889.txt_q3,3,consensus,A,1
high4915.txt_q0,3,consensus,B,1
high4915.txt_q1,3,consensus,A,1
high4915.txt_q2,3,consensus,D,0
high4931.txt_q0,3,consensus,D,1
high4931.txt_q1,3,consensus,C,1
high4931.txt_q2,3,consensus,A,1
high4951.txt_q0,3,consensus,C,1
high4951.txt_q1,3,consensus,A,1
high4955.txt_q0,3,consensus,A,1
high4955.txt_q1,3,consensus,B,1
high4955.txt_q2,3,consensus,D,1
high4955.txt_q3,3,consensus,C,1
high4957.txt_q0,3,consensus,C,1
high4957.txt_q1,3,consensus,B,0
high4957.txt_q2,3,consensus,D,1
high4964.txt_q0,3,consensus,C,1
high4964.txt_q1,3,consensus,D,1
high4964.txt_q2,3,consensus,B,1
high4964.txt_q3,3,consensus,B,1
high4968.txt_q0,3,consensus,C,1
high4968.txt_q1,3,consensus,C,1
high4968.txt_q2,3,consensus,B,1
high4986.txt_q0,3,consensus,A,1
high4986.txt_q1,3,consensus,C,1
high4986.txt_q2,3,consensus,B,1
high4986.txt_q3,3,consensus,B,1
high4986.txt_q4,3,consensus,C,1
high5004.txt_q0,3,consensus,C,1
high5004.txt_q1,3,consensus,B,1
high5004.txt_q2,3,consensus,C,0
high5060.txt_q0,3,consensus,C,1
high5060.txt_q1,3,consensus,A,1
high5060.txt_q2,3,consensus,C,1
high5086.txt_q0,3,consensus,B,1
high5086.txt_q1,3,consensus,B,1
high5086.txt_q2,3,consensus,A,1
high5102.txt_q0,3,consensus,C,1
high5102.txt_q1,3,consensus,A,1
high5102.txt_q2,3,consensus,B,1
high5102.txt_q3,3,consensus,A,1
high5123.txt_q0,3,consensus,D,1
high5123.txt_q1,3,consensus,B,1
high5123.txt_q2,3,consensus,D,0
high5198.txt_q0,3,consensus,C,1
high5198.txt_q1,3,consensus,B,1
high5198.txt_q2,3,consensus,A,1
high5202.txt_q0,3,consensus,B,0
high5202.txt_q1,3,consensus,A,1
high5202.txt_q2,3,consensus,B,1
high5202.txt_q3,3,consensus,D,1
high5222.txt_q0,3,consensus,B,1
high5222.txt_q1,3,consensus,C,1
high5222.txt_q2,3,consensus,B,1
high5246.txt_q0,3,consensus,C,1
high5246.txt_q1,3,consensus,B,1
high5246.txt_q2,3,consensus,D,1
high5246.txt_q3,3,consensus,A,1
high5246.txt_q4,3,consensus,C,1
high5252.txt_q0,3,consensus,B,1
high5252.txt_q1,3,consensus,C,1
high5252.txt_q2,3,no_consensus,,0
high5252.txt_q3,3,consensus,C,1
high5262.txt_q0,3,consensus,A,1
high5262.txt_q1,3,consensus,D,1
high5262.txt_q2,3,consensus,B,1
high5262.txt_q3,3,consensus,D,1
high5262.txt_q4,3,consensus,C,1
high5270.txt_q0,3,consensus,D,1
high5270.txt_q1,3,consensus,D,1
high5270.txt_q2,3,consensus,C,1
high5272.txt_q0,3,consensus,A,1
high5272.txt_q1,3,consensus,C,1
high5272.txt_q2,3,consensus,D,1
high5272.txt_q3,3,consensus,B,1
high5285.txt_q0,3,consensus,B,1
high5285.txt_q1,3,consensus,C,1
high5285.txt_q2,3,consensus,A,1
high5285.txt_q3,3,consensus,B,1
high5299.txt_q0,3,consensus,C,1
high5299.txt_q1,3,consensus,B,1
high5299.txt_q2,3,consensus,B,1
high5300.txt_q0,3,consensus,A,1
high5300.txt_q1,3,consensus,D,1
high5300.txt_q2,3,consensus,C,1
high5300.txt_q3,3,consensus,A,1
high5302.txt_q0,3,consensus,C,1
high5302.txt_q1,3,consensus,B,1
high5302.txt_q2,3,consensus,D,1
high5308.txt_q0,3,consensus,C,1
high5308.txt_q1,3,consensus,A,1
high5308.txt_q2,3,consensus,B,1
high5308.txt_q3,3,consensus,B,1
high5361.txt_q0,3,consensus,D,1
high5361.txt_q1,3,consensus,B,1
high5361.txt_q2,3,consensus,A,1
high5381.txt_q0,3,consensus,B,0
high5381.txt_q1,3,consensus,D,1
high5389.txt_q0,3,consensus,C,0
high5400.txt_q0,3,consensus,C,1
high5400.txt_q1,3,consensus,D,1
high5400.txt_q2,3,consensus,B,1
high5402.txt_q0,3,consensus,A,1
high5402.txt_q1,3,consensus,D,1
high5418.txt_q0,3,consensus,B,1
high5418.txt_q1,3,consensus,A,1
high5436.txt_q0,3,consensus,C,1
high5436.txt_q1,3,consensus,C,1
high5436.txt_q2,3,consensus,D,1
high5436.txt_q3,3,consensus,A,1
high5480.txt_q0,3,consensus,B,1
high5480.txt_q1,3,consensus,D,1
high5480.txt_q2,3,consensus,C,1
high554.txt_q0,3,consensus,B,1
high554.txt_q1,3,consensus,A,1
high554.txt_q2,3,consensus,D,1
high554.txt_q3,3,consensus,C,0
high5540.txt_q0,3,consensus,B,1
high5540.txt_q1,3,consensus,B,1
high5540.txt_q2,3,consensus,C,1
high5562.txt_q0,3,consensus,A,1
high5562.txt_q1,3,consensus,D,1
high5562.txt_q2,3,consensus,A,1
high5574.txt_q0,3,consensus,B,1
high5574.txt_q1,3,consensus,C,1
high5574.txt_q2,3,consensus,D,1
high5625.txt_q0,3,consensus,A,1
high5625.txt_q1,3,consensus,D,1
high5625.txt_q2,3,consensus,A,1
high5625.txt_q3,3,consensus,B,1
high5653.txt_q0,3,consensus,A,1
high5653.txt_q1,3,consensus,D,1
high5653.txt_q2,3,consensus,B,1
high5687.txt_q0,3,consensus,A,1
high5687.txt_q1,3,consensus,C,1
high5687.txt_q2,3,consensus,C,1
high5687.txt_q3,3,consensus,B,1
high5687.txt_q4,3,consensus,A,1
high5733.txt_q0,3,consensus,D,1
high5733.txt_q1,3,consensus,A,1
high5733.txt_q2,3,consensus,A,0
high5733.txt_q3,3,consensus,B,1
high5733.txt_q4,3,consensus,D,1
high5756.txt_q0,3,consensus,C,1
high5780.txt_q0,3,consensus,B,0
high5780.txt_q1,3,consensus,B,1
high5780.txt_q2,3,consensus,A,1
high5780.txt_q3,3,consensus,D,1
high5784.txt_q0,3,consensus,B,1
high5784.txt_q1,3,consensus,A,1
high5784.txt_q2,3,consensus,D,1
high5784.txt_q3,3,consensus,C,1
high5791.txt_q0,3,consensus,A,1
high5791.txt_q1,3,consensus,D,1
high5791.txt_q2,3,consensus,C,1
high5804.txt_q0,3,consensus,B,1
high5804.txt_q1,3,consensus,D,1
high5804.txt_q2,3,consensus,D,0
high5808.txt_q0,3,consensus,D,1
high5808.txt_q1,3,consensus,C,1
high5808.txt_q2,3,consensus,B,1
high5837.txt_q0,3,consensus,D,1
high5837.txt_q1,3,consensus,C,1
high5837.txt_q2,3,consensus,C,1
high5837.txt_q3,3,consensus,B,1
high5870.txt_q0,3,consensus,B,1
high5870.txt_q1,3,consensus,D,1
high5870.txt_q2,3,consensus,C,1
high5874.txt_q0,3,consensus,B,1
high5874.txt_q1,3,consensus,A,1
high5874.txt_q2,3,consensus,D,1
high5874.txt_q3,3,consensus,B,1
high5887.txt_q0,3,consensus,C,1
high5887.txt_q1,3,consensus,A,1
high5887.txt_q2,3,consensus,D,1
high5887.txt_q3,3,consensus,B,1
high5941.txt_q0,3,consensus,A,1
high5941.txt_q1,3,consensus,B,1
high5941.txt_q2,3,consensus,D,1
high5941.txt_q3,3,consensus,C,1
high597.txt_q0,3,consensus,C,1
high597.txt_q1,3,consensus,B,0
high597.txt_q2,3,consensus,D,1
high598.txt_q0,3,consensus,C,1
high598.txt_q1,3,consensus,A,1
high598.txt_q2,3,consensus,D,1
high598.txt_q3,3,consensus,D,1
high6008.txt_q0,3,consensus,D,1
high6008.txt_q1,3,consensus,C,1
high6008.txt_q2,3,consensus,B,1
high6008.txt_q3,3,consensus,A,1
high6008.txt_q4,3,consensus,A,1
high6009.txt_q0,3,consensus,A,1
high6009.txt_q1,3,consensus,D,1
high6009.txt_q2,3,consensus,B,1
high6009.txt_q3,3,consensus,C,1
high6015.txt_q0,3,consensus,A,1
high6015.txt_q1,3,consensus,D,1
high6044.txt_q0,3,consensus,B,1
high6044.txt_q1,3,consensus,C,1
high6044.txt_q2,3,consensus,C,1
high6044.txt_q3,3,consensus,B,1
high6053.txt_q0,3,consensus,C,1
high6053.txt_q1,3,consensus,C,1
high6053.txt_q2,3,consensus,D,1
high6053.txt_q3,3,consensus,A,1
high6064.txt_q0,3,consensus,D,1
high6064.txt_q1,3,consensus,A,1
high6064.txt_q2,3,consensus,D,1
high6064.txt_q3,3,consensus,C,1
high6064.txt_q4,3,consensus,B,1
