token,path,class_guess,count
780,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,102
300,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,205
270,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,202
520,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,102
450,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,202
400,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,206
850,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,103
1200,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,17
2050,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,16
780,revision/_labels_import/FODE_Labels_Only/bridge_race_responses.csv,artifact_or_table,90
270,revision/_labels_import/FODE_Labels_Only/bridge_race_responses.csv,artifact_or_table,30
520,revision/_labels_import/FODE_Labels_Only/bridge_race_responses.csv,artifact_or_table,120
450,revision/_labels_import/FODE_Labels_Only/bridge_race_responses.csv,artifact_or_table,60
780,revision/_labels_import/FODE_Labels_Only/e6_ratings.csv,artifact_or_table,2
450,revision/_labels_import/FODE_Labels_Only/e6_ratings.csv,artifact_or_table,2
780,revision/_labels_import/FODE_Labels_Only/e6_ratings_R1.csv,artifact_or_table,1
450,revision/_labels_import/FODE_Labels_Only/e6_ratings_R1.csv,artifact_or_table,1
780,revision/_labels_import/FODE_Labels_Only/e6_ratings_R2.csv,artifact_or_table,1
450,revision/_labels_import/FODE_Labels_Only/e6_ratings_R2.csv,artifact_or_table,1
400,_revision_materials/sn-article.tex,manuscript_text,1
850,_revision_materials/sn-article.tex,manuscript_text,1
78.5,_revision_materials/sn-article.tex,manuscript_text,1
