question_id,split,grade_band,source_file,question_index,gold_option,passage_length_tokens,truncated,raw_data_sha256,region_seed0,region_seed1,region_seed2,region_majority,encoder_correct_mean,encoder_correct_majority,last_correct_seed0,last_correct_seed1,last_correct_seed2,pred_correct_seed0,pred_correct_seed1,pred_correct_seed2,backend_vote_1,backend_vote_2,backend_vote_3,consensus_option,consensus_status,llm_correct,vote_source,designer_difficulty_str,datamap_region,passage_approx_tokens,likely_truncated_2048,legacy_datamap_region,region_label,enc_correct,encoder_correct
high10316.txt_q0,dev,HIGH,dev_high.jsonl,0,D,366,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,C,C,C,C,consensus,0,frozen_v1_two_of_three,HIGH,hard,366,0,hard,hard,0.0,0.0
high10316.txt_q1,dev,HIGH,dev_high.jsonl,1,A,366,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,ambiguous,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,366,0,ambiguous,middle,1.0,1.0
high10316.txt_q2,dev,HIGH,dev_high.jsonl,2,D,366,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,0.3333333333333333,0,0,0,1,0,0,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,366,0,hard,ambiguous,0.3333333333333333,0.3333333333333333
high10316.txt_q3,dev,HIGH,dev_high.jsonl,3,C,366,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.3333333333333333,0,0,0,1,0,0,1,C,A,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,366,0,hard,ambiguous,0.3333333333333333,0.3333333333333333
high13838.txt_q0,dev,HIGH,dev_high.jsonl,0,A,474,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,easy,easy,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,easy,474,0,easy,easy,1.0,1.0
high13838.txt_q1,dev,HIGH,dev_high.jsonl,1,C,474,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,474,0,easy,easy,1.0,1.0
high13838.txt_q2,dev,HIGH,dev_high.jsonl,2,D,474,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,middle,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,474,0,middle,middle,1.0,1.0
high20202.txt_q0,dev,HIGH,dev_high.jsonl,0,D,499,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,C,C,B,C,consensus,0,frozen_v1_two_of_three,HIGH,hard,499,0,hard,hard,0.0,0.0
high20202.txt_q1,dev,HIGH,dev_high.jsonl,1,C,499,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.6666666666666666,1,1,0,1,1,0,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,499,0,hard,ambiguous,0.6666666666666666,0.6666666666666666
high20202.txt_q2,dev,HIGH,dev_high.jsonl,2,D,499,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,D,B,D,D,consensus,1,frozen_v1_two_of_three,HIGH,hard,499,0,hard,hard,0.0,0.0
high20564.txt_q0,dev,HIGH,dev_high.jsonl,0,D,369,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,1,D,C,D,D,consensus,1,frozen_v1_two_of_three,HIGH,hard,369,0,hard,hard,0.0,0.0
high20564.txt_q1,dev,HIGH,dev_high.jsonl,1,B,369,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,hard,ambiguous,0.3333333333333333,0,1,0,0,1,0,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,369,0,hard,ambiguous,0.3333333333333333,0.3333333333333333
high20564.txt_q2,dev,HIGH,dev_high.jsonl,2,C,369,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,369,0,easy,easy,1.0,1.0
high169.txt_q0,dev,HIGH,dev_high.jsonl,0,A,328,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,middle,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,328,0,middle,middle,1.0,1.0
high169.txt_q1,dev,HIGH,dev_high.jsonl,1,B,328,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,middle,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,328,0,middle,middle,1.0,1.0
high169.txt_q2,dev,HIGH,dev_high.jsonl,2,C,328,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,328,0,ambiguous,ambiguous,1.0,1.0
high169.txt_q3,dev,HIGH,dev_high.jsonl,3,C,328,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,B,B,A,B,consensus,0,frozen_v1_two_of_three,HIGH,hard,328,0,hard,hard,0.0,0.0
high380.txt_q0,dev,HIGH,dev_high.jsonl,0,B,495,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,easy,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,495,0,easy,middle,1.0,1.0
high380.txt_q1,dev,HIGH,dev_high.jsonl,1,C,495,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,ambiguous,middle,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,495,0,middle,middle,1.0,1.0
high380.txt_q2,dev,HIGH,dev_high.jsonl,2,B,495,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,easy,easy,easy,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,easy,495,0,easy,easy,1.0,1.0
high380.txt_q3,dev,HIGH,dev_high.jsonl,3,A,495,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,ambiguous,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,495,0,middle,middle,1.0,1.0
high3765.txt_q0,dev,HIGH,dev_high.jsonl,0,C,429,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,429,0,ambiguous,middle,1.0,1.0
high3765.txt_q1,dev,HIGH,dev_high.jsonl,1,D,429,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,easy,429,0,easy,easy,1.0,1.0
high3765.txt_q2,dev,HIGH,dev_high.jsonl,2,C,429,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.3333333333333333,0,1,0,0,1,0,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,429,0,hard,ambiguous,0.3333333333333333,0.3333333333333333
high3765.txt_q3,dev,HIGH,dev_high.jsonl,3,A,429,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,easy,429,0,easy,easy,1.0,1.0
high5300.txt_q0,dev,HIGH,dev_high.jsonl,0,A,324,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,324,0,middle,ambiguous,1.0,1.0
high5300.txt_q1,dev,HIGH,dev_high.jsonl,1,D,324,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.6666666666666666,1,1,0,1,1,0,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,324,0,ambiguous,ambiguous,0.6666666666666666,0.6666666666666666
high5300.txt_q2,dev,HIGH,dev_high.jsonl,2,C,324,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,324,0,easy,easy,1.0,1.0
high5300.txt_q3,dev,HIGH,dev_high.jsonl,3,A,324,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,324,0,ambiguous,ambiguous,1.0,1.0
high18574.txt_q0,dev,HIGH,dev_high.jsonl,0,B,893,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.6666666666666666,1,1,0,1,1,0,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,893,0,middle,ambiguous,0.6666666666666666,0.6666666666666666
high18574.txt_q1,dev,HIGH,dev_high.jsonl,1,A,893,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,hard,hard,0.3333333333333333,0,1,0,0,1,0,0,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,hard,893,0,hard,hard,0.3333333333333333,0.3333333333333333
high18574.txt_q2,dev,HIGH,dev_high.jsonl,2,D,893,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,easy,middle,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,893,0,middle,middle,1.0,1.0
high18574.txt_q3,dev,HIGH,dev_high.jsonl,3,C,893,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,hard,middle,middle,0.3333333333333333,0,0,0,1,0,0,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,893,0,middle,middle,0.3333333333333333,0.3333333333333333
high394.txt_q0,dev,HIGH,dev_high.jsonl,0,B,551,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,middle,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,551,0,ambiguous,middle,1.0,1.0
high394.txt_q1,dev,HIGH,dev_high.jsonl,1,C,551,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,551,0,ambiguous,middle,1.0,1.0
high394.txt_q2,dev,HIGH,dev_high.jsonl,2,A,551,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,551,0,middle,middle,1.0,1.0
high7271.txt_q0,dev,HIGH,dev_high.jsonl,0,A,634,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,ambiguous,ambiguous,ambiguous,0.0,0,0,0,0,0,0,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,634,0,ambiguous,ambiguous,0.0,0.0
high10666.txt_q0,dev,HIGH,dev_high.jsonl,0,B,427,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,ambiguous,middle,middle,0.6666666666666666,1,0,1,1,0,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,427,0,ambiguous,middle,0.6666666666666666,0.6666666666666666
high10666.txt_q1,dev,HIGH,dev_high.jsonl,1,C,427,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,427,0,ambiguous,ambiguous,1.0,1.0
high10666.txt_q2,dev,HIGH,dev_high.jsonl,2,D,427,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,427,0,middle,ambiguous,1.0,1.0
high14366.txt_q0,dev,HIGH,dev_high.jsonl,0,C,379,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,379,0,easy,easy,1.0,1.0
high14366.txt_q1,dev,HIGH,dev_high.jsonl,1,D,379,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,ambiguous,ambiguous,0.3333333333333333,0,0,1,0,0,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,379,0,middle,ambiguous,0.3333333333333333,0.3333333333333333
high23535.txt_q0,dev,HIGH,dev_high.jsonl,0,C,620,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,620,0,easy,easy,1.0,1.0
high23535.txt_q1,dev,HIGH,dev_high.jsonl,1,D,620,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,ambiguous,hard,hard,0.0,0,0,0,0,0,0,0,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,hard,620,0,hard,hard,0.0,0.0
high23535.txt_q2,dev,HIGH,dev_high.jsonl,2,B,620,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,easy,620,0,easy,easy,1.0,1.0
high1833.txt_q0,dev,HIGH,dev_high.jsonl,0,A,350,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,0.6666666666666666,1,1,0,1,1,0,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,350,0,middle,ambiguous,0.6666666666666666,0.6666666666666666
high1833.txt_q1,dev,HIGH,dev_high.jsonl,1,B,350,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,hard,350,0,hard,hard,0.0,0.0
high1833.txt_q2,dev,HIGH,dev_high.jsonl,2,A,350,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,0.6666666666666666,1,1,0,1,1,0,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,350,0,ambiguous,ambiguous,0.6666666666666666,0.6666666666666666
high1833.txt_q3,dev,HIGH,dev_high.jsonl,3,D,350,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,easy,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,350,0,ambiguous,middle,1.0,1.0
high17860.txt_q0,dev,HIGH,dev_high.jsonl,0,A,440,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,easy,middle,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,440,0,easy,middle,1.0,1.0
high17860.txt_q1,dev,HIGH,dev_high.jsonl,1,A,440,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,ambiguous,middle,0.6666666666666666,1,1,0,1,1,0,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,440,0,ambiguous,middle,0.6666666666666666,0.6666666666666666
high17860.txt_q2,dev,HIGH,dev_high.jsonl,2,D,440,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,easy,440,0,easy,easy,1.0,1.0
high17860.txt_q3,dev,HIGH,dev_high.jsonl,3,C,440,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,ambiguous,hard,0.0,0,0,0,0,0,0,0,C,A,A,A,consensus,0,frozen_v1_two_of_three,HIGH,hard,440,0,hard,hard,0.0,0.0
high24267.txt_q0,dev,HIGH,dev_high.jsonl,0,C,449,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.3333333333333333,0,1,0,0,1,0,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,449,0,ambiguous,ambiguous,0.3333333333333333,0.3333333333333333
high24267.txt_q1,dev,HIGH,dev_high.jsonl,1,D,449,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,easy,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,449,0,middle,ambiguous,1.0,1.0
high24267.txt_q2,dev,HIGH,dev_high.jsonl,2,C,449,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.0,0,0,0,0,0,0,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,449,0,hard,ambiguous,0.0,0.0
high15938.txt_q0,dev,HIGH,dev_high.jsonl,0,C,372,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,372,0,middle,middle,1.0,1.0
high15938.txt_q1,dev,HIGH,dev_high.jsonl,1,D,372,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,easy,372,0,easy,easy,1.0,1.0
high15938.txt_q2,dev,HIGH,dev_high.jsonl,2,C,372,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,0.6666666666666666,1,0,1,1,0,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,372,0,ambiguous,ambiguous,0.6666666666666666,0.6666666666666666
high15938.txt_q3,dev,HIGH,dev_high.jsonl,3,B,372,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,middle,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,372,0,middle,middle,1.0,1.0
high6152.txt_q0,dev,HIGH,dev_high.jsonl,0,D,571,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,middle,middle,0.6666666666666666,1,0,1,1,0,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,571,0,ambiguous,middle,0.6666666666666666,0.6666666666666666
high6152.txt_q1,dev,HIGH,dev_high.jsonl,1,C,571,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,B,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,hard,571,0,hard,hard,0.0,0.0
high12716.txt_q0,dev,HIGH,dev_high.jsonl,0,A,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,ambiguous,middle,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,416,0,middle,middle,1.0,1.0
high12716.txt_q1,dev,HIGH,dev_high.jsonl,1,C,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,hard,hard,0.0,0,0,0,0,0,0,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,hard,416,0,hard,hard,0.0,0.0
high12716.txt_q2,dev,HIGH,dev_high.jsonl,2,B,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,416,0,ambiguous,ambiguous,1.0,1.0
high12716.txt_q3,dev,HIGH,dev_high.jsonl,3,D,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,416,0,ambiguous,ambiguous,1.0,1.0
high2446.txt_q0,dev,HIGH,dev_high.jsonl,0,C,332,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,332,0,ambiguous,ambiguous,1.0,1.0
high2446.txt_q1,dev,HIGH,dev_high.jsonl,1,D,332,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,332,0,ambiguous,ambiguous,1.0,1.0
high2446.txt_q2,dev,HIGH,dev_high.jsonl,2,B,332,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,332,0,ambiguous,ambiguous,1.0,1.0
high2446.txt_q3,dev,HIGH,dev_high.jsonl,3,B,332,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,ambiguous,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,332,0,ambiguous,middle,1.0,1.0
high6608.txt_q0,dev,HIGH,dev_high.jsonl,0,D,389,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,easy,easy,easy,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,easy,389,0,easy,easy,1.0,1.0
high6608.txt_q1,dev,HIGH,dev_high.jsonl,1,B,389,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,ambiguous,easy,easy,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,easy,389,0,middle,easy,1.0,1.0
high6608.txt_q2,dev,HIGH,dev_high.jsonl,2,C,389,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,389,0,easy,easy,1.0,1.0
high6608.txt_q3,dev,HIGH,dev_high.jsonl,3,B,389,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,389,0,middle,middle,1.0,1.0
high10897.txt_q0,dev,HIGH,dev_high.jsonl,0,C,462,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,462,0,easy,easy,1.0,1.0
high10897.txt_q1,dev,HIGH,dev_high.jsonl,1,C,462,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,hard,ambiguous,0.0,0,0,0,0,0,0,0,A,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,462,0,hard,ambiguous,0.0,0.0
high10897.txt_q2,dev,HIGH,dev_high.jsonl,2,B,462,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,ambiguous,ambiguous,0.6666666666666666,1,1,1,0,1,1,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,462,0,ambiguous,ambiguous,0.6666666666666666,0.6666666666666666
high4779.txt_q0,dev,HIGH,dev_high.jsonl,0,B,279,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,easy,279,0,easy,easy,1.0,1.0
