question_id,n_attempts,n_students,n_correct,empirical_correctness,empirical_difficulty,eb_correctness,eb_difficulty,posterior_lower_95,posterior_upper_95,irt_item_difficulty,irt_se,irt_ci_lower,irt_ci_upper
475,2340,2340,1222,0.5222222222222223,0.47777777777777775,0.5221632258753128,0.47783677412468717,0.45766159969948284,0.49804769297931917,-0.143338,0.045982465,-0.23346363,-0.05321236
476,852,852,364,0.4272300469483568,0.5727699530516432,0.4280811758983825,0.5719188241016175,0.5387411161632921,0.604780116902804,0.50582564,0.08059277,0.3478638,0.6637875
477,6,6,3,0.5,0.5,0.5043030076154803,0.4956969923845197,0.2564287262050836,0.7360395398351689,0.06970385,0.8998442,-1.693991,1.8333986
478,193,193,116,0.6010362694300518,0.39896373056994816,0.596774021574679,0.40322597842532104,0.33675682667699425,0.47150899052785633,-0.39618334,0.15554933,-0.70106006,-0.09130666
479,180,180,79,0.4388888888888889,0.5611111111111111,0.442197991687529,0.5578020083124711,0.486718066029619,0.6277280416423061,0.2685413,0.17389041,-0.072283894,0.60936654
480,2351,2351,1760,0.7486176095278605,0.2513823904721395,0.7476787826988683,0.25232121730113166,0.2350030468836558,0.27003696190964877,-1.2948364,0.046718918,-1.3864055,-1.2032673
481,78,78,20,0.2564102564102564,0.7435897435897436,0.2827969358423308,0.7172030641576692,0.6188017075629283,0.8061670856365226,0.954896,0.3216048,0.32455057,1.5852413
482,321,321,203,0.632398753894081,0.36760124610591904,0.6289173445038498,0.37108265549615016,0.31982995775664447,0.42381478095469083,-0.64253664,0.12206982,-0.8817935,-0.40327978
483,1473,1473,557,0.3781398506449423,0.6218601493550577,0.3789382577248907,0.6210617422751092,0.596221887636855,0.645592140644534,0.61319727,0.063465565,0.48880476,0.7375898
484,2881,2881,1372,0.4762235334953141,0.5237764665046859,0.47632160726114997,0.52367839273885,0.505459091733888,0.5418666540914613,0.25276214,0.04247462,0.16951188,0.3360124
485,2248,2248,1526,0.6788256227758007,0.3211743772241993,0.6781276501489389,0.32187234985106106,0.30275473494477356,0.34128894972825896,-0.880587,0.046445493,-0.97162014,-0.7895538
486,2180,2180,828,0.3798165137614679,0.620183486238532,0.3803500460153701,0.6196499539846299,0.5992168753116152,0.6398759612011056,0.6004541,0.052716415,0.49712992,0.70377827
487,1333,1333,520,0.3900975243810953,0.6099024756189046,0.39089746926264146,0.6091025307373585,0.5828579129532798,0.6350391703908862,0.56466603,0.065604724,0.43608075,0.6932513
488,1646,1646,1291,0.784325637910085,0.21567436208991497,0.7827889903089452,0.21721100969105478,0.19768010518610035,0.23738917356623224,-1.4326257,0.05726329,-1.5448617,-1.3203896
489,1156,1156,545,0.47145328719723184,0.5285467128027681,0.47173411871899185,0.5282658812810082,0.49957404686968965,0.5568658035888029,0.24732958,0.06694744,0.11611259,0.37854657
490,1215,1215,838,0.6897119341563785,0.31028806584362145,0.6883433966417111,0.31165660335828893,0.2860185346320647,0.3378775674749871,-0.8135965,0.0629277,-0.93693477,-0.6902582
491,1499,1499,636,0.4242828552368246,0.5757171447631755,0.42478678337876064,0.5752132166212394,0.5501834096846421,0.600054077723388,0.32034177,0.060675465,0.20141786,0.43926567
492,2176,2176,1287,0.5914522058823529,0.4085477941176471,0.5910980989833045,0.40890190101669555,0.3883745416478326,0.42958720790143556,-0.306295,0.046838824,-0.3980991,-0.21449092
493,2231,2231,709,0.3177947108919767,0.6822052891080232,0.31857012014075226,0.6814298798592477,0.661989128140879,0.7005637931200358,0.9498458,0.055588696,0.84089196,1.0587996
494,2789,2789,1321,0.4736464682681965,0.5263535317318035,0.47375621665998,0.52624378334002,0.5077302991754631,0.5447217337907131,0.14944574,0.043131594,0.06490782,0.23398367
495,2360,2360,697,0.29533898305084744,0.7046610169491525,0.29615913615057643,0.7038408638494236,0.6852995407509628,0.7220562193996207,1.0758369,0.055774733,0.9665184,1.1851554
496,2148,2148,1029,0.4790502793296089,0.520949720670391,0.4791696551962064,0.5208303448037936,0.4997376618222502,0.5418864428069154,0.11846849,0.049372226,0.02169893,0.21523806
497,2108,2108,1221,0.5792220113851992,0.42077798861480076,0.5789095326589746,0.4210904673410254,0.40013708020192884,0.4421850637632998,-0.23517767,0.04782991,-0.3289243,-0.14143103
498,1894,1894,747,0.39440337909186907,0.6055966209081309,0.39494676546050306,0.605053234539497,0.582994905816234,0.6269024309963718,0.5612043,0.05526182,0.45289114,0.6695175
499,4,4,2,0.5,0.5,0.5049562100648483,0.49504378993515175,0.24029939752014506,0.7512123539887281,0.14193279,1.120422,-2.0540946,2.33796
500,2585,2585,516,0.19961315280464217,0.8003868471953578,0.20070073609217853,0.7992992639078215,0.7836734418461716,0.8144879975407049,1.7023333,0.06320238,1.5784566,1.82621
501,2132,2132,1686,0.7908067542213884,0.20919324577861165,0.789591119957422,0.21040888004257796,0.1934076804490007,0.22792246354675583,-1.3933781,0.050796133,-1.4929385,-1.2938178
502,2881,2881,1484,0.5150989239847276,0.48490107601527244,0.515073584449913,0.484926415550087,0.46672034783639804,0.5031522430037433,0.005804494,0.04180661,-0.07613646,0.08774545
503,2172,2172,1508,0.6942909760589319,0.30570902394106814,0.6935036285522646,0.30649637144773545,0.28732310649245507,0.3260057454427775,-1.0286433,0.047270473,-1.1212934,-0.93599313
504,115,115,43,0.3739130434782609,0.6260869565217391,0.38375527767541573,0.6162447223245843,0.5294405489755594,0.6995012433785883,0.5685506,0.2308186,0.11614612,1.0209551
505,2321,2321,1365,0.5881085738905644,0.41189142610943563,0.5877896676495898,0.41221033235041016,0.39230196698562203,0.43226143719767585,-0.43633,0.045620196,-0.5257456,-0.3469144
506,2372,2372,1417,0.5973861720067454,0.4026138279932546,0.5970383477830635,0.4029616522169365,0.383343972254246,0.4227337298527829,-0.45474032,0.04477951,-0.5425081,-0.36697248
507,2198,2198,1418,0.6451319381255687,0.3548680618744313,0.6445582169399913,0.35544178306000873,0.33560408770970773,0.37552761591147577,-0.5730815,0.046509676,-0.6642405,-0.48192254
508,1686,1686,1297,0.769276393831554,0.230723606168446,0.7678574593787725,0.23214254062122752,0.21235368631767426,0.2525300194002863,-1.3336443,0.05578292,-1.4429789,-1.2243097
509,2263,2263,1312,0.5797613787008395,0.42023862129916045,0.5794680382210355,0.42053196177896446,0.400307194318124,0.440889236758761,-0.38142624,0.046258178,-0.47209227,-0.29076022
510,848,848,460,0.5424528301886793,0.4575471698113207,0.5420745984444297,0.45792540155557027,0.42469272037888395,0.4913440595180192,-0.12010038,0.07530233,-0.26769295,0.027492195
511,346,346,285,0.8236994219653179,0.17630057803468213,0.8155212596002618,0.18447874039973822,0.14592943721651053,0.22639238036910703,-1.7503718,0.13090628,-2.0069482,-1.4937955
512,82,82,40,0.4878048780487805,0.5121951219512195,0.48974828369924966,0.5102517163007503,0.40822842958394245,0.611848782023186,0.19120538,0.25183782,-0.30239674,0.68480754
513,2222,2222,1155,0.5198019801980198,0.4801980198019802,0.519749816314367,0.480250183685633,0.45954294150370867,0.5009909626022782,-0.09222242,0.047572862,-0.18546523,0.0010203868
514,1689,1689,933,0.5523978685612788,0.4476021314387212,0.5521532190709766,0.4478467809290234,0.42426380429559685,0.47154611464686025,-0.19393781,0.053583093,-0.2989607,-0.088914946
515,664,664,296,0.4457831325301205,0.5542168674698795,0.44661908802862044,0.5533809119713795,0.5157157981843473,0.5907455752368962,0.34654534,0.09032054,0.16951707,0.52357364
516,192,192,98,0.5104166666666666,0.48958333333333337,0.5102661736025805,0.48973382639741947,0.4209965440356863,0.5586644977872777,0.026640028,0.16016245,-0.28727838,0.34055844
517,2286,2286,1423,0.6224846894138233,0.3775153105861767,0.6220234992937698,0.37797650070623023,0.35824654604975825,0.3979078812763419,-0.56434286,0.045965463,-0.65443516,-0.47425056
518,9,9,4,0.4444444444444444,0.5555555555555556,0.4760826020737385,0.5239173979262615,0.3007876515600246,0.7420590119843693,0.20047912,0.79056346,-1.3490252,1.7499835
519,2368,2368,1469,0.6203547297297297,0.3796452702702703,0.6199176691774027,0.38008233082259735,0.3606709293553767,0.3996848537956459,-0.60421157,0.04494754,-0.6923087,-0.5161144
520,2897,2897,1590,0.5488436313427684,0.45115636865723163,0.5487118955948076,0.4512881044051924,0.4332323099304253,0.4694074029665165,-0.094141245,0.0410917,-0.17468098,-0.013601512
521,114,114,61,0.5350877192982456,0.4649122807017544,0.533004221106028,0.46699577889397204,0.37990614825790203,0.5551009674561943,-0.2394225,0.20805034,-0.6472012,0.16835618
522,2337,2337,1340,0.5733846812152332,0.4266153187847668,0.5731255300449959,0.4268744699550041,0.4069252256412842,0.446941800250404,-0.3769931,0.045512583,-0.46619776,-0.28778842
523,1761,1761,564,0.3202725724020443,0.6797274275979557,0.3212410177456914,0.6787589822543085,0.6568243418831659,0.7003110308112749,0.9314563,0.062132373,0.8096769,1.0532358
524,86,86,35,0.4069767441860465,0.5930232558139534,0.41663050100648097,0.583369498993519,0.4834135537875568,0.6800053378813213,0.13011053,0.25407195,-0.3678705,0.6280916
525,2649,2649,1359,0.5130237825594564,0.48697621744054365,0.5130033941214407,0.4869966058785593,0.46800982424897963,0.5060019212347102,0.002357781,0.04349187,-0.082886286,0.08760185
526,1917,1917,917,0.47835159102764735,0.5216484089723527,0.47848861137952003,0.52151138862048,0.4991900936858027,0.5437903713360819,0.15604684,0.051803157,0.05451265,0.25758103
527,2663,2663,1903,0.7146075854299662,0.28539241457003384,0.7138951508527026,0.2861048491472974,0.269126090177922,0.30338686811961,-1.0364577,0.043170076,-1.121071,-0.95184433
528,2887,2887,718,0.24870107377900935,0.7512989262209906,0.2495197377917451,0.7504802622082549,0.7345608805839682,0.7660719840881807,1.4841225,0.054064978,1.3781551,1.5900899
529,2887,2887,2100,0.7273986837547627,0.2726013162452373,0.7267008289552493,0.27329917104475066,0.2572214095223151,0.2896734880661258,-1.0754781,0.041774042,-1.1573552,-0.99360096
530,1702,1702,986,0.5793184488836662,0.42068155111633376,0.5789313131648323,0.42106868683516774,0.3977726359021828,0.44453950012171095,-0.25732514,0.0529726,-0.36115146,-0.15349884
531,138,138,47,0.34057971014492755,0.6594202898550725,0.3509618839358422,0.6490381160641578,0.5704019155455156,0.7238371158531174,0.809682,0.21925853,0.3799353,1.2394288
532,318,318,153,0.4811320754716981,0.5188679245283019,0.481860779849582,0.518139220150418,0.46400885080892873,0.5720595057474477,0.09224443,0.1281241,-0.15887882,0.3433677
533,2890,2890,2030,0.7024221453287197,0.2975778546712803,0.7018040566990111,0.29819594330098886,0.28168014791247464,0.3149754543409802,-0.932443,0.04129429,-1.0133798,-0.85150623
534,1176,1176,490,0.4166666666666667,0.5833333333333333,0.4173668933710543,0.5826331066289456,0.554443496910487,0.6105585545878093,0.51326597,0.06878086,0.37845546,0.6480765
535,1710,1710,720,0.42105263157894735,0.5789473684210527,0.42151195043439454,0.5784880495656055,0.555069215212577,0.6017339116843601,0.4019344,0.05721543,0.28979215,0.51407665
536,1599,1599,666,0.4165103189493433,0.5834896810506567,0.41702725629298776,0.5829727437070122,0.5587874230954787,0.6069625872896296,0.45203626,0.059130255,0.33614096,0.56793153
537,836,836,255,0.3050239234449761,0.6949760765550239,0.30721781897751815,0.6927821810224819,0.6612759096227907,0.723424272774779,1.0557873,0.091312855,0.8768141,1.2347605
538,104,104,31,0.2980769230769231,0.7019230769230769,0.31502380633904237,0.6849761936609576,0.5968763280291853,0.7668836346512696,1.1972029,0.26432374,0.67912835,1.7152774
539,2246,2246,1888,0.8406055209260909,0.15939447907390913,0.8392487326829373,0.16075126731706268,0.1458836437654174,0.17618876895378666,-1.9037901,0.052909855,-2.0074935,-1.8000867
540,1280,1280,668,0.521875,0.478125,0.5217699662106106,0.47823003378938944,0.4510092633199756,0.5055147844187518,-0.03846845,0.061774403,-0.15954629,0.082609385
541,655,655,161,0.24580152671755726,0.7541984732824427,0.2494114150805234,0.7505885849194767,0.7170096154771021,0.7827382230791142,1.4409136,0.11491993,1.2156705,1.6661566
542,579,579,215,0.37132987910189985,0.6286701208981001,0.37344806011242676,0.6265519398875732,0.5871010903757155,0.6651875785732804,0.8245138,0.10296875,0.622695,1.0263326
543,849,849,260,0.30624263839811544,0.6937573616018846,0.3083902700770414,0.6916097299229587,0.6603157613622188,0.7220577852809428,1.056282,0.09120619,0.87751794,1.2350461
544,117,117,62,0.5299145299145299,0.4700854700854701,0.5282567502675781,0.4717432497324219,0.38555508785416714,0.5587802093680758,-0.19848019,0.20571595,-0.6016835,0.20472309
545,2308,2308,963,0.4172443674176776,0.5827556325823224,0.4176002277881371,0.5823997722118629,0.562258837771215,0.6024059790165703,0.44098985,0.04959304,0.3437875,0.5381922
546,1492,1492,937,0.6280160857908847,0.37198391420911525,0.6272771558311072,0.3727228441688928,0.3484355002395818,0.39733141377742576,-0.6572064,0.05642429,-0.767798,-0.5466148
547,2924,2924,1512,0.5170998632010944,0.48290013679890564,0.517068636107524,0.48293136389247604,0.4648627112477418,0.5010220635387983,-0.007668704,0.041431744,-0.08887492,0.07353751
548,10,10,4,0.4,0.6,0.4512544493304899,0.54874555066951,0.3294736251721715,0.7583816247128957,0.41734508,0.7653424,-1.0827261,1.9174162
549,655,655,335,0.5114503816793893,0.4885496183206107,0.511390518084712,0.48860948191528797,0.4506668471181354,0.526617096524017,0.021992534,0.08748962,-0.14948712,0.19347219
550,1297,1297,544,0.41942945258288356,0.5805705474171164,0.42004540551752895,0.5799545944824711,0.5530868230752963,0.6065904455082493,0.47350147,0.06588796,0.34436107,0.6026419
551,2839,2839,1653,0.5822472701655512,0.4177527298344488,0.5820052452751266,0.41799475472487335,0.3999399077031818,0.4361586861705762,-0.31801143,0.041312646,-0.39898422,-0.23703864
552,1009,1009,466,0.4618434093161546,0.5381565906838455,0.4622513839345802,0.5377486160654198,0.5070755469445705,0.5682812154888535,0.32621655,0.07218173,0.18474035,0.46769273
553,1499,1499,1115,0.7438292194796531,0.2561707805203469,0.7423891601088302,0.25761083989116984,0.2358563491295944,0.2799742121372186,-1.1575123,0.05812149,-1.2714305,-1.0435941
554,2260,2260,1075,0.4756637168141593,0.5243362831858407,0.47579089375005146,0.5242091062499485,0.5036471055789519,0.5447306864019368,0.09290831,0.0481438,-0.0014535412,0.18727016
555,1713,1713,765,0.44658493870402804,0.553415061295972,0.4469074307497552,0.5530925692502449,0.5295628785841682,0.5765054578859734,0.27508837,0.05615089,0.16503263,0.3851441
556,108,108,38,0.35185185185185186,0.6481481481481481,0.3640095055334475,0.6359904944665524,0.547221180991039,0.7203617979500128,0.86803234,0.2434492,0.3908719,1.3451928
557,73,73,37,0.5068493150684932,0.4931506849315068,0.5068791950448842,0.4931208049551158,0.38611862996925217,0.6004403255143578,-0.0069137216,0.2610072,-0.5184878,0.50466037
558,90,90,42,0.4666666666666667,0.5333333333333333,0.470408892628431,0.529591107371569,0.4314979730029389,0.6265532655091196,0.33132845,0.2397592,-0.1385996,0.80125654
559,2307,2307,843,0.36540962288686607,0.6345903771131339,0.36597097092913644,0.6340290290708636,0.6143083093681834,0.6535305115240795,0.6799013,0.05194486,0.57808936,0.78171325
560,1693,1693,514,0.303603071470762,0.696396928529238,0.30470005753553514,0.6952999424644648,0.6732265838292684,0.7169386111507838,1.0766463,0.0644684,0.9502883,1.2030044
561,615,615,395,0.6422764227642277,0.3577235772357723,0.640289635040352,0.35971036495964803,0.3225312698553553,0.39774103320868814,-0.5799004,0.087700985,-0.75179434,-0.40800643
562,110,110,50,0.45454545454545453,0.5454545454545454,0.45859285291577023,0.5414071470842298,0.451823290808268,0.6296741109010223,0.33432162,0.22201999,-0.10083756,0.7694808
563,1724,1724,908,0.5266821345707656,0.4733178654292344,0.5265785599564152,0.4734214400435848,0.44995393890831825,0.4969470421635894,-0.10787588,0.053751748,-0.21322931,-0.0025224537
564,1280,1280,779,0.60859375,0.39140624999999996,0.60787153534028,0.39212846465971996,0.3656510935379116,0.4189228581226043,-0.44130525,0.06110922,-0.5610793,-0.32153118
565,1591,1591,712,0.44751728472658703,0.552482715273413,0.4478590181981162,0.5521409818018839,0.5277254899848627,0.5764330191743328,0.3233276,0.057832744,0.20997542,0.43667978
566,2145,2145,1783,0.8312354312354312,0.1687645687645688,0.8298549383302186,0.17014506166978138,0.1545744645305479,0.18629574038684604,-1.8933777,0.053148825,-1.9975494,-1.7892059
567,2195,2195,1727,0.7867881548974943,0.21321184510250568,0.7856239938834021,0.2143760061165979,0.19749581781350023,0.23174711664070224,-1.3744643,0.049759198,-1.4719923,-1.2769363
568,141,141,100,0.7092198581560284,0.2907801418439716,0.6968721600215224,0.3031278399784776,0.23248117327247764,0.3787411559417604,-1.0414658,0.18728869,-1.4085516,-0.67437994
569,458,458,213,0.4650655021834061,0.534934497816594,0.465891373534578,0.534108626465422,0.488805205335893,0.5791354067660923,0.24462692,0.107413836,0.03409581,0.45515805
570,1496,1496,898,0.6002673796791443,0.39973262032085566,0.5996995615028735,0.4003004384971265,0.3756855992769377,0.42516623491698224,-0.40406653,0.056466494,-0.5147409,-0.2933922
571,1648,1648,940,0.5703883495145631,0.4296116504854369,0.5700380411231045,0.4299619588768955,0.40621647979748654,0.45386756306416753,-0.28189346,0.054022163,-0.3877769,-0.17601001
572,1512,1512,600,0.3968253968253968,0.6031746031746033,0.39749063064483153,0.6025093693551684,0.577800878957156,0.6269625440959985,0.5792576,0.06202218,0.45769414,0.7008211
573,634,634,272,0.42902208201892744,0.5709779179810726,0.4301361315734565,0.5698638684265436,0.5314383779430907,0.6078777939668565,0.43353224,0.09363427,0.25000906,0.6170554
574,2172,2172,1275,0.5870165745856354,0.4129834254143646,0.5866804767793854,0.4133195232206146,0.3927361058185328,0.4340535044682772,-0.41691658,0.047218543,-0.5094649,-0.32436824
575,859,859,206,0.239813736903376,0.760186263096624,0.24263867004647643,0.7573613299535236,0.7283121144652769,0.7852875115603135,1.4766009,0.100892074,1.2788525,1.6743493
576,900,900,477,0.53,0.47,0.5297690711866148,0.47023092881338524,0.4378751859207253,0.5027107297597063,-0.051049888,0.07408878,-0.19626391,0.09416413
577,1682,1682,1165,0.692627824019025,0.307372175980975,0.6916213740255902,0.3083786259744098,0.286592783302688,0.3305937457080459,-0.8938509,0.053606518,-0.9989197,-0.7887821
578,90,90,52,0.5777777777777777,0.4222222222222223,0.5712406419345013,0.4287593580654987,0.33342436362683814,0.5268170391160615,-0.19321343,0.22960526,-0.64323974,0.25681287
579,2264,2264,1582,0.6987632508833922,0.3012367491166078,0.6979897176884333,0.3020102823115667,0.2833075794332629,0.321042967577426,-0.9669957,0.04648965,-1.0581155,-0.875876
580,137,137,34,0.24817518248175183,0.7518248175182481,0.26442842438006997,0.73557157561993,0.661419564273406,0.8036192786568237,1.3545243,0.25025028,0.8640337,1.8450148
581,1503,1503,1160,0.7717897538256819,0.22821024617431807,0.7701838533519998,0.2298161466480002,0.2089617636175768,0.2513474225741985,-1.4510288,0.059300695,-1.5672582,-1.3347994
582,892,892,527,0.5908071748878924,0.40919282511210764,0.5899551014769733,0.4100448985230267,0.3781476296165662,0.4423203660180306,-0.3395773,0.07327541,-0.4831971,-0.19595748
583,2619,2619,1220,0.4658266513936617,0.5341733486063382,0.4659707981478193,0.5340292018521807,0.514938431093364,0.5530709171912102,0.22655894,0.044794787,0.13876116,0.3143567
584,1254,1254,719,0.5733652312599681,0.4266347687400319,0.5728840346589291,0.4271159653410709,0.3999621431309116,0.45448839590555323,-0.2755173,0.062106576,-0.3972462,-0.15378842
585,2546,2546,1610,0.6323644933228594,0.3676355066771406,0.6319147549137565,0.3680852450862435,0.34948845074626256,0.38687763502205663,-0.6342684,0.043346792,-0.71922815,-0.54930866
586,1698,1698,419,0.24676089517078917,0.7532391048292109,0.24816016328195253,0.7518398367180474,0.7310805519370146,0.7720402443588212,1.3878443,0.07057561,1.2495161,1.5261725
587,2611,2611,1143,0.437763309076982,0.562236690923018,0.43800616582697766,0.5619938341730224,0.5429570375978515,0.5809409896398579,0.27994505,0.045781456,0.19021338,0.3696767
588,1745,1745,534,0.3060171919770774,0.6939828080229227,0.3070690325486014,0.6929309674513986,0.6711459978978032,0.7142992489634512,1.0139396,0.06359713,0.88928926,1.13859
589,2141,2141,820,0.3829985987856142,0.6170014012143858,0.3835282298560374,0.6164717701439626,0.5958235543338032,0.6369147585314276,0.5977372,0.053099323,0.49366254,0.70181185
590,85,85,43,0.5058823529411764,0.49411764705882355,0.5060026328720195,0.4939973671279805,0.39390372330259704,0.5943326207288658,-0.3255454,0.23950437,-0.79497397,0.14388317
591,1204,1204,701,0.5822259136212624,0.4177740863787376,0.5816578725248083,0.4183421274751917,0.3907282519324484,0.4462110220621123,-0.27386287,0.06290138,-0.39714956,-0.15057617
592,2642,2642,1552,0.5874337623012869,0.41256623769871315,0.5871558040816557,0.4128441959183443,0.3941703161734622,0.4316426263399864,-0.43749806,0.042703275,-0.5211965,-0.35379964
593,80,80,46,0.575,0.42500000000000004,0.5680155988122314,0.4319844011877686,0.3314450929967194,0.5354147675507374,-0.63431203,0.24158725,-1.107823,-0.16080102
594,1493,1493,953,0.6383121232417951,0.3616878767582049,0.6375107981837659,0.3624892018162341,0.33836489932996305,0.3869603260628022,-0.70888793,0.05641931,-0.8194698,-0.59830606
595,554,554,253,0.4566787003610108,0.5433212996389891,0.45750042769699856,0.5424995723030015,0.5012632408632876,0.5834499711206458,0.2734727,0.097804025,0.0817768,0.4651686
596,2633,2633,1448,0.5499430307633878,0.4500569692366122,0.5497943145549925,0.4502056854450075,0.43127626832619836,0.4692065040726774,-0.17664185,0.043086577,-0.26109153,-0.09219216
597,10,10,5,0.5,0.5,0.5034053841369734,0.49659461586302656,0.2814220399237315,0.7124404708303178,-0.080910474,0.7195313,-1.4911919,1.329371
598,189,189,42,0.2222222222222222,0.7777777777777778,0.23541227790974453,0.7645877220902555,0.7032432729303828,0.8208754403782621,1.5729362,0.22390796,1.1340766,2.0117958
599,2874,2874,784,0.27279053583855256,0.7272094641614475,0.2735362313825713,0.7264637686174287,0.710048020258237,0.7425819358260692,1.2709783,0.052017257,1.1690245,1.3729322
600,1699,1699,808,0.4755738669805768,0.5244261330194232,0.4757432940597947,0.5242567059402052,0.5005564738688997,0.5479031365383695,0.20015255,0.05492954,0.09249064,0.30781445
601,2400,2400,1551,0.64625,0.35375,0.6457201250821314,0.3542798749178686,0.3353014019046484,0.37348750696005173,-0.6943681,0.044488773,-0.78156614,-0.6071701
602,167,167,76,0.4550898203592814,0.5449101796407185,0.457799366169245,0.542200633830755,0.4684756590994765,0.6150178252698355,0.18830585,0.17969558,-0.16389748,0.5405092
603,4,4,1,0.25,0.75,0.42905552527195495,0.570944474728045,0.3079884163148766,0.8135262068245878,1.4462377,1.381109,-1.2607361,4.1532116
604,1155,1155,535,0.46320346320346323,0.5367965367965368,0.4635495545709106,0.5364504454290894,0.5077634588485267,0.5650188044239031,0.28688738,0.06730311,0.15497327,0.4188015
605,2581,2581,700,0.2712127082526153,0.7287872917473848,0.27204834580004705,0.7279516541999529,0.7106523439381256,0.7449175450775434,1.2105622,0.055217154,1.1023366,1.3187878
606,4,4,2,0.5,0.5,0.5049562100648483,0.49504378993515175,0.24029939752014506,0.7512123539887281,0.14193274,1.120422,-2.0540946,2.33796
607,181,181,106,0.585635359116022,0.41436464088397795,0.5818471906356673,0.41815280936433274,0.3491295795000471,0.48880697055001043,-0.4288065,0.16241041,-0.74713093,-0.1104821
608,4,4,3,0.75,0.25,0.5808568948577416,0.4191431051422584,0.17879560518236504,0.6827075485589631,-1.1586304,1.1449274,-3.402688,1.0854273
609,1595,1595,722,0.4526645768025078,0.5473354231974922,0.45297601812372007,0.5470239818762799,0.5226200871382778,0.5713168153051074,0.29894614,0.05757015,0.18610865,0.41178364
610,2572,2572,1599,0.6216951788491446,0.3783048211508554,0.6212878960449185,0.3787121039550815,0.3600935567535992,0.39750867857415895,-0.5420215,0.043167125,-0.62662905,-0.45741394
611,2280,2280,671,0.2942982456140351,0.7057017543859649,0.2951512319949857,0.7048487680050143,0.686001242521747,0.7233572663290024,1.1053897,0.056907907,0.99385023,1.2169292
612,1711,1711,1246,0.72822910578609,0.27177089421391,0.7270497323007821,0.27295026769921793,0.2521584834654076,0.2942421143720798,-1.0863154,0.053900115,-1.1919596,-0.98067117
613,192,192,63,0.328125,0.671875,0.3362883902435091,0.6637116097564909,0.5971299650769326,0.7272098741942028,0.9233376,0.18614325,0.55849683,1.2881783
614,2615,2615,1650,0.6309751434034416,0.36902485659655837,0.6305420881001,0.36945791189989996,0.3510905452292725,0.38801374934905675,-0.65416,0.042783868,-0.7380164,-0.5703036
615,2291,2291,1331,0.5809690091663029,0.4190309908336971,0.5806744224287858,0.41932557757121425,0.399232797045608,0.4395512396305036,-0.41972885,0.04574045,-0.5093801,-0.33007756
616,2830,2830,1966,0.6946996466431096,0.30530035335689043,0.6940934521266229,0.3059065478733771,0.28909121978127916,0.3229808760641121,-0.94125175,0.041467115,-1.0225273,-0.85997623
617,2197,2197,1029,0.46836595357305416,0.5316340464269458,0.46852711237169,0.53147288762831,0.5106299298783357,0.5522617963398828,0.1557816,0.04907236,0.059599772,0.25196344
618,322,322,105,0.32608695652173914,0.6739130434782609,0.33110234011173084,0.6688976598882692,0.6173620137292897,0.7185010237227515,0.8837848,0.14553922,0.5985279,1.1690416
619,167,167,53,0.31736526946107785,0.6826347305389222,0.3272474409937951,0.6727525590062049,0.6019073256583687,0.7398824845260019,0.9079108,0.2040059,0.50805926,1.3077624
620,846,846,358,0.4231678486997636,0.5768321513002364,0.4240685322916228,0.5759314677083772,0.5426685276159859,0.6088579948542712,0.43792272,0.08103722,0.27908975,0.5967557
621,75,75,42,0.56,0.43999999999999995,0.5542357298870946,0.4457642701129054,0.3417033409292871,0.5522675838373174,-0.24919358,0.2528214,-0.7447235,0.24633634
622,1914,1914,1235,0.6452455590386625,0.35475444096133746,0.6445865729698848,0.35541342703011525,0.33417235750164487,0.3769393335965987,-0.64648724,0.049787495,-0.7440707,-0.54890376
623,2578,2578,862,0.3343677269200931,0.6656322730799069,0.33498036161192823,0.6650196383880718,0.6467170636276369,0.6830805592520692,0.8424859,0.050657798,0.7431966,0.9417752
624,2291,2291,824,0.35966826713225664,0.6403317328677434,0.3602564214592754,0.6397435785407246,0.6200158212836007,0.6592411611575719,0.65957415,0.051977012,0.5576992,0.7614491
625,2918,2918,1771,0.6069225496915696,0.39307745030843044,0.6066097130213419,0.3933902869786581,0.3757670591795852,0.41115150070874373,-0.37622717,0.04050771,-0.4556223,-0.29683205
626,2552,2552,1352,0.5297805642633229,0.4702194357366771,0.529699374429266,0.47030062557073404,0.4509980027993258,0.4896471820502425,-0.125458,0.04406504,-0.21182549,-0.03909052
627,2236,2236,960,0.4293381037567084,0.5706618962432917,0.42965595398059936,0.5703440460194007,0.5498149194455637,0.5907544680370105,0.35262424,0.04991222,0.25479627,0.4504522
628,2175,2175,737,0.3388505747126437,0.6611494252873563,0.33955741483264795,0.6604425851673521,0.6404502925078477,0.6801565751881202,0.8252958,0.054947674,0.7175984,0.93299323
629,2342,2342,1827,0.7801024765157984,0.21989752348420155,0.7790371909592743,0.22096280904072574,0.20442338243384994,0.23795185389453233,-1.4914325,0.047961146,-1.5854363,-1.3974288
630,7,7,5,0.7142857142857143,0.2857142857142857,0.5967720440235923,0.4032279559764077,0.18614349582528933,0.6429648293040913,-1.0656573,0.82426673,-2.68122,0.54990554
631,623,623,297,0.4767255216693419,0.5232744783306581,0.47716660920094944,0.5228333907990506,0.4838732322852415,0.5616566970058552,0.20139891,0.091505736,0.022047669,0.38075015
632,137,137,53,0.38686131386861317,0.6131386861313868,0.39440951199112206,0.6055904880088779,0.5253882474373501,0.6830552685946103,0.54505587,0.20968203,0.13407907,0.95603263
