question_id,human_irt_difficulty,human_eb_difficulty,empirical_correctness,correct,error,solver_id
353,0.2827918,0.5393642313793985,0.4601571268237935,False,1,solver_3_smolvlm2_2b
354,0.4406168,0.5608889272521573,0.4384920634920635,False,1,solver_3_smolvlm2_2b
355,0.19312274,0.5217314034907897,0.4777327935222672,False,1,solver_3_smolvlm2_2b
356,0.6406952,0.6306656846397259,0.3620689655172414,False,1,solver_3_smolvlm2_2b
357,-0.36215362,0.4650513312181356,0.5714285714285714,False,1,solver_3_smolvlm2_2b
358,0.86357474,0.6577860481826849,0.3404255319148936,False,1,solver_3_smolvlm2_2b
359,0.12610176,0.502472003792776,0.49745331069609505,False,1,solver_3_smolvlm2_2b
360,-0.48804638,0.3976347159435839,0.6027027027027027,False,1,solver_3_smolvlm2_2b
361,0.45446345,0.5910115762055699,0.4085974815458098,False,1,solver_3_smolvlm2_2b
362,0.5644532,0.6043626036860019,0.39503252513305737,False,1,solver_3_smolvlm2_2b
363,-0.908968,0.28876647682305756,0.7119341563786008,False,1,solver_3_smolvlm2_2b
364,0.5877079,0.6096810260063528,0.38965087281795513,False,1,solver_3_smolvlm2_2b
365,1.0460759,0.6817333683988822,0.317481884057971,False,1,solver_3_smolvlm2_2b
366,-1.1471188,0.24468558564885812,0.7720588235294118,False,1,solver_3_smolvlm2_2b
367,-0.39192554,0.41219038586237244,0.5881326352530541,False,1,solver_3_smolvlm2_2b
368,-0.31368878,0.42870328694419135,0.5715528490648107,False,1,solver_3_smolvlm2_2b
369,-0.5804459,0.3797245203098498,0.6207354895879486,False,1,solver_3_smolvlm2_2b
370,-0.17439553,0.44769150042567396,0.5524549629106322,True,0,solver_3_smolvlm2_2b
371,0.57316566,0.6043134044172164,0.39528487229862475,False,1,solver_3_smolvlm2_2b
372,-0.52929497,0.3828456559226995,0.6175359032501889,True,0,solver_3_smolvlm2_2b
373,-0.24276498,0.4479379176520707,0.5522454424188529,True,0,solver_3_smolvlm2_2b
374,-0.3913329,0.4074816370839849,0.6025641025641025,True,0,solver_3_smolvlm2_2b
375,-0.10328904,0.4468293922871559,0.5536529680365296,False,1,solver_3_smolvlm2_2b
376,-0.7807981,0.3348116209117097,0.6658097686375322,False,1,solver_3_smolvlm2_2b
377,-0.17387992,0.46475875772113306,0.5360501567398119,True,0,solver_3_smolvlm2_2b
378,0.5424924,0.594613734446972,0.40396341463414637,False,1,solver_3_smolvlm2_2b
379,0.5738238,0.6062956319851958,0.3932938856015779,False,1,solver_3_smolvlm2_2b
380,0.43785918,0.5860943413868984,0.41332426920462273,False,1,solver_3_smolvlm2_2b
381,-0.8571209,0.33586580981054015,0.6724137931034483,False,1,solver_3_smolvlm2_2b
382,1.1193181,0.7013660262486006,0.2846715328467153,False,1,solver_3_smolvlm2_2b
383,-1.5925827,0.19758054153463833,0.8035714285714286,False,1,solver_3_smolvlm2_2b
384,0.55514014,0.6032428911533462,0.39622641509433965,False,1,solver_3_smolvlm2_2b
385,0.6353898,0.6135197501607599,0.38574283810792803,False,1,solver_3_smolvlm2_2b
386,0.09988259,0.48952200716520977,0.5105140186915887,False,1,solver_3_smolvlm2_2b
387,0.90663004,0.665019191098166,0.33212996389891697,False,1,solver_3_smolvlm2_2b
388,0.91654277,0.643670969393555,0.3539518900343643,False,1,solver_3_smolvlm2_2b
389,-0.1441373,0.45899000505714216,0.5411341853035144,False,1,solver_3_smolvlm2_2b
390,0.6764383,0.6224036715172392,0.37545126353790614,False,1,solver_3_smolvlm2_2b
391,0.29944742,0.5564593067333602,0.44333214158026457,True,0,solver_3_smolvlm2_2b
392,-0.18517435,0.4570719760008628,0.5430762291384754,True,0,solver_3_smolvlm2_2b
393,-0.114934325,0.474507518657439,0.5384615384615384,True,0,solver_3_smolvlm2_2b
394,-1.2982483,0.22393986311791403,0.7770088427527874,False,1,solver_3_smolvlm2_2b
395,0.79533815,0.6420491345691939,0.3507853403141361,False,1,solver_3_smolvlm2_2b
396,-1.6296146,0.1872691726968434,0.8141821946169773,False,1,solver_3_smolvlm2_2b
397,0.5014193,0.544141508776576,0.4166666666666667,False,1,solver_3_smolvlm2_2b
398,0.16751926,0.5048323752922304,0.4950592885375494,False,1,solver_3_smolvlm2_2b
399,0.4048782,0.5869916291094762,0.40804597701149425,False,1,solver_3_smolvlm2_2b
400,0.71331537,0.6054534093219259,0.38461538461538464,False,1,solver_3_smolvlm2_2b
401,-0.57861614,0.3988098464377412,0.6086956521739131,True,0,solver_3_smolvlm2_2b
402,0.1876609,0.5373501127645577,0.462472885032538,False,1,solver_3_smolvlm2_2b
403,-0.8024397,0.34830979390061556,0.6522923286427599,False,1,solver_3_smolvlm2_2b
404,0.32395998,0.551354559336567,0.4482213438735178,True,0,solver_3_smolvlm2_2b
405,-1.5038316,0.2049970601715274,0.7959044368600683,True,0,solver_3_smolvlm2_2b
406,-1.3460665,0.2175159661856293,0.7836696386672923,False,1,solver_3_smolvlm2_2b
407,0.28920275,0.5330161333418197,0.4636363636363636,False,1,solver_3_smolvlm2_2b
408,-0.9847908,0.32144162046200575,0.6916666666666667,False,1,solver_3_smolvlm2_2b
409,-0.24252799,0.43365122556590063,0.5665385958784491,False,1,solver_3_smolvlm2_2b
410,-1.6466936,0.19783648486864558,0.8033135089209855,False,1,solver_3_smolvlm2_2b
411,-0.31225517,0.4139586249684053,0.5872,False,1,solver_3_smolvlm2_2b
412,-0.028767139,0.48303899729736577,0.5170149253731343,True,0,solver_3_smolvlm2_2b
413,-0.5686616,0.35386705024084464,0.6467289719626168,False,1,solver_3_smolvlm2_2b
414,-1.6259731,0.18087824719473422,0.8214876033057851,False,1,solver_3_smolvlm2_2b
415,0.5178015,0.575197164914564,0.42392566782810687,False,1,solver_3_smolvlm2_2b
416,0.56449246,0.6032469103431177,0.39634146341463417,False,1,solver_3_smolvlm2_2b
417,0.056491673,0.5080005091605599,0.4919449901768173,False,1,solver_3_smolvlm2_2b
418,1.5156503,0.7285171973943858,0.24719101123595505,False,1,solver_3_smolvlm2_2b
419,0.70288527,0.6287293424057633,0.35294117647058826,True,0,solver_3_smolvlm2_2b
420,-1.3928,0.24113056637260732,0.7599099099099099,True,0,solver_3_smolvlm2_2b
421,-1.2002633,0.25220151777711464,0.7485815602836879,False,1,solver_3_smolvlm2_2b
422,-2.1341484,0.12745058261029718,0.8958333333333334,True,0,solver_3_smolvlm2_2b
423,0.6827825,0.6346518502662815,0.36478260869565216,False,1,solver_3_smolvlm2_2b
424,0.681628,0.6298906720946695,0.36937463471654003,False,1,solver_3_smolvlm2_2b
425,1.5063907,0.7860300479518212,0.1794871794871795,True,0,solver_3_smolvlm2_2b
426,0.77985096,0.6899038987067075,0.2875,False,1,solver_3_smolvlm2_2b
427,-0.01877755,0.4650513312181356,0.5714285714285714,False,1,solver_3_smolvlm2_2b
428,0.8729316,0.5615943656618139,0.3333333333333333,False,1,solver_3_smolvlm2_2b
429,-1.215625,0.339220714196801,0.7692307692307693,False,1,solver_3_smolvlm2_2b
430,1.0581008,0.6863524902826217,0.3107890499194847,False,1,solver_3_smolvlm2_2b
431,-0.8022624,0.32128842778560074,0.6799680766161214,False,1,solver_3_smolvlm2_2b
432,-0.5848037,0.36224447279302385,0.6391875746714456,False,1,solver_3_smolvlm2_2b
433,0.07629198,0.5041669216062665,0.49579158316633265,False,1,solver_3_smolvlm2_2b
434,0.67163914,0.6201020388407806,0.37920850561134084,False,1,solver_3_smolvlm2_2b
435,-0.23795259,0.45574051572719554,0.5444100751215201,False,1,solver_3_smolvlm2_2b
436,-1.1431551,0.27070078564857747,0.7302158273381295,True,0,solver_3_smolvlm2_2b
437,0.86817825,0.651669345526322,0.3470790378006873,False,1,solver_3_smolvlm2_2b
438,-0.5845746,0.3667383946943813,0.6336968785257616,False,1,solver_3_smolvlm2_2b
439,1.3227371,0.7391310809547926,0.25990626331487005,False,1,solver_3_smolvlm2_2b
440,-1.7625786,0.17308461671454756,0.8289473684210527,True,0,solver_3_smolvlm2_2b
441,-1.0982622,0.26881882567227455,0.7328063241106719,False,1,solver_3_smolvlm2_2b
442,1.0091763,0.7235455722961344,0.25,False,1,solver_3_smolvlm2_2b
443,0.21763472,0.5478768044905571,0.4491017964071856,False,1,solver_3_smolvlm2_2b
444,-0.42834082,0.45090580918304846,0.5531914893617021,False,1,solver_3_smolvlm2_2b
445,0.39522946,0.5722379422128212,0.42746536267318663,False,1,solver_3_smolvlm2_2b
446,0.24702476,0.537902864029886,0.46194225721784776,True,0,solver_3_smolvlm2_2b
447,0.051274583,0.47387017364316797,0.5280898876404494,False,1,solver_3_smolvlm2_2b
448,0.17079121,0.5223986237619892,0.4774980930587338,False,1,solver_3_smolvlm2_2b
449,-0.10811517,0.4727412361893115,0.5273243435060326,False,1,solver_3_smolvlm2_2b
450,0.16505721,0.5339913730468768,0.4632352941176471,False,1,solver_3_smolvlm2_2b
451,-1.4725507,0.22000159913189554,0.7810752688172043,False,1,solver_3_smolvlm2_2b
452,-1.05978,0.28590130185411144,0.7151826484018264,False,1,solver_3_smolvlm2_2b
453,0.08704306,0.5060762351806896,0.4938759383642829,False,1,solver_3_smolvlm2_2b
454,0.3909431,0.5649413537094043,0.43157894736842106,False,1,solver_3_smolvlm2_2b
455,1.0913054,0.6962837695484767,0.30035971223021585,True,0,solver_3_smolvlm2_2b
456,0.60834247,0.6143461665933387,0.3850635593220339,False,1,solver_3_smolvlm2_2b
457,-1.186762,0.2653165939821208,0.7355015673981191,False,1,solver_3_smolvlm2_2b
458,-0.8150805,0.3224915526315033,0.6855670103092784,False,1,solver_3_smolvlm2_2b
459,-0.9664234,0.29405709504654987,0.7068876229932677,False,1,solver_3_smolvlm2_2b
460,-0.8334788,0.3170743140909499,0.6834830684174154,True,0,solver_3_smolvlm2_2b
461,-0.8926388,0.31751668165556957,0.6830932524639879,False,1,solver_3_smolvlm2_2b
462,-1.170888,0.24580198919731955,0.7549759780370625,False,1,solver_3_smolvlm2_2b
463,0.018197536,0.4959126032987716,0.5040770941438102,False,1,solver_3_smolvlm2_2b
464,-1.5906484,0.19945396443636365,0.8016701461377871,False,1,solver_3_smolvlm2_2b
465,-0.42356548,0.40917310823933595,0.5911832946635731,True,0,solver_3_smolvlm2_2b
466,-0.45244625,0.3712413910119411,0.6306156405990017,False,1,solver_3_smolvlm2_2b
467,0.5675767,0.612631746354092,0.3866015352407537,False,1,solver_3_smolvlm2_2b
468,-1.0634379,0.2768182575399335,0.7242094349403836,False,1,solver_3_smolvlm2_2b
469,-0.715556,0.3528858157682879,0.647672901261418,False,1,solver_3_smolvlm2_2b
470,0.92035985,0.6656402346049831,0.33157894736842103,False,1,solver_3_smolvlm2_2b
471,0.59350586,0.6181582513386225,0.375,False,1,solver_3_smolvlm2_2b
472,-1.1607276,0.2679593671322914,0.7329113924050633,False,1,solver_3_smolvlm2_2b
473,-1.6042825,0.1975385786475743,0.8035938152946093,True,0,solver_3_smolvlm2_2b
474,0.28668264,0.5554152134301733,0.44424985405720957,False,1,solver_3_smolvlm2_2b
475,-0.143338,0.47783677412468717,0.5222222222222223,False,1,solver_3_smolvlm2_2b
476,0.50582564,0.5719188241016175,0.4272300469483568,False,1,solver_3_smolvlm2_2b
477,0.06970385,0.4956969923845197,0.5,True,0,solver_3_smolvlm2_2b
478,-0.39618334,0.40322597842532104,0.6010362694300518,False,1,solver_3_smolvlm2_2b
479,0.2685413,0.5578020083124711,0.4388888888888889,False,1,solver_3_smolvlm2_2b
480,-1.2948364,0.25232121730113166,0.7486176095278605,False,1,solver_3_smolvlm2_2b
481,0.954896,0.7172030641576692,0.2564102564102564,True,0,solver_3_smolvlm2_2b
482,-0.64253664,0.37108265549615016,0.632398753894081,False,1,solver_3_smolvlm2_2b
483,0.61319727,0.6210617422751092,0.3781398506449423,False,1,solver_3_smolvlm2_2b
484,0.25276214,0.52367839273885,0.4762235334953141,False,1,solver_3_smolvlm2_2b
485,-0.880587,0.32187234985106106,0.6788256227758007,False,1,solver_3_smolvlm2_2b
486,0.6004541,0.6196499539846299,0.3798165137614679,False,1,solver_3_smolvlm2_2b
487,0.56466603,0.6091025307373585,0.3900975243810953,True,0,solver_3_smolvlm2_2b
488,-1.4326257,0.21721100969105478,0.784325637910085,False,1,solver_3_smolvlm2_2b
489,0.24732958,0.5282658812810082,0.47145328719723184,True,0,solver_3_smolvlm2_2b
490,-0.8135965,0.31165660335828893,0.6897119341563785,False,1,solver_3_smolvlm2_2b
491,0.32034177,0.5752132166212394,0.4242828552368246,False,1,solver_3_smolvlm2_2b
492,-0.306295,0.40890190101669555,0.5914522058823529,False,1,solver_3_smolvlm2_2b
493,0.9498458,0.6814298798592477,0.3177947108919767,False,1,solver_3_smolvlm2_2b
494,0.14944574,0.52624378334002,0.4736464682681965,False,1,solver_3_smolvlm2_2b
495,1.0758369,0.7038408638494236,0.29533898305084744,False,1,solver_3_smolvlm2_2b
496,0.11846849,0.5208303448037936,0.4790502793296089,True,0,solver_3_smolvlm2_2b
497,-0.23517767,0.4210904673410254,0.5792220113851992,False,1,solver_3_smolvlm2_2b
498,0.5612043,0.605053234539497,0.39440337909186907,False,1,solver_3_smolvlm2_2b
499,0.14193279,0.49504378993515175,0.5,False,1,solver_3_smolvlm2_2b
500,1.7023333,0.7992992639078215,0.19961315280464217,False,1,solver_3_smolvlm2_2b
501,-1.3933781,0.21040888004257796,0.7908067542213884,False,1,solver_3_smolvlm2_2b
502,0.005804494,0.484926415550087,0.5150989239847276,False,1,solver_3_smolvlm2_2b
503,-1.0286433,0.30649637144773545,0.6942909760589319,False,1,solver_3_smolvlm2_2b
504,0.5685506,0.6162447223245843,0.3739130434782609,False,1,solver_3_smolvlm2_2b
505,-0.43633,0.41221033235041016,0.5881085738905644,False,1,solver_3_smolvlm2_2b
506,-0.45474032,0.4029616522169365,0.5973861720067454,True,0,solver_3_smolvlm2_2b
507,-0.5730815,0.35544178306000873,0.6451319381255687,False,1,solver_3_smolvlm2_2b
508,-1.3336443,0.23214254062122752,0.769276393831554,True,0,solver_3_smolvlm2_2b
509,-0.38142624,0.42053196177896446,0.5797613787008395,True,0,solver_3_smolvlm2_2b
510,-0.12010038,0.45792540155557027,0.5424528301886793,False,1,solver_3_smolvlm2_2b
511,-1.7503718,0.18447874039973822,0.8236994219653179,False,1,solver_3_smolvlm2_2b
512,0.19120538,0.5102517163007503,0.4878048780487805,False,1,solver_3_smolvlm2_2b
513,-0.09222242,0.480250183685633,0.5198019801980198,True,0,solver_3_smolvlm2_2b
514,-0.19393781,0.4478467809290234,0.5523978685612788,True,0,solver_3_smolvlm2_2b
515,0.34654534,0.5533809119713795,0.4457831325301205,True,0,solver_3_smolvlm2_2b
516,0.026640028,0.48973382639741947,0.5104166666666666,False,1,solver_3_smolvlm2_2b
517,-0.56434286,0.37797650070623023,0.6224846894138233,True,0,solver_3_smolvlm2_2b
518,0.20047912,0.5239173979262615,0.4444444444444444,False,1,solver_3_smolvlm2_2b
519,-0.60421157,0.38008233082259735,0.6203547297297297,False,1,solver_3_smolvlm2_2b
520,-0.094141245,0.4512881044051924,0.5488436313427684,True,0,solver_3_smolvlm2_2b
521,-0.2394225,0.46699577889397204,0.5350877192982456,False,1,solver_3_smolvlm2_2b
522,-0.3769931,0.4268744699550041,0.5733846812152332,False,1,solver_3_smolvlm2_2b
523,0.9314563,0.6787589822543085,0.3202725724020443,False,1,solver_3_smolvlm2_2b
524,0.13011053,0.583369498993519,0.4069767441860465,False,1,solver_3_smolvlm2_2b
525,0.002357781,0.4869966058785593,0.5130237825594564,False,1,solver_3_smolvlm2_2b
526,0.15604684,0.52151138862048,0.47835159102764735,False,1,solver_3_smolvlm2_2b
527,-1.0364577,0.2861048491472974,0.7146075854299662,True,0,solver_3_smolvlm2_2b
528,1.4841225,0.7504802622082549,0.24870107377900935,False,1,solver_3_smolvlm2_2b
529,-1.0754781,0.27329917104475066,0.7273986837547627,False,1,solver_3_smolvlm2_2b
530,-0.25732514,0.42106868683516774,0.5793184488836662,False,1,solver_3_smolvlm2_2b
531,0.809682,0.6490381160641578,0.34057971014492755,True,0,solver_3_smolvlm2_2b
532,0.09224443,0.518139220150418,0.4811320754716981,False,1,solver_3_smolvlm2_2b
533,-0.932443,0.29819594330098886,0.7024221453287197,False,1,solver_3_smolvlm2_2b
534,0.51326597,0.5826331066289456,0.4166666666666667,False,1,solver_3_smolvlm2_2b
535,0.4019344,0.5784880495656055,0.42105263157894735,False,1,solver_3_smolvlm2_2b
536,0.45203626,0.5829727437070122,0.4165103189493433,False,1,solver_3_smolvlm2_2b
537,1.0557873,0.6927821810224819,0.3050239234449761,False,1,solver_3_smolvlm2_2b
538,1.1972029,0.6849761936609576,0.2980769230769231,False,1,solver_3_smolvlm2_2b
539,-1.9037901,0.16075126731706268,0.8406055209260909,True,0,solver_3_smolvlm2_2b
540,-0.03846845,0.47823003378938944,0.521875,False,1,solver_3_smolvlm2_2b
541,1.4409136,0.7505885849194767,0.24580152671755726,True,0,solver_3_smolvlm2_2b
542,0.8245138,0.6265519398875732,0.37132987910189985,False,1,solver_3_smolvlm2_2b
543,1.056282,0.6916097299229587,0.30624263839811544,False,1,solver_3_smolvlm2_2b
544,-0.19848019,0.4717432497324219,0.5299145299145299,False,1,solver_3_smolvlm2_2b
545,0.44098985,0.5823997722118629,0.4172443674176776,False,1,solver_3_smolvlm2_2b
546,-0.6572064,0.3727228441688928,0.6280160857908847,False,1,solver_3_smolvlm2_2b
547,-0.007668704,0.48293136389247604,0.5170998632010944,False,1,solver_3_smolvlm2_2b
548,0.41734508,0.54874555066951,0.4,False,1,solver_3_smolvlm2_2b
549,0.021992534,0.48860948191528797,0.5114503816793893,False,1,solver_3_smolvlm2_2b
550,0.47350147,0.5799545944824711,0.41942945258288356,True,0,solver_3_smolvlm2_2b
551,-0.31801143,0.41799475472487335,0.5822472701655512,False,1,solver_3_smolvlm2_2b
552,0.32621655,0.5377486160654198,0.4618434093161546,False,1,solver_3_smolvlm2_2b
553,-1.1575123,0.25761083989116984,0.7438292194796531,False,1,solver_3_smolvlm2_2b
554,0.09290831,0.5242091062499485,0.4756637168141593,False,1,solver_3_smolvlm2_2b
555,0.27508837,0.5530925692502449,0.44658493870402804,False,1,solver_3_smolvlm2_2b
556,0.86803234,0.6359904944665524,0.35185185185185186,False,1,solver_3_smolvlm2_2b
557,-0.0069137216,0.4931208049551158,0.5068493150684932,False,1,solver_3_smolvlm2_2b
558,0.33132845,0.529591107371569,0.4666666666666667,False,1,solver_3_smolvlm2_2b
559,0.6799013,0.6340290290708636,0.36540962288686607,False,1,solver_3_smolvlm2_2b
560,1.0766463,0.6952999424644648,0.303603071470762,False,1,solver_3_smolvlm2_2b
561,-0.5799004,0.35971036495964803,0.6422764227642277,False,1,solver_3_smolvlm2_2b
562,0.33432162,0.5414071470842298,0.45454545454545453,False,1,solver_3_smolvlm2_2b
563,-0.10787588,0.4734214400435848,0.5266821345707656,False,1,solver_3_smolvlm2_2b
564,-0.44130525,0.39212846465971996,0.60859375,True,0,solver_3_smolvlm2_2b
565,0.3233276,0.5521409818018839,0.44751728472658703,False,1,solver_3_smolvlm2_2b
566,-1.8933777,0.17014506166978138,0.8312354312354312,True,0,solver_3_smolvlm2_2b
567,-1.3744643,0.2143760061165979,0.7867881548974943,False,1,solver_3_smolvlm2_2b
568,-1.0414658,0.3031278399784776,0.7092198581560284,True,0,solver_3_smolvlm2_2b
569,0.24462692,0.534108626465422,0.4650655021834061,False,1,solver_3_smolvlm2_2b
570,-0.40406653,0.4003004384971265,0.6002673796791443,False,1,solver_3_smolvlm2_2b
571,-0.28189346,0.4299619588768955,0.5703883495145631,False,1,solver_3_smolvlm2_2b
572,0.5792576,0.6025093693551684,0.3968253968253968,False,1,solver_3_smolvlm2_2b
573,0.43353224,0.5698638684265436,0.42902208201892744,False,1,solver_3_smolvlm2_2b
574,-0.41691658,0.4133195232206146,0.5870165745856354,False,1,solver_3_smolvlm2_2b
575,1.4766009,0.7573613299535236,0.239813736903376,False,1,solver_3_smolvlm2_2b
576,-0.051049888,0.47023092881338524,0.53,False,1,solver_3_smolvlm2_2b
577,-0.8938509,0.3083786259744098,0.692627824019025,False,1,solver_3_smolvlm2_2b
578,-0.19321343,0.4287593580654987,0.5777777777777777,False,1,solver_3_smolvlm2_2b
579,-0.9669957,0.3020102823115667,0.6987632508833922,False,1,solver_3_smolvlm2_2b
580,1.3545243,0.73557157561993,0.24817518248175183,False,1,solver_3_smolvlm2_2b
581,-1.4510288,0.2298161466480002,0.7717897538256819,False,1,solver_3_smolvlm2_2b
582,-0.3395773,0.4100448985230267,0.5908071748878924,True,0,solver_3_smolvlm2_2b
583,0.22655894,0.5340292018521807,0.4658266513936617,False,1,solver_3_smolvlm2_2b
584,-0.2755173,0.4271159653410709,0.5733652312599681,False,1,solver_3_smolvlm2_2b
585,-0.6342684,0.3680852450862435,0.6323644933228594,False,1,solver_3_smolvlm2_2b
586,1.3878443,0.7518398367180474,0.24676089517078917,False,1,solver_3_smolvlm2_2b
587,0.27994505,0.5619938341730224,0.437763309076982,False,1,solver_3_smolvlm2_2b
588,1.0139396,0.6929309674513986,0.3060171919770774,False,1,solver_3_smolvlm2_2b
589,0.5977372,0.6164717701439626,0.3829985987856142,False,1,solver_3_smolvlm2_2b
590,-0.3255454,0.4939973671279805,0.5058823529411764,False,1,solver_3_smolvlm2_2b
591,-0.27386287,0.4183421274751917,0.5822259136212624,False,1,solver_3_smolvlm2_2b
592,-0.43749806,0.4128441959183443,0.5874337623012869,False,1,solver_3_smolvlm2_2b
593,-0.63431203,0.4319844011877686,0.575,False,1,solver_3_smolvlm2_2b
594,-0.70888793,0.3624892018162341,0.6383121232417951,True,0,solver_3_smolvlm2_2b
595,0.2734727,0.5424995723030015,0.4566787003610108,False,1,solver_3_smolvlm2_2b
596,-0.17664185,0.4502056854450075,0.5499430307633878,False,1,solver_3_smolvlm2_2b
597,-0.080910474,0.49659461586302656,0.5,False,1,solver_3_smolvlm2_2b
598,1.5729362,0.7645877220902555,0.2222222222222222,False,1,solver_3_smolvlm2_2b
599,1.2709783,0.7264637686174287,0.27279053583855256,True,0,solver_3_smolvlm2_2b
600,0.20015255,0.5242567059402052,0.4755738669805768,False,1,solver_3_smolvlm2_2b
601,-0.6943681,0.3542798749178686,0.64625,False,1,solver_3_smolvlm2_2b
602,0.18830585,0.542200633830755,0.4550898203592814,False,1,solver_3_smolvlm2_2b
603,1.4462377,0.570944474728045,0.25,False,1,solver_3_smolvlm2_2b
604,0.28688738,0.5364504454290894,0.46320346320346323,True,0,solver_3_smolvlm2_2b
605,1.2105622,0.7279516541999529,0.2712127082526153,True,0,solver_3_smolvlm2_2b
606,0.14193274,0.49504378993515175,0.5,False,1,solver_3_smolvlm2_2b
607,-0.4288065,0.41815280936433274,0.585635359116022,False,1,solver_3_smolvlm2_2b
608,-1.1586304,0.4191431051422584,0.75,True,0,solver_3_smolvlm2_2b
609,0.29894614,0.5470239818762799,0.4526645768025078,False,1,solver_3_smolvlm2_2b
610,-0.5420215,0.3787121039550815,0.6216951788491446,True,0,solver_3_smolvlm2_2b
611,1.1053897,0.7048487680050143,0.2942982456140351,True,0,solver_3_smolvlm2_2b
612,-1.0863154,0.27295026769921793,0.72822910578609,False,1,solver_3_smolvlm2_2b
613,0.9233376,0.6637116097564909,0.328125,False,1,solver_3_smolvlm2_2b
614,-0.65416,0.36945791189989996,0.6309751434034416,False,1,solver_3_smolvlm2_2b
615,-0.41972885,0.41932557757121425,0.5809690091663029,False,1,solver_3_smolvlm2_2b
616,-0.94125175,0.3059065478733771,0.6946996466431096,True,0,solver_3_smolvlm2_2b
617,0.1557816,0.53147288762831,0.46836595357305416,True,0,solver_3_smolvlm2_2b
618,0.8837848,0.6688976598882692,0.32608695652173914,True,0,solver_3_smolvlm2_2b
619,0.9079108,0.6727525590062049,0.31736526946107785,False,1,solver_3_smolvlm2_2b
620,0.43792272,0.5759314677083772,0.4231678486997636,True,0,solver_3_smolvlm2_2b
621,-0.24919358,0.4457642701129054,0.56,False,1,solver_3_smolvlm2_2b
622,-0.64648724,0.35541342703011525,0.6452455590386625,False,1,solver_3_smolvlm2_2b
623,0.8424859,0.6650196383880718,0.3343677269200931,False,1,solver_3_smolvlm2_2b
624,0.65957415,0.6397435785407246,0.35966826713225664,True,0,solver_3_smolvlm2_2b
625,-0.37622717,0.3933902869786581,0.6069225496915696,False,1,solver_3_smolvlm2_2b
626,-0.125458,0.47030062557073404,0.5297805642633229,False,1,solver_3_smolvlm2_2b
627,0.35262424,0.5703440460194007,0.4293381037567084,True,0,solver_3_smolvlm2_2b
628,0.8252958,0.6604425851673521,0.3388505747126437,True,0,solver_3_smolvlm2_2b
629,-1.4914325,0.22096280904072574,0.7801024765157984,False,1,solver_3_smolvlm2_2b
630,-1.0656573,0.4032279559764077,0.7142857142857143,False,1,solver_3_smolvlm2_2b
631,0.20139891,0.5228333907990506,0.4767255216693419,False,1,solver_3_smolvlm2_2b
632,0.54505587,0.6055904880088779,0.38686131386861317,False,1,solver_3_smolvlm2_2b
633,0.07131006,0.5207992549522715,0.4777777777777778,False,1,solver_3_smolvlm2_2b
634,-1.8004621,0.1702884734211273,0.830752990851513,True,0,solver_3_smolvlm2_2b
635,-0.45617858,0.3981033694438707,0.6022181146025878,False,1,solver_3_smolvlm2_2b
636,-1.1600819,0.254052131084449,0.7472270869819031,False,1,solver_3_smolvlm2_2b
637,-0.8496491,0.3202204523807497,0.680377358490566,True,0,solver_3_smolvlm2_2b
638,0.0999558,0.5124469552387764,0.4874859917818454,True,0,solver_3_smolvlm2_2b
639,-0.47509363,0.3865839895598411,0.6137547759638764,False,1,solver_3_smolvlm2_2b
640,0.5371157,0.6136001736022354,0.3859275053304904,False,1,solver_3_smolvlm2_2b
641,1.0105718,0.6864911897665087,0.31238095238095237,False,1,solver_3_smolvlm2_2b
642,-0.003940612,0.48307932557031763,0.5169521146452289,False,1,solver_3_smolvlm2_2b
643,-0.7514782,0.318611515588175,0.6832369942196532,False,1,solver_3_smolvlm2_2b
644,-0.6748394,0.3656884799068376,0.6348008385744235,True,0,solver_3_smolvlm2_2b
645,-0.79907763,0.3318105742095243,0.6688283614353653,True,0,solver_3_smolvlm2_2b
646,-0.81402624,0.3319863323951243,0.6685779816513762,True,0,solver_3_smolvlm2_2b
647,0.94639504,0.6689183231189995,0.32762312633832974,False,1,solver_3_smolvlm2_2b
648,0.23134768,0.522193276740905,0.47435897435897434,False,1,solver_3_smolvlm2_2b
649,0.057524756,0.5133266739470184,0.4852941176470588,False,1,solver_3_smolvlm2_2b
650,-0.19402987,0.45791666186568614,0.5422053231939163,False,1,solver_3_smolvlm2_2b
651,-0.2854829,0.4225084730940374,0.5853658536585366,True,0,solver_3_smolvlm2_2b
652,-0.8621322,0.29488663256304704,0.7081260364842454,False,1,solver_3_smolvlm2_2b
653,-0.6385428,0.36928559180883613,0.6312384473197782,True,0,solver_3_smolvlm2_2b
654,-0.8893676,0.32360361838442064,0.68125,True,0,solver_3_smolvlm2_2b
655,-0.39297482,0.4167153043217996,0.5835789473684211,False,1,solver_3_smolvlm2_2b
656,-0.8444935,0.3254222886355054,0.6754587155963303,False,1,solver_3_smolvlm2_2b
657,-0.71894133,0.33457623629797817,0.6662756598240469,False,1,solver_3_smolvlm2_2b
658,0.074161366,0.5062082116847635,0.4937424303593056,False,1,solver_3_smolvlm2_2b
659,-0.75947034,0.3416135074891964,0.6589595375722543,False,1,solver_3_smolvlm2_2b
660,-5.3691845,0.29800487255263686,1.0,True,0,solver_3_smolvlm2_2b
661,1.4107836,0.7536484162651658,0.24492234169653523,False,1,solver_3_smolvlm2_2b
662,0.13862363,0.5246044394817084,0.4751921733053808,False,1,solver_3_smolvlm2_2b
